secs,pps,tps,gps,glst,bpc
0,3587928,121513,28338,1,0.0011
2,1481370,194358,7756,1,0.00335
4,1112052,231347,7170,8,0.00414
6,812693,255319,5589,2,0.00503
8,755609,342809,5472,0,0.00655
10,736754,367735,5509,0,0.00709
12,779498,457126,5420,0,0.00854
14,707617,477189,4839,5,0.0109
16,738866,651738,5201,0,0.0127
18,702076,663080,5003,0,0.0136
20,743038,697197,4926,0,0.0159
22,739416,767855,4933,0,0.0176
24,696312,805655,4749,5,0.0186
26,702681,940127,4828,0,0.0198
28,706388,1010458,4962,3,0.0203
30,701320,1087220,4863,1,0.0214
32,691881,1102703,4739,0,0.0223
34,698146,1160923,4790,23,0.0255
36,713986,1285960,4786,0,0.0274
38,729711,1357655,4806,2,0.0294
40,734253,1418998,4820,0,0.0311
42,705897,1425175,4732,0,0.0326
44,698566,1458640,4609,0,0.034
46,702696,1570971,4681,0,0.0353
48,705963,1667435,4772,0,0.0361
50,709643,1730605,4756,0,0.0382
52,705798,1795061,4756,3,0.0405
54,702932,1816954,4731,18,0.0427
56,681525,1862039,4637,0,0.0438
58,697359,1961800,4684,0,0.0459
60,700683,2068983,4736,0,0.0474
62,700100,2121025,4704,0,0.0498
64,685603,2116032,4647,2,0.0525
66,690314,2203542,4640,0,0.0543
68,697335,2268414,4685,0,0.0563
70,696012,2349363,4715,0,0.0579
72,666409,2357348,4588,0,0.0589
74,664443,2442081,4598,0,0.0597
76,660747,2514530,4630,15,0.0607
78,660875,2557271,4586,0,0.0622
80,659041,2594164,4589,2,0.0632
82,724330,2740816,4667,0,0.067
84,718412,2786954,4635,0,0.0689
86,716195,2841321,4631,2,0.0718
88,712385,2860259,4625,1,0.0745
90,691621,2952202,4576,0,0.0757
92,693746,3054953,4615,10,0.0772
94,684230,3078093,4582,0,0.0785
96,692851,3193060,4621,0,0.0803
