secs,pps,tps,gps
0,174476,56650,8308
2,175453,56471,8352
4,187155,60188,8909
6,189385,61169,9017
8,192366,62194,9159
10,188088,60941,8957
12,190107,61708,9053
14,192613,62465,9172
16,193869,62882,9232
18,192161,62370,9151
20,192981,62659,9190
22,193703,62917,9225
24,194219,63094,9250
26,192857,62656,9185
28,193158,62770,9199
30,193936,63039,9236
32,194637,63255,9269
34,195694,63588,9320
36,196507,63859,9358
38,197110,64071,9387
40,198007,64378,9430
42,198084,64344,9433
44,197496,64117,9405
46,198290,64344,9443
