secs,pps,tps,gps,glst,bpc
0,1250790,158237,9365,188,0.00134
2,1119196,295661,8044,16,0.00334
4,1434430,382178,7050,2,0.00744
6,1263899,514237,6650,88,0.0119
8,1157983,728671,7424,174,0.0132
10,1098263,813763,6997,465,0.0156
12,1075688,914771,6758,1,0.0179
14,1118374,1006054,6534,57,0.0209
16,1040657,1052363,6314,73,0.0227
18,1018718,1241678,6497,0,0.0245
20,1013726,1347204,6390,18,0.0261
22,1036443,1435984,6289,231,0.0295
24,1005865,1611464,6440,26,0.0308
26,1038675,1700231,6300,259,0.0351
28,1068662,1848475,6334,266,0.0379
30,1147136,2001920,6386,194,0.0433
32,1176262,2186899,6489,13,0.0471
34,1197635,2350904,6521,14,0.0499
36,1250102,2529575,6599,11,0.0529
38,1310951,2706005,6671,0,0.058
40,1369487,3038384,6905,95,0.0614
42,1336599,3203157,6949,25,0.0622
44,1334985,3416359,7098,0,0.0635
46,1302486,3462454,6952,104,0.0657
48,1334415,3630277,6969,192,0.0702
50,1355049,3763382,6974,365,0.0731
52,1356168,3881902,7002,0,0.0777
54,1322958,3914855,6875,260,0.0796
56,1326543,4044263,6868,620,0.0823
58,1308190,4215751,6906,4,0.0845
60,1319638,4397098,6936,134,0.0879
62,1293172,4474961,6896,10,0.0891
64,1305446,4652659,6915,8,0.0928
66,1349650,4876110,6981,56,0.0985
68,1335787,4986021,6968,24,0.101
70,1360392,5138946,6973,35,0.104
72,1412044,5339343,7026,43,0.11
74,1418323,5483689,7041,180,0.114
76,1431821,5626368,7055,1,0.118
78,1423210,5717334,7035,58,0.119
80,1407275,5739812,6936,81,0.124
82,1399398,5853734,6928,81,0.127
84,1397127,5982435,6940,2,0.129
86,1375536,5999560,6853,53,0.131
88,1400442,6207451,6882,1,0.136
90,1422572,6346580,6886,231,0.14
92,1417339,6484712,6906,21,0.143
94,1420322,6629403,6898,0,0.146
96,1433020,6816836,6920,1,0.151
