secs,pps,tps,gps,glst,bpc
0,6143924,88293,6800,0,0.00347
2,3244938,169932,5909,0,0.0107
4,2625122,278718,5900,0,0.0141
6,2209013,343366,5812,0,0.017
8,2683786,502022,6495,0,0.0222
10,2971773,541687,6621,5,0.029
12,2729518,587729,6403,7,0.0354
14,2440027,608241,5663,0,0.0418
16,2560095,655363,5762,3,0.05
18,2662584,697596,5633,0,0.0616
20,2469903,725509,5324,0,0.0679
22,2314976,745686,5089,0,0.0716
24,2457228,987832,5603,0,0.0763
26,2414146,1022723,5553,0,0.0819
28,2391518,1097965,5516,1,0.0876
30,2439139,1165031,5524,0,0.0918
32,2497657,1235058,5496,0,0.0952
34,2577799,1366613,5705,2,0.0988
36,2511435,1419073,5658,3,0.101
38,2434184,1433642,5586,0,0.103
40,2572004,1561204,5760,1,0.105
42,2399003,1591560,5552,0,0.108
44,2415386,1668015,5600,13,0.113
46,2420367,1777134,5657,0,0.119
48,2386212,1872073,5689,1,0.122
50,2322269,1900967,5622,0,0.126
52,2294889,1936719,5575,6,0.129
54,2287370,2017397,5599,0,0.132
56,2309353,2044628,5620,0,0.135
58,2248118,2002933,5455,7,0.138
60,2199050,2082619,5429,0,0.141
62,2148437,2068183,5336,0,0.142
64,2136369,2113759,5287,0,0.145
66,2130375,2144464,5285,0,0.151
68,2082315,2160181,5191,0,0.154
70,2094969,2231405,5236,0,0.158
72,2032371,2275269,5180,0,0.16
74,2003474,2305457,5127,0,0.161
76,1998790,2373426,5135,1,0.165
78,1992494,2457615,5154,3,0.168
80,1984747,2527100,5187,0,0.17
82,2007487,2632219,5205,4,0.174
84,1990357,2642485,5188,0,0.176
86,1965154,2687428,5126,0,0.178
88,1973415,2711623,5132,0,0.183
90,1938100,2686742,5024,0,0.188
92,1954124,2758502,5038,0,0.194
94,1936647,2804351,5021,0,0.197
96,1946508,2855010,4998,1,0.2
98,1928181,2854111,4961,1,0.206
100,1912133,2926770,4954,0,0.211
102,1897328,2959327,4937,0,0.214
104,1900178,3014285,4941,0,0.218
106,1887936,3011912,4919,0,0.222
108,1850922,2975257,4823,0,0.226
110,1842671,3009181,4804,0,0.23
112,1834714,3053213,4787,2,0.233
114,1828572,3070406,4746,0,0.235
116,1846203,3176245,4772,1,0.241
118,1871789,3304969,4819,12,0.246
120,1948665,3336520,4816,0,0.251
122,1925955,3382998,4791,0,0.253
124,1956427,3510016,4835,0,0.259
126,1960380,3563714,4849,0,0.262
128,1948062,3579177,4814,0,0.265
130,1982008,3725402,4867,1,0.271
132,1987121,3752089,4874,2,0.275
134,1958069,3781384,4818,0,0.279
136,1955312,3821493,4828,0,0.281
138,1979288,3890462,4849,1,0.291
140,1992554,3910493,4809,1,0.303
142,1979149,3937124,4790,0,0.306
