secs,pps,tps,gps,glst,bpc
0,1973477,133778,7424,1971,0.00181
2,1522736,273929,7255,4459,0.00505
4,1338769,388417,7066,6044,0.00741
6,1670535,499503,6901,7988,0.0129
8,1711937,616867,6872,9985,0.0171
10,1629278,749771,6858,11817,0.0198
12,1599839,914708,6974,13771,0.0226
14,1576977,1056188,7005,15766,0.0261
16,1626328,1177705,6997,18059,0.0303
18,1700961,1303781,6932,19932,0.035
20,1656068,1470971,7002,21969,0.0386
22,1765177,1638906,7063,23730,0.0418
24,1725504,1779892,7068,26807,0.0477
26,1706513,1910488,7035,28307,0.0507
28,1684368,2057696,7064,30102,0.054
30,1678819,2197187,7064,32262,0.0574
32,1774320,2337113,7066,34527,0.064
34,1792718,2454942,7049,36715,0.0689
36,1770640,2608225,7046,39297,0.0718
38,1760753,2745380,7042,42088,0.0759
40,1746709,2868170,7040,44841,0.0789
42,1749218,2985607,7025,46692,0.0828
44,1727454,3082221,6963,720,0.0861
46,1719918,3184430,6951,2824,0.0894
48,1769903,3360418,6965,4965,0.0945
50,1754288,3502499,6972,7318,0.0988
52,1747573,3649374,6989,9325,0.103
54,1740255,3763268,6971,11387,0.106
56,1715594,3929314,6993,13486,0.108
58,1695418,4092395,7008,15827,0.111
60,1692681,4236308,7017,17659,0.114
62,1718216,4334162,7000,19901,0.119
64,1720972,4493302,7008,22139,0.124
66,1715266,4636050,7014,23917,0.126
68,1715967,4799857,7028,25610,0.131
70,1698996,4932684,7020,27219,0.134
72,1700487,5080350,7032,29478,0.137
74,1696125,5248341,7051,31505,0.141
76,1682621,5391926,7057,34167,0.143
78,1661607,5508182,7047,35700,0.145
80,1698490,5643451,7042,37434,0.149
82,1690729,5763570,7038,39179,0.155
84,1717870,5895906,7030,41660,0.16
86,1721044,6028295,7022,43443,0.165
88,1736264,6179142,7037,45182,0.17
90,1760865,6337160,7041,47742,0.176
92,1782526,6479010,7044,49935,0.183
94,1771589,6581440,7038,51994,0.186
96,1761433,6710935,7029,53933,0.189
