secs,pps,tps,gps,glst,bpc
0,2696780,115172,8060,1201,0.00223
2,1640680,275179,7545,1897,0.00538
4,1439155,430924,7403,3121,0.00826
6,1207657,546260,7223,4808,0.00953
8,1275922,672064,7062,6664,0.0128
10,1154649,781804,6948,7711,0.0142
12,1079940,921513,6976,8792,0.0157
14,1015561,1081473,7030,9921,0.0171
16,954362,1236111,7043,11643,0.0181
18,964959,1322988,6938,13380,0.0203
20,941402,1447403,6884,14352,0.022
22,933369,1588130,6911,15769,0.0238
24,971464,1722898,6910,17333,0.0268
26,932604,1858153,6911,18575,0.0282
28,946111,1988077,6894,19446,0.0303
30,961603,2125219,6901,20758,0.0329
32,951072,2262053,6907,22181,0.035
34,960155,2396838,6905,23115,0.0375
36,976563,2521120,6875,23830,0.0401
38,1023065,2649043,6857,24978,0.0444
40,1008029,2741072,6825,26504,0.0461
42,1016379,2895348,6838,27472,0.0487
44,1036395,3051505,6855,28453,0.0518
46,1038846,3193482,6871,29521,0.0543
48,1019191,3321627,6858,30358,0.0557
50,1031084,3454138,6854,32025,0.0587
52,1115958,3590802,6858,33097,0.0652
54,1103317,3737103,6879,34016,0.0676
56,1084739,3867896,6872,34827,0.069
58,1073804,4007316,6880,36001,0.0707
60,1144323,4146162,6887,37628,0.0777
62,1142088,4304386,6900,39054,0.0801
64,1147298,4412555,6881,40333,0.0832
66,1136036,4538974,6868,41612,0.0847
68,1190313,4664659,6855,42748,0.0919
70,1176581,4780692,6850,43455,0.0933
72,1167394,4911772,6846,44915,0.0946
74,1174136,5067515,6855,46536,0.0984
76,1167475,5211019,6867,47458,0.0999
78,1177607,5337314,6856,48020,0.103
80,1163093,5450035,6848,48639,0.105
82,1150506,5580722,6843,49425,0.107
84,1141812,5700675,6844,71,0.108
86,1154074,5852109,6847,1174,0.11
88,1163486,5970883,6847,2718,0.115
90,1151376,6075112,6830,3607,0.116
92,1141074,6201658,6822,4890,0.118
94,1157647,6327287,6813,6076,0.121
96,1155478,6453872,6806,7437,0.124
