secs,pps,tps,gps,glst,bpc
0,13190200,23024,797,5449,0.0144
2,13443265,54870,744,14853,0.0455
4,12603641,88303,703,23946,0.0729
6,12592221,132574,716,33645,0.105
8,13163614,169589,720,43155,0.141
10,13068952,205007,715,52758,0.169
12,12905131,236502,708,62315,0.199
14,12920493,276558,710,71991,0.231
16,12863647,312795,708,81956,0.261
18,12875288,347113,709,91128,0.29
20,12808082,380506,702,100523,0.321
22,12774630,418009,704,110529,0.351
24,12755165,450901,702,120440,0.381
26,12894536,495496,705,130245,0.412
28,12963431,526713,701,139120,0.449
30,12837124,553688,696,5100,0.476
32,12864684,591762,698,15153,0.508
34,12839650,629617,699,24506,0.535
36,12789050,663781,696,34012,0.566
38,12909068,701353,697,43627,0.602
40,12889782,740025,699,53800,0.631
42,12896787,777920,700,63176,0.661
44,12854123,806741,696,72468,0.691
46,12832651,848432,698,82501,0.721
48,12824358,886582,699,92443,0.751
50,12792723,917949,697,4337,0.775
52,12723912,952714,696,13659,0.802
54,12709000,988063,697,23294,0.83
56,12794976,1030608,697,33140,0.867
58,12823592,1068625,698,43037,0.898
60,12769220,1100205,696,52418,0.927
62,12778943,1139749,698,62305,0.957
64,12772461,1180910,699,72645,0.987
66,12745004,1216225,698,82063,1.02
68,12723245,1248551,698,91287,1.04
70,12737179,1288340,698,101094,1.07
72,12766382,1323104,698,111005,1.11
74,12746744,1354758,697,120380,1.14
76,12742219,1386404,696,129626,1.17
78,12735216,1431221,698,139708,1.2
80,12770784,1472411,698,149641,1.23
82,12777136,1507298,699,159203,1.26
84,12745166,1539384,698,168193,1.29
86,12720471,1574665,698,178135,1.31
88,12702955,1610363,697,188163,1.34
90,12720086,1647956,698,197752,1.38
92,12694798,1680464,697,206859,1.4
94,12716137,1721578,698,216964,1.44
96,12718788,1759655,698,226780,1.47
98,12760318,1796136,698,236012,1.5
100,12725507,1831161,697,245400,1.53
102,12743621,1873576,699,255660,1.56
104,12751240,1910743,699,265513,1.59
106,12741636,1944799,699,274937,1.62
108,12769749,1975032,697,283945,1.65
110,12760195,2012709,698,4200,1.67
112,12761938,2050503,698,14053,1.7
114,12737256,2089212,698,23555,1.72
116,12728307,2120916,697,32355,1.75
118,12734373,2162786,698,42484,1.78
120,12797374,2201032,698,52243,1.82
122,12796110,2238757,699,61576,1.85
124,12801920,2269946,698,70355,1.88
126,12830439,2312237,699,80480,1.92
128,12813331,2352818,699,90319,1.95
130,12806810,2385031,699,99721,1.97
132,12793003,2415785,698,108844,2.001
134,12829461,2457258,699,118738,2.04
136,12829974,2498921,699,128684,2.07
138,12875641,2537282,700,138369,2.11
140,12873707,2569105,699,147457,2.14
142,12896559,2609775,700,157058,2.17
144,12901203,2645819,700,166874,2.2
146,12888235,2681751,699,176248,2.23
148,12862192,2712085,699,185411,2.26
150,12868773,2750864,699,195390,2.29
152,12857872,2792347,700,205000,2.32
154,12868124,2830233,700,214900,2.35
156,12852281,2861973,700,224205,2.38
158,12849358,2906584,700,234031,2.41
160,12867856,2943671,700,244141,2.44
162,12893107,2984721,701,254018,2.47
164,12886431,3017181,700,263306,2.51
166,12896819,3060167,701,273166,2.54
168,12895658,3102229,702,283075,2.57
170,12887483,3143950,702,292531,2.59
172,12889092,3175528,702,301925,2.63
174,12900150,3218340,703,311985,2.66
176,12893287,3261709,703,322040,2.69
178,12910688,3296492,703,332202,2.72
180,12949271,3331229,703,341529,2.76
182,12937616,3373004,703,351729,2.79
184,12937632,3410801,704,361619,2.82
186,12941549,3447895,704,371209,2.85
188,12925422,3480082,703,380572,2.88
190,12934180,3522762,703,390324,2.91
192,12926832,3557188,704,400160,2.94
194,12921984,3594375,704,409592,2.97
196,12909186,3628471,703,418406,2.99
198,12915650,3662660,703,428327,3.03
200,12939356,3707944,704,438441,3.06
202,12938695,3745301,704,448200,3.09
204,12924017,3776935,703,457307,3.12
206,12924401,3813851,704,467000,3.15
208,12911328,3853977,704,476564,3.18
210,12925333,3891407,704,486015,3.21
212,12909716,3923806,704,494881,3.24
214,12914736,3963638,704,504484,3.27
216,12914656,4001844,704,514913,3.3
218,12907067,4038749,704,524645,3.33
220,12883159,4064385,703,533509,3.35
222,12888532,4100739,703,543479,3.38
224,12897018,4145447,703,553398,3.42
226,12898208,4180620,704,562802,3.45
228,12896245,4214914,703,571969,3.48
230,12899181,4252455,703,581913,3.51
232,12884574,4289062,703,591735,3.54
234,12872581,4328391,703,601305,3.56
236,12853538,4352524,703,610139,3.59
238,12854206,4396038,703,619658,3.62
240,12861925,4429044,703,629578,3.65
242,12867784,4467221,703,639560,3.68
244,12858089,4497326,702,648356,3.71
246,12860146,4538855,703,658342,3.74
248,12864521,4572958,703,668820,3.77
250,12854248,4612570,703,678535,3.8
252,12846491,4641105,702,687675,3.83
254,12852067,4685611,702,697702,3.86
256,12849807,4723689,703,707649,3.89
258,12854530,4760703,703,717253,3.92
260,12836652,4794608,702,725952,3.95
262,12831855,4830163,702,735835,3.98
264,12828836,4873858,703,745798,4.01
266,12833924,4908561,703,755530,4.04
268,12823438,4943053,702,764475,4.06
270,12824163,4983814,703,774323,4.1
272,12832969,5023713,703,784262,4.13
274,12827785,5058421,703,793584,4.16
276,12816748,5087430,702,6671,4.16
278,12812277,5131573,703,16514,4.19
280,12810893,5169667,703,26017,4.22
282,12817983,5206346,703,36008,4.25
284,12813741,5239870,702,44892,4.28
286,12816946,5279923,703,55012,4.31
288,12822336,5315628,703,64936,4.34
290,12830335,5352762,703,74508,4.38
292,12832453,5382459,702,83331,4.41
294,12842608,5420878,702,93497,4.44
296,12861137,5462418,703,103729,4.48
298,12873832,5499514,703,113467,4.51
300,12869258,5535974,703,122185,4.54
302,12872949,5573951,703,132107,4.57
304,12901007,5610792,703,142505,4.61
306,12906318,5652065,703,152763,4.65
308,12894141,5686747,703,161567,4.67
310,12899978,5725139,703,171594,4.71
312,12902174,5770361,703,181481,4.74
314,12906746,5804610,703,191669,4.77
316,12906333,5836134,703,200500,4.8
318,12919519,5881712,704,210412,4.83
320,12922899,5920238,704,220280,4.87
322,12919798,5957691,704,230230,4.9
324,12910874,5989456,704,239161,4.92
326,12926430,6026424,704,249262,4.96
328,12920226,6063195,704,259523,4.99
330,12917330,6101822,703,269314,5.02
332,12909915,6132024,703,277906,5.04
334,12920851,6174616,703,287745,5.08
336,12932249,6211451,703,297304,5.11
338,12933767,6246229,703,307066,5.14
340,12934212,6277814,703,315871,5.17
342,12929347,6316813,703,326237,5.2
344,12940353,6362854,704,336511,5.24
346,12940067,6397481,704,346240,5.27
348,12931576,6427312,703,355115,5.3
350,12933603,6464159,703,364831,5.33
352,12934002,6501734,703,374999,5.36
354,12939896,6542770,703,385154,5.39
356,12940438,6571887,703,394002,5.42
358,12943936,6612328,703,404237,5.45
360,12948722,6650341,703,414004,5.48
362,12953240,6691157,703,423815,5.52
364,12951587,6724141,703,432397,5.55
366,12944455,6760646,703,442233,5.57
368,12944731,6800800,703,452012,5.6
370,12938245,6828695,703,461696,5.63
372,12931769,6859537,703,470727,5.66
374,12932915,6899007,703,480843,5.69
376,12919209,6923996,702,5956,5.73
378,12921624,6961410,702,16232,5.76
380,12911861,6992988,702,24714,5.78
382,12912765,7034143,702,34565,5.81
384,12917857,7068746,702,44580,5.85
386,12920956,7109705,702,54656,5.88
388,12924077,7142040,702,63455,5.91
390,12920611,7181556,702,73278,5.94
392,12922284,7218882,702,83062,5.97
394,12927875,7256039,702,93433,6.001
396,12919563,7288895,702,102103,6.03
398,12920050,7327945,702,112096,6.06
400,12924178,7367334,702,122414,6.09
402,12915389,7403913,702,132410,6.12
404,12907078,7433326,702,141220,6.14
406,12895676,7470754,702,151012,6.17
408,12898847,7512824,702,160949,6.2
410,12911870,7547832,702,171315,6.24
412,12909007,7579216,702,180121,6.27
414,12911160,7622033,702,190195,6.3
416,12918405,7660239,702,200121,6.33
418,12914209,7696838,702,210227,6.36
420,12908095,7729141,702,218799,6.39
422,12902231,7761829,702,228817,6.42
424,12899743,7805342,702,238480,6.45
426,12907474,7839918,702,248345,6.48
428,12897355,7869501,702,256910,6.5
430,12894589,7902786,702,266876,6.53
432,12901993,7948845,702,277003,6.57
434,12905357,7990941,702,287321,6.6
436,12909120,8022215,702,296179,6.63
438,12910583,8059953,702,306283,6.66
440,12909080,8100418,702,315941,6.69
442,12904030,8134221,702,326064,6.72
444,12901893,8165525,702,334608,6.75
446,12899887,8207210,702,344858,6.78
448,12903213,8249054,702,355063,6.81
450,12896527,8285470,702,365096,6.84
452,12897919,8314889,702,374025,6.87
454,12896257,8357500,702,384080,6.9
456,12900958,8400817,702,393876,6.93
458,12901450,8436582,702,403761,6.96
460,12903452,8466189,702,412651,6.99
462,12904524,8506858,702,422557,7.02
464,12903782,8548321,702,432712,7.05
466,12906178,8585441,702,442587,7.09
468,12901944,8617798,702,451314,7.11
470,12900344,8658082,702,461224,7.14
472,12896223,8694796,702,471268,7.17
474,12901232,8736715,702,481149,7.21
476,12894429,8767220,702,489925,7.23
478,12905041,8811211,702,500305,7.27
480,12906496,8843845,702,510163,7.3
482,12904331,8887647,702,519915,7.33
484,12895675,8916468,702,528881,7.35
486,12893891,8953774,702,538980,7.38
488,12894992,8998703,703,548977,7.41
490,12892420,9036773,703,559262,7.44
492,12891959,9070035,703,568242,7.47
494,12897400,9109019,703,578128,7.51
496,12906997,9148049,703,588046,7.54
