secs,pps,tps,gps
0,204563,64099,9751
2,209790,65577,9999
4,211136,65953,10061
6,205749,64483,9806
8,207923,65098,9908
10,209151,65566,9968
12,210805,65961,10046
14,212258,66492,10115
16,212992,66695,10150
18,210056,65864,10011
20,210200,65860,10017
22,211065,66186,10059
24,211196,66241,10065
26,208879,65527,9955
28,209138,65602,9968
30,208799,65533,9952
32,209030,65627,9963
34,208599,65473,9943
36,207644,65154,9897
38,207753,65193,9902
40,208584,65450,9942
42,208735,65494,9949
44,207368,65068,9884
46,207754,65196,9902
48,207869,65218,9908
50,208028,65256,9915
52,208262,65299,9926
54,208426,65343,9934
56,207938,65189,9911
58,207072,64906,9869
60,207207,64943,9876
62,207253,64946,9878
64,206439,64692,9839
66,206574,64746,9846
68,206841,64814,9858
70,206800,64817,9856
72,206033,64591,9820
74,206318,64676,9834
76,206802,64817,9857
78,207083,64888,9870
80,206484,64695,9841
82,206679,64764,9851
84,206968,64854,9864
86,207266,64934,9878
88,207566,65027,9893
90,207736,65091,9901
92,208013,65188,9914
94,208217,65237,9924
96,207934,65132,9910
