secs,pps,tps,gps,glst,bpc
0,4507495,104384,14081,0,0.00286
2,1655270,131686,6090,0,0.00577
4,1224031,177226,5258,17,0.0087
6,1132830,243887,4385,0,0.0129
8,1162975,355106,4787,1,0.0159
10,1449626,426331,4600,3,0.0198
12,1575573,586745,5054,0,0.0227
14,1662210,700479,5200,0,0.0299
16,1648319,808117,5203,12,0.0321
18,1613812,876846,5354,0,0.0347
20,1585081,951002,5362,0,0.0371
22,1476342,969648,5172,0,0.039
24,1465275,1210311,5490,0,0.0411
26,1526968,1263842,5473,0,0.0474
28,1549802,1365342,5525,0,0.052
30,1561910,1462256,5491,0,0.0567
32,1548047,1566476,5590,0,0.0591
34,1561784,1648678,5605,0,0.0618
36,1568241,1686363,5535,0,0.0644
38,1546716,1699636,5403,0,0.0672
40,1589150,1829908,5478,0,0.0697
42,1582138,1891797,5529,0,0.0712
44,1496511,1897404,5355,0,0.0729
46,1480910,1978891,5369,0,0.0753
48,1490103,2062408,5349,0,0.0778
50,1467963,2184365,5434,0,0.0791
52,1462907,2228012,5376,0,0.0816
54,1495005,2348409,5427,8,0.0851
56,1498729,2507044,5520,0,0.0881
58,1507671,2567119,5536,0,0.0899
60,1471206,2538455,5402,2,0.092
62,1492864,2736180,5565,0,0.0948
64,1462268,2759206,5500,0,0.0977
66,1446764,2896932,5539,0,0.0991
68,1406140,2873606,5431,0,0.102
70,1392680,2902017,5382,0,0.104
72,1427904,3050948,5455,0,0.109
74,1442652,3147600,5494,5,0.112
76,1434418,3261732,5523,3,0.115
78,1429591,3279961,5519,3,0.117
80,1397206,3324050,5445,0,0.12
82,1398982,3423326,5482,1,0.122
84,1412907,3524783,5525,7,0.124
86,1398516,3568789,5470,0,0.126
88,1400705,3635174,5457,12,0.13
90,1423611,3826158,5532,2,0.134
92,1434976,3931043,5575,0,0.136
94,1454052,4080843,5606,1,0.139
96,1453314,4177615,5640,0,0.141
