secs,pps,tps,gps,glst,bpc
0,4879422,1411,95,2584,0.00188
2,5089282,6429,93,13736,0.0145
4,4934089,9560,88,23402,0.0255
6,5243087,16586,91,34592,0.0406
8,5315846,22854,92,45656,0.0552
10,5448991,29269,94,56695,0.0707
12,5475017,33990,94,66319,0.0832
14,5472014,39723,94,77285,0.0974
16,5528501,46650,95,87990,0.113
18,5585985,53111,96,98653,0.128
20,5545735,56905,95,108000,0.14
22,5555529,62963,96,118715,0.155
24,5526267,67823,95,129178,0.168
26,5496440,72114,95,139270,0.179
28,5423705,74876,93,148490,0.19
30,5398611,79879,93,158591,0.203
32,5376111,84740,93,168668,0.216
34,5352848,90396,93,178676,0.229
36,5331358,94455,92,187616,0.241
38,5315327,98707,92,197419,0.252
40,5294265,103463,92,207269,0.265
42,5302458,108731,92,217517,0.279
44,5312012,113713,92,226657,0.292
46,5288379,118343,91,236849,0.305
48,5278391,121471,91,246972,0.317
50,5271780,126573,91,257150,0.33
52,5253020,130416,90,266318,0.341
54,5247188,134571,90,275277,0.354
56,5245719,140562,90,285460,0.368
58,5250095,144916,90,295410,0.38
60,5225113,148663,90,305350,0.391
62,5203166,152435,89,314378,0.403
64,5212428,157767,90,324433,0.417
66,5193271,162383,89,334215,0.428
68,5175460,165887,89,343696,0.44
70,5149458,169036,89,352732,0.45
72,5138073,173240,88,362577,0.463
74,5150493,178747,89,372709,0.475
76,5151560,183716,89,382861,0.488
78,5139768,187396,88,391810,0.501
80,5152148,192079,88,401631,0.515
82,5149527,197087,88,411549,0.527
84,5155477,202202,88,421578,0.54
86,5142889,205875,88,430421,0.552
88,5154367,211535,88,440496,0.566
90,5168223,217049,89,450505,0.58
92,5156820,221853,88,460414,0.592
94,5134702,225645,88,469232,0.602
96,5132704,229344,88,478425,0.613
98,5127199,234248,88,488718,0.627
100,5145117,240088,88,498836,0.642
102,5144965,245315,88,508811,0.655
104,5135911,248888,88,517675,0.666
106,5131791,252222,88,527131,0.678
108,5116341,255845,88,536311,0.689
110,5123634,261152,88,546222,0.703
112,5126955,265571,88,556082,0.716
114,5128727,271466,88,565665,0.729
116,5128846,276509,88,574891,0.742
118,5140020,281989,88,585251,0.757
120,5152243,288997,88,595629,0.771
122,5162316,295197,88,605424,0.785
124,5145923,298091,88,614750,0.796
126,5146484,302367,88,625167,0.809
128,5148441,308220,88,635086,0.822
130,5144169,311696,88,645032,0.832
132,5135924,317085,88,654148,0.845
134,5138730,321455,88,664504,0.857
136,5148599,327446,88,674260,0.873
138,5143805,331511,88,684270,0.885
140,5149052,335715,88,693397,0.897
142,5134730,338370,88,703520,0.909
144,5136867,344024,88,713722,0.922
146,5140835,348529,88,723477,0.935
148,5132039,352366,88,732792,0.947
150,5130248,357257,88,742961,0.96
152,5139395,363223,88,753013,0.974
154,5143277,368689,88,763220,0.987
156,5134984,371708,88,772517,0.999
158,5132927,376492,88,782782,1.01
160,5128312,380705,88,792945,1.02
162,5135471,386038,88,803172,1.04
164,5137036,390895,88,812168,1.05
166,5138666,395389,88,822297,1.06
168,5142262,401451,88,832501,1.08
170,5145922,407586,88,842279,1.09
172,5145719,411528,88,851553,1.1
174,5144870,415066,88,861391,1.12
176,5147636,420206,88,871267,1.13
178,5143979,423565,88,881214,1.14
180,5142778,427795,88,652,1.15
182,5139270,432320,88,10688,1.17
184,5144596,437503,88,20473,1.18
186,5149111,442563,88,30622,1.19
188,5144131,447306,88,39666,1.21
190,5145211,451912,88,50024,1.22
192,5140961,456733,88,60125,1.23
194,5140140,460803,88,70249,1.24
196,5134992,464483,88,79385,1.25
198,5133816,468705,88,89808,1.27
200,5138021,474274,88,100074,1.28
202,5139491,478017,88,110360,1.29
204,5133923,481792,88,119612,1.3
206,5134871,486685,88,129783,1.32
208,5139626,492737,88,139919,1.33
210,5140311,496280,88,150319,1.34
212,5133407,500051,88,159512,1.35
214,5130559,505673,88,169829,1.37
