secs,pps,tps,gps
0,276128,84359,12952
5,308062,94190,14451
10,315992,96533,14823
15,317022,96827,14871
20,314404,96062,14749
25,312648,95532,14667
30,309925,94707,14539
35,308509,94233,14472
40,307410,93936,14421
45,305450,93406,14329
50,303379,92720,14232
55,302460,92443,14189
60,302490,92426,14190
65,302087,92335,14172
70,301179,92119,14130
75,300340,91888,14091
80,299253,91536,14040
85,298785,91389,14018
90,298302,91258,13996
95,298212,91267,13992
100,298086,91194,13986
105,298382,91290,14000
110,298319,91250,13997
115,297995,91152,13982
120,297762,91078,13971
125,297858,91110,13975
130,297695,91055,13968
135,297883,91126,13977
140,297745,91072,13970
145,297551,91024,13961
150,297349,90963,13951
155,297012,90855,13935
160,297017,90855,13936
165,296647,90753,13918
170,296489,90691,13911
175,296534,90708,13913
180,296332,90646,13903
185,296108,90585,13893
190,295941,90542,13885
195,295727,90466,13874
200,295553,90420,13866
205,295341,90358,13856
210,295130,90295,13846
215,295043,90286,13842
220,294910,90235,13836
225,294716,90169,13827
230,294567,90121,13820
235,294655,90145,13824
240,294627,90141,13822
245,294443,90086,13814
250,294492,90107,13816
255,294450,90095,13814
260,294411,90084,13812
265,294362,90061,13810
270,294114,89987,13798
275,294094,89975,13797
280,294101,89972,13797
285,293899,89909,13788
290,293887,89904,13787
295,293793,89880,13783
300,293677,89843,13777
305,293637,89833,13776
310,293464,89782,13767
315,293518,89785,13770
320,293424,89760,13765
325,293360,89743,13762
330,293295,89730,13759
335,293213,89703,13755
340,293101,89661,13750
345,293135,89669,13752
350,293126,89657,13751
355,293113,89646,13751
360,293044,89625,13747
365,292926,89589,13742
370,292948,89582,13743
375,292925,89574,13742
380,292918,89576,13741
385,293025,89612,13746
390,292956,89589,13743
395,293012,89604,13746
400,293218,89666,13755
405,293219,89664,13755
410,293146,89637,13752
415,293047,89606,13747
420,292931,89564,13742
425,292823,89530,13736
430,292771,89513,13734
435,292600,89464,13726
440,292451,89420,13719
445,292498,89436,13721
450,292469,89423,13720
455,292422,89404,13718
460,292558,89440,13724
465,292460,89409,13719
470,292488,89421,13721
475,292458,89413,13719
480,292550,89439,13723
485,292561,89443,13724
490,292520,89434,13722
495,292549,89434,13723
500,292533,89428,13723
505,292562,89440,13724
510,292517,89426,13722
515,292466,89410,13719
520,292525,89428,13722
525,292554,89435,13724
530,292569,89434,13724
535,292427,89394,13718
540,292412,89388,13717
545,292340,89369,13714
550,292318,89363,13712
555,292248,89339,13709
560,292240,89337,13709
565,292226,89331,13708
570,292222,89333,13708
575,292137,89308,13704
580,292051,89279,13700
585,292046,89275,13700
590,292025,89270,13699
595,292034,89270,13699
600,292015,89266,13698
605,291955,89249,13695
610,291913,89235,13693
615,291862,89216,13691
620,291815,89208,13689
625,291779,89197,13687
630,291754,89185,13686
635,291738,89178,13685
640,291755,89184,13686
645,291738,89175,13685
650,291649,89150,13681
655,291615,89139,13679
660,291607,89141,13679
665,291624,89146,13680
670,291559,89128,13677
675,291529,89119,13675
680,291489,89109,13673
685,291536,89120,13676
690,291440,89090,13671
695,291481,89101,13673
700,291446,89091,13671
705,291415,89084,13670
710,291332,89062,13666
715,291337,89059,13666
720,291335,89062,13666
725,291354,89065,13667
730,291343,89062,13666
735,291241,89031,13662
740,291118,88995,13656
745,291115,88990,13656
750,291023,88962,13651
755,290977,88951,13649
760,290968,88947,13649
765,290908,88931,13646
770,290953,88944,13648
775,290971,88947,13649
780,290924,88930,13647
785,290959,88940,13648
790,290875,88917,13644
795,290899,88923,13646
800,290915,88927,13646
805,290911,88927,13646
810,290822,88900,13642
815,290846,88908,13643
820,290845,88910,13643
825,290847,88911,13643
830,290828,88905,13643
835,290859,88917,13644
840,290842,88915,13644
845,290835,88915,13643
850,290833,88913,13643
855,290799,88903,13642
860,290787,88901,13641
865,290740,88887,13639
870,290712,88878,13638
875,290639,88857,13635
880,290595,88842,13632
885,290553,88829,13631
890,290541,88826,13630
895,290568,88837,13631
900,290585,88843,13632
905,290575,88838,13632
910,290545,88829,13631
915,290564,88833,13631
920,290545,88828,13631
925,290562,88834,13632
930,290575,88841,13632
935,290585,88846,13633
940,290591,88848,13633
945,290521,88830,13630
950,290468,88815,13627
955,290487,88820,13628
960,290479,88820,13628
965,290464,88815,13627
970,290477,88819,13628
975,290441,88810,13626
980,290414,88802,13625
985,290398,88793,13625
990,290452,88812,13627
