secs,pps,tps,gps
0,294865,87595,13853
5,311494,92738,14636
10,318632,95051,14973
15,316473,94584,14873
20,316385,94575,14869
25,314584,94045,14785
30,312903,93542,14706
35,309010,92356,14522
40,303857,90857,14281
45,303806,90914,14279
50,303899,90931,14283
55,303580,90833,14268
60,302922,90622,14237
65,302656,90536,14225
70,302653,90508,14225
75,301875,90295,14188
80,299896,89718,14095
85,299094,89488,14058
90,298761,89368,14042
95,297114,88888,13965
100,296508,88712,13936
105,296379,88667,13930
110,295931,88556,13909
115,295561,88421,13892
120,294263,88050,13831
125,293659,87856,13802
130,293548,87827,13797
135,293283,87742,13785
140,292666,87548,13756
145,292254,87433,13736
150,291805,87301,13715
155,291239,87127,13689
160,290417,86870,13650
165,289811,86682,13621
170,289712,86665,13617
175,289640,86639,13613
180,289103,86484,13588
185,289374,86551,13601
190,289222,86511,13594
195,288616,86325,13565
200,288179,86194,13545
205,287974,86145,13535
210,287712,86074,13523
215,287699,86062,13522
220,287620,86031,13518
225,287178,85899,13498
230,287073,85870,13493
235,287086,85882,13493
240,287124,85904,13495
245,286864,85833,13483
250,286282,85658,13456
255,285866,85543,13436
260,285442,85423,13417
265,284996,85277,13396
270,284470,85115,13371
275,283803,84925,13340
280,283253,84752,13314
285,282690,84583,13287
290,282197,84442,13264
295,281700,84297,13241
300,281608,84268,13237
305,281298,84178,13222
310,281005,84084,13209
315,280879,84040,13203
320,280589,83957,13189
325,280340,83882,13178
330,280076,83802,13165
335,279629,83667,13144
340,279426,83602,13135
345,279343,83582,13131
350,279340,83579,13131
355,279263,83563,13127
360,279137,83518,13121
365,278848,83429,13108
370,278534,83335,13093
375,278147,83217,13075
380,277699,83077,13054
385,277522,83021,13046
390,277467,83004,13043
395,277414,82984,13040
400,277389,82982,13039
405,277246,82936,13033
410,277260,82940,13033
415,277162,82908,13029
420,277009,82856,13022
425,276985,82851,13021
430,277004,82858,13021
435,277145,82896,13028
440,277070,82872,13025
445,276816,82798,13013
450,276654,82747,13005
455,276451,82686,12996
460,276075,82578,12978
465,275752,82481,12963
470,275488,82397,12950
475,275315,82344,12942
480,275126,82287,12933
485,274892,82216,12922
490,274765,82180,12917
495,274450,82085,12902
500,274237,82023,12892
505,273943,81934,12878
510,273668,81855,12865
515,273418,81782,12853
520,273314,81757,12848
525,273350,81763,12850
530,273317,81758,12849
535,273026,81670,12835
540,272761,81590,12823
545,272511,81516,12811
550,272331,81466,12802
555,272139,81407,12793
560,271814,81311,12778
565,271736,81286,12775
570,271649,81264,12771
575,271606,81253,12769
580,271544,81234,12766
585,271656,81274,12771
590,271710,81291,12774
595,271824,81324,12779
600,271967,81372,12786
605,272050,81396,12790
610,272108,81411,12792
615,272253,81454,12799
620,272351,81480,12804
625,272541,81537,12813
630,272707,81586,12821
635,272745,81600,12822
640,272816,81622,12826
645,272964,81666,12833
650,273104,81711,12839
655,273228,81753,12845
660,273307,81775,12849
665,273449,81823,12856
670,273568,81859,12861
675,273649,81878,12865
680,273788,81916,12872
685,273868,81939,12875
690,274034,81988,12883
695,274168,82031,12890
700,274258,82060,12894
705,274400,82100,12901
710,274526,82142,12906
715,274578,82158,12909
720,274680,82187,12914
725,274753,82211,12917
730,274831,82235,12921
735,274951,82269,12926
740,275062,82302,12931
745,275199,82343,12938
750,275356,82390,12945
755,275508,82434,12952
760,275574,82455,12955
765,275743,82504,12963
770,275836,82532,12968
775,275916,82559,12971
780,276038,82593,12977
785,276138,82620,12982
790,276236,82649,12986
795,276316,82674,12990
800,276409,82703,12994
805,276521,82738,13000
810,276568,82752,13002
815,276521,82737,12999
820,276477,82728,12997
825,276375,82697,12993
830,276391,82703,12993
835,276475,82730,12997
840,276528,82746,13000
845,276561,82753,13001
850,276610,82764,13003
855,276693,82790,13007
860,276746,82805,13010
865,276845,82836,13014
870,276943,82867,13019
875,277021,82895,13023
880,277020,82894,13023
885,276908,82859,13017
890,276772,82820,13011
895,276691,82797,13007
900,276614,82774,13003
905,276482,82736,12997
910,276424,82720,12994
915,276339,82691,12990
920,276230,82655,12985
925,276255,82660,12986
930,276256,82659,12986
935,276348,82686,12991
940,276420,82707,12994
945,276449,82715,12995
950,276466,82721,12996
955,276529,82739,12999
960,276615,82767,13003
965,276658,82780,13005
970,276729,82801,13008
975,276808,82826,13012
980,276843,82836,13014
985,276919,82861,13017
990,277020,82889,13022
