secs,pps,tps,gps
0,325091,98118,15272
5,336856,102028,15828
10,330647,100283,15536
15,327229,99119,15375
20,323290,97883,15189
25,319013,96585,14988
30,315495,95423,14822
35,313514,94838,14729
40,310672,93972,14596
45,307286,92957,14437
50,305526,92409,14354
55,303139,91709,14242
60,301714,91278,14175
65,301159,91086,14149
70,299859,90679,14087
75,299722,90654,14081
80,299104,90472,14052
85,298711,90328,14034
90,298493,90247,14024
95,298204,90166,14011
100,298284,90168,14014
105,297990,90055,14001
110,297496,89866,13977
115,296277,89505,13920
120,294365,88934,13830
125,293020,88529,13767
130,291898,88188,13714
135,291333,88003,13688
140,291224,87956,13683
145,290907,87864,13668
150,289872,87554,13619
155,288300,87067,13545
160,287441,86801,13505
165,286937,86641,13481
170,286585,86514,13465
175,286186,86396,13446
180,285972,86343,13436
185,285731,86272,13425
190,285783,86293,13427
195,285817,86295,13429
200,285765,86292,13427
205,285735,86276,13425
210,285286,86139,13404
215,284946,86040,13388
220,284755,85984,13379
225,284651,85948,13374
230,284743,85980,13379
235,284928,86032,13387
240,284912,86035,13387
245,284764,85992,13380
250,284766,85987,13380
255,284897,86013,13386
260,284974,86052,13390
265,284984,86056,13390
270,285032,86067,13392
275,284908,86024,13386
280,284835,86013,13383
285,284927,86051,13388
290,284997,86067,13391
295,284962,86055,13389
300,285043,86077,13393
305,285137,86105,13397
310,285181,86112,13399
315,285271,86132,13403
320,285095,86083,13395
325,285233,86122,13402
330,285109,86079,13396
335,285034,86060,13392
340,284892,86014,13386
345,284764,85970,13380
350,284556,85902,13370
355,284437,85874,13364
360,284532,85895,13369
365,284590,85917,13371
370,284679,85950,13375
375,284832,85992,13383
380,284727,85961,13378
385,284662,85944,13375
390,284564,85916,13370
395,284385,85866,13362
400,284303,85846,13358
405,284049,85773,13346
410,283924,85733,13340
415,283662,85652,13328
420,283495,85598,13320
425,283296,85541,13311
430,283161,85500,13304
435,282867,85412,13290
440,282865,85412,13290
445,282856,85414,13290
450,282916,85436,13293
455,282804,85406,13287
460,282593,85341,13278
465,282413,85286,13269
470,282117,85197,13255
475,281950,85148,13247
480,281782,85097,13240
485,281760,85096,13239
490,281768,85093,13239
495,281735,85080,13237
500,281567,85026,13229
505,281507,85006,13227
510,281303,84946,13217
515,281206,84915,13213
520,281194,84910,13212
525,281021,84862,13204
530,280835,84807,13195
535,280709,84770,13189
540,280681,84761,13188
545,280674,84758,13188
550,280711,84767,13189
555,280629,84740,13186
560,280617,84734,13185
565,280642,84745,13186
570,280742,84777,13191
575,280827,84802,13195
580,280882,84818,13198
585,280958,84841,13201
590,280924,84834,13200
595,281005,84856,13203
600,280988,84845,13203
605,281068,84868,13206
610,281185,84902,13212
615,281203,84911,13213
620,281215,84912,13213
625,281221,84917,13214
630,281094,84879,13208
635,281030,84857,13205
640,280819,84794,13195
645,280737,84771,13191
650,280685,84757,13189
655,280606,84734,13185
660,280613,84733,13185
665,280606,84727,13185
670,280603,84719,13185
675,280420,84663,13176
680,280260,84616,13169
685,280182,84594,13165
690,280161,84583,13164
695,280158,84584,13164
700,280066,84561,13160
705,280041,84554,13159
710,280035,84547,13158
715,280061,84556,13160
720,280029,84545,13158
725,279959,84524,13155
730,279876,84501,13151
735,279748,84464,13145
740,279773,84473,13146
745,279791,84478,13147
750,279855,84496,13150
755,279878,84505,13151
760,279860,84499,13150
765,279867,84499,13151
770,279947,84518,13154
775,279813,84481,13148
780,279763,84467,13146
785,279767,84473,13146
790,279746,84468,13145
795,279777,84474,13147
800,279900,84509,13152
805,279931,84523,13154
810,280010,84550,13158
815,280028,84553,13158
820,280019,84549,13158
825,279985,84542,13156
830,279944,84527,13155
835,279853,84499,13150
840,279847,84498,13150
845,279862,84501,13151
850,279900,84516,13153
855,279855,84499,13150
860,279845,84496,13150
865,279904,84514,13153
870,279955,84526,13155
875,279905,84514,13153
880,279884,84513,13152
885,279915,84523,13153
890,279967,84535,13156
895,280064,84561,13160
900,280118,84579,13163
905,280205,84604,13167
910,280223,84609,13168
915,280238,84615,13168
920,280304,84635,13172
925,280326,84640,13173
930,280395,84662,13176
935,280468,84683,13179
940,280541,84703,13183
945,280608,84725,13186
950,280625,84731,13187
955,280651,84743,13188
960,280756,84776,13193
965,280807,84790,13195
970,280830,84798,13196
975,280862,84809,13198
980,280897,84819,13199
985,280987,84846,13204
990,281058,84869,13207
