secs,pps,tps,gps
0,329991,95986,15526
5,321061,93604,15107
10,318047,92658,14965
15,319735,93187,15045
20,316147,92093,14876
25,313217,91329,14739
30,310840,90564,14627
35,306524,89285,14423
40,304458,88670,14326
45,302360,88062,14228
50,300325,87531,14133
55,299428,87297,14090
60,298050,86908,14026
65,298187,86973,14032
70,298321,87011,14038
75,298016,86936,14024
80,297645,86795,14006
85,298099,86940,14028
90,297559,86764,14002
95,297351,86692,13992
100,296598,86472,13957
105,296691,86500,13961
110,296839,86530,13968
115,296739,86494,13963
120,296853,86515,13969
125,296705,86472,13962
130,296126,86288,13934
135,296272,86331,13941
140,296072,86256,13931
145,295799,86168,13918
150,295359,86045,13897
155,294912,85910,13876
160,294508,85813,13857
165,294600,85840,13861
170,294364,85763,13850
175,293696,85583,13819
180,293612,85551,13815
185,293098,85413,13791
190,293054,85398,13788
195,293073,85415,13789
200,292937,85381,13783
205,292636,85296,13769
210,292421,85220,13758
215,292370,85215,13756
220,292728,85316,13773
225,292777,85328,13775
230,292813,85335,13777
235,292825,85332,13777
240,292747,85317,13773
245,292709,85295,13771
250,292616,85264,13767
255,292704,85292,13771
260,292813,85319,13776
265,292870,85343,13779
270,293062,85399,13788
275,293018,85378,13786
280,292939,85356,13782
285,293037,85382,13786
290,293005,85369,13785
295,293052,85383,13787
300,293132,85410,13790
305,293189,85424,13793
310,293163,85422,13791
315,293058,85394,13786
320,293126,85420,13789
325,293125,85424,13789
330,293137,85419,13790
335,293200,85437,13793
340,293275,85465,13796
345,293352,85488,13800
350,293345,85490,13799
355,293141,85437,13790
360,293123,85428,13789
365,292960,85378,13781
370,293049,85401,13785
375,293167,85434,13790
380,293222,85452,13793
385,293391,85495,13801
390,293343,85478,13798
395,293258,85455,13794
400,293418,85490,13802
405,293498,85510,13805
410,293539,85519,13807
415,293556,85523,13808
420,293506,85509,13805
425,293477,85497,13804
430,293576,85526,13808
435,293561,85522,13808
440,293601,85538,13810
445,293724,85572,13815
450,293716,85568,13815
455,293706,85569,13814
460,293713,85571,13815
465,293799,85597,13819
470,293707,85569,13814
475,293712,85571,13814
480,293646,85546,13811
485,293681,85554,13813
490,293713,85557,13814
495,293768,85570,13817
500,293804,85582,13818
505,293825,85591,13819
510,293863,85596,13821
515,293792,85572,13818
520,293737,85557,13815
525,293781,85567,13817
530,293780,85564,13817
535,293756,85555,13816
540,293742,85551,13815
545,293740,85553,13815
550,293665,85524,13811
555,293748,85551,13815
560,293738,85545,13815
565,293659,85526,13811
570,293581,85504,13807
575,293641,85523,13810
580,293693,85537,13812
585,293704,85544,13813
590,293723,85547,13814
595,293653,85523,13810
600,293646,85520,13810
605,293664,85530,13811
610,293710,85546,13813
615,293785,85564,13816
620,293767,85558,13815
625,293848,85579,13819
630,293850,85581,13819
635,293884,85590,13821
640,293848,85578,13819
645,293862,85580,13820
650,293842,85576,13819
655,293768,85555,13815
660,293799,85563,13817
665,293867,85580,13820
670,293957,85602,13824
675,293920,85593,13822
680,293877,85581,13820
685,293945,85601,13823
690,293851,85573,13819
695,293825,85567,13817
700,293823,85567,13817
705,293680,85526,13811
710,293705,85537,13812
715,293795,85558,13816
720,293787,85556,13815
725,293793,85560,13816
730,293839,85572,13818
735,293877,85582,13820
740,293844,85571,13818
745,293841,85573,13818
750,293905,85589,13821
755,293930,85595,13822
760,293898,85587,13820
765,293948,85600,13823
770,293952,85602,13823
775,293966,85604,13824
780,293923,85591,13821
785,293953,85599,13823
790,293909,85588,13821
795,293932,85596,13822
800,293959,85603,13823
805,293972,85604,13824
810,294001,85613,13825
815,293969,85603,13823
820,293981,85605,13824
825,293983,85603,13824
830,293964,85599,13823
835,293880,85577,13819
840,293882,85575,13819
845,293892,85578,13820
850,293884,85577,13820
855,293840,85563,13817
860,293784,85548,13815
865,293795,85553,13815
870,293808,85555,13816
875,293774,85545,13814
880,293797,85551,13815
885,293765,85542,13814
890,293785,85547,13815
895,293795,85549,13815
900,293796,85549,13815
905,293833,85560,13817
910,293868,85569,13819
915,293835,85560,13817
920,293769,85540,13814
925,293810,85551,13816
930,293812,85554,13816
935,293758,85537,13814
940,293784,85545,13815
945,293787,85544,13815
950,293750,85532,13813
955,293741,85527,13813
960,293730,85522,13812
965,293726,85526,13812
970,293768,85536,13814
975,293772,85538,13814
980,293759,85535,13814
985,293777,85538,13815
990,293790,85544,13815
