secs,pps,tps,gps,glst,bpc
0,4123994,35606,522,480,0.014
5,3430133,80369,504,867,0.033
10,3403485,130427,511,1225,0.053
15,3542107,178465,505,1641,0.077
20,3594783,229760,509,1988,0.100
25,3845013,285164,515,2176,0.130
30,3792147,334486,515,2513,0.153
35,3922026,386971,517,2787,0.179
40,3781410,433948,516,3196,0.199
45,3744063,489380,518,3435,0.220
50,3838991,541405,518,3750,0.250
55,3855943,591245,518,4126,0.274
60,3923076,641454,519,4383,0.302
65,3881868,690389,518,4752,0.324
70,3916107,738786,517,5168,0.351
75,3978036,785787,516,5572,0.381
80,3973181,841716,518,5782,0.405
85,3957348,896044,519,6014,0.428
90,3948186,952003,520,6253,0.451
95,3956712,1001611,520,6560,0.476
100,3957734,1054510,521,6856,0.501
105,3960605,1104540,521,7141,0.526
110,3933167,1152270,520,7409,0.546
115,3958221,1205866,520,343,0.582
120,3928506,1256316,521,640,0.601
125,3881654,1311748,521,885,0.619
130,3862563,1361432,521,1163,0.640
135,3854584,1413008,521,1464,0.663
140,3853591,1461453,521,1733,0.687
145,3864340,1509571,520,2179,0.713
150,3883334,1566300,521,2391,0.740
155,3873517,1609619,521,2879,0.763
160,3877572,1661256,520,3157,0.788
165,3880573,1711192,520,3498,0.813
170,3847959,1762755,520,3801,0.831
175,3836010,1814997,520,4116,0.852
180,3828833,1863798,520,4475,0.875
185,3826725,1911135,520,4811,0.896
190,3838321,1960890,520,5158,0.925
195,3837773,2013030,520,5512,0.949
200,3831246,2063181,520,5888,0.971
205,3820009,2111605,519,6379,0.992
210,3821286,2161528,519,6758,1.016
215,3823444,2212311,519,7034,1.040
220,3839041,2269017,520,7204,1.069
225,3831917,2318138,520,7549,1.091
230,3834882,2368910,520,7810,1.115
235,3850947,2419889,520,8166,1.144
240,3851189,2470828,520,8397,1.169
245,3865061,2525509,520,8698,1.197
250,3864606,2575872,520,9011,1.221
255,3864653,2627406,520,9297,1.246
260,3852872,2677363,520,9627,1.266
265,3854178,2723633,520,10040,1.291
270,3859480,2776929,520,10324,1.316
275,3850403,2826444,520,10639,1.337
280,3849337,2874876,520,11061,1.361
285,3850339,2920747,519,11506,1.385
290,3850277,2969432,519,11864,1.409
295,3842800,3022231,519,158,1.431
300,3838380,3072640,519,490,1.455
305,3833345,3123449,519,733,1.476
310,3845379,3170511,519,1210,1.504
315,3838388,3224174,519,1501,1.527
320,3829493,3277170,519,1851,1.547
325,3827413,3323631,519,2231,1.570
330,3830654,3374114,519,2561,1.595
335,3834496,3426199,519,2929,1.619
340,3830790,3475682,519,3315,1.643
345,3841241,3529106,519,3575,1.672
350,3836868,3578887,519,3956,1.694
355,3843637,3640148,519,4505,1.728
360,3833137,3683575,518,5005,1.747
365,3837770,3739453,519,5304,1.772
370,3834686,3788385,519,5731,1.795
375,3835286,3837950,519,6061,1.819
380,3837266,3891807,519,6247,1.845
385,3835943,3945299,519,6437,1.868
390,3834622,3998314,519,6719,1.891
395,3835282,4049644,519,7047,1.916
400,3833469,4100165,519,7419,1.939
405,3829880,4154845,519,7695,1.962
410,3829744,4206315,520,8021,1.984
415,3831970,4255643,519,8382,2.010
420,3832010,4310400,520,8673,2.034
425,3830144,4358417,520,9006,2.057
430,3820407,4413505,520,9232,2.076
435,3823227,4463397,520,9546,2.102
440,3826989,4513000,520,9865,2.127
445,3820829,4559397,519,10338,2.147
450,3815696,4612224,520,10643,2.169
455,3820945,4663919,520,10994,2.195
460,3818970,4716816,520,11268,2.218
465,3814821,4766998,520,11607,2.240
470,3814760,4816882,520,11954,2.264
475,3822751,4873456,520,238,2.292
480,3817909,4926886,520,487,2.313
485,3820159,4982401,520,756,2.339
490,3818392,5034235,520,1111,2.362
495,3816100,5085495,520,1422,2.384
500,3813403,5146488,521,1509,2.406
505,3816201,5196657,521,1842,2.431
510,3812201,5248887,521,2134,2.453
515,3809747,5300669,521,2506,2.475
520,3821390,5347441,521,2779,2.506
525,3817422,5397439,521,3196,2.527
530,3819293,5442169,520,3562,2.553
535,3821470,5494931,521,3928,2.578
540,3823132,5546243,521,4307,2.604
545,3823753,5595135,520,4672,2.628
550,3828727,5644434,520,4993,2.655
555,3826547,5696535,520,5275,2.677
560,3828562,5750524,521,5478,2.704
565,3825625,5800273,521,5767,2.726
570,3821427,5849413,520,6101,2.747
575,3821474,5901334,520,6388,2.769
580,3815983,5941651,520,6882,2.790
585,3811771,5993508,520,7195,2.811
590,3807968,6049123,520,7421,2.832
595,3804726,6098369,520,7798,2.854
600,3803268,6148245,520,8146,2.876
605,3802838,6194483,520,8570,2.899
610,3806020,6244507,520,8897,2.926
615,3801385,6295527,520,9236,2.947
620,3810796,6346131,520,9552,2.976
625,3810790,6395250,520,9873,3.001
630,3808006,6440760,520,292,3.083
635,3814922,6486229,520,782,3.113
640,3811478,6530142,519,1079,3.135
645,3806639,6578040,519,1492,3.156
650,3801027,6634782,519,1660,3.175
655,3805975,6686324,519,1989,3.204
660,3802563,6736055,519,2376,3.226
665,3802168,6785376,519,2701,3.249
670,3800383,6835100,519,3045,3.271
675,3798543,6886395,519,3330,3.295
680,3801223,6944623,520,3571,3.321
685,3811330,6994383,519,3934,3.350
690,3813467,7041881,519,4252,3.381
695,3819976,7090613,519,4711,3.409
700,3818172,7138354,519,5126,3.433
705,3819399,7189966,519,345,3.439
710,3821358,7243109,519,684,3.465
715,3818595,7295728,519,965,3.487
720,3819425,7344403,519,1363,3.513
725,3816128,7395492,519,1542,3.534
730,3810825,7447237,519,1791,3.554
735,3811556,7500583,519,2087,3.578
740,3812392,7557137,520,2268,3.603
745,3810808,7607538,520,2653,3.625
750,3808942,7655968,520,3104,3.648
755,3811688,7701913,519,3486,3.675
760,3809451,7750788,519,3869,3.696
765,3813794,7801935,519,4151,3.726
770,3818400,7854165,519,4430,3.753
775,3820991,7906271,519,4763,3.780
780,3829278,7959558,519,5018,3.811
785,3825771,8011713,520,5281,3.834
790,3822197,8056628,519,5645,3.854
795,3822780,8107066,519,5984,3.879
800,3825046,8161030,519,6308,3.905
805,3829111,8211181,519,6559,3.935
810,3830208,8260719,519,6924,3.961
815,3831720,8310398,519,7304,3.986
820,3836004,8360178,519,7655,4.015
825,3845307,8407408,519,8049,4.050
830,3844005,8457189,519,8382,4.072
835,3846236,8508050,519,8704,4.098
840,3847408,8557368,519,9099,4.125
845,3844691,8607732,519,9430,4.147
850,3844564,8664195,519,9625,4.171
855,3849169,8716103,519,9956,4.200
860,3850664,8765876,519,10264,4.227
865,3851917,8808961,519,350,4.264
870,3849226,8861499,519,687,4.286
875,3851668,8914033,519,1072,4.314
880,3851761,8961141,519,1426,4.338
885,3851417,9015038,519,1662,4.363
890,3850412,9069048,519,1951,4.386
895,3853023,9120937,519,2158,4.413
