secs,pps,tps,gps,glst,bpc
0,1907264,851,25,549,0.002
5,4804597,9876,76,1213,0.034
10,4748468,18528,82,1801,0.067
15,4737619,25938,81,2448,0.101
20,4614226,32213,79,3121,0.131
25,4665598,40545,80,3747,0.166
30,4656797,47220,79,4418,0.198
35,4592849,55856,80,5054,0.228
40,4601409,64192,80,5669,0.262
45,4646525,72063,80,6323,0.297
50,4666900,80987,81,6934,0.332
55,4685946,87804,81,7582,0.364
60,4745446,94648,80,8256,0.403
65,4766722,102777,80,8896,0.441
70,4770667,111654,81,9547,0.474
75,4761925,118705,81,10249,0.506
80,4765736,125659,80,10888,0.541
85,4737825,132111,80,11566,0.573
90,4732747,139041,80,12222,0.605
95,4715682,145918,80,12897,0.636
100,4708081,152860,80,13572,0.668
105,4673667,159665,79,14261,0.696
110,4686457,167718,79,14902,0.732
115,4698818,176582,80,15552,0.768
120,4696913,182464,79,16245,0.800
125,4702537,190779,79,16866,0.835
130,4699926,198831,79,17509,0.869
135,4742439,207379,80,18131,0.909
140,4740231,214591,80,18799,0.943
145,4738692,223335,80,19429,0.977
150,4742159,229316,80,20121,1.009
155,4730762,236180,79,20793,1.043
160,4766807,245509,80,21424,1.082
165,4749648,252152,79,22118,1.114
170,4759419,258949,79,22792,1.150
175,4746094,266782,79,335,1.194
180,4737175,272571,79,1027,1.225
185,4746414,280009,79,1681,1.261
190,4739387,287212,79,2355,1.294
195,4737369,295543,79,3011,1.328
200,4758211,304490,79,3631,1.368
205,4744703,311732,79,4281,1.399
210,4770946,321411,79,4915,1.438
215,4777058,328888,79,5548,1.475
220,4775638,335440,79,6198,1.508
225,4771368,343261,79,6849,1.544
230,4774011,349927,79,7505,1.579
235,4780670,357240,79,8157,1.614
240,4795420,365505,79,8778,1.654
245,4805978,372467,79,9429,1.690
250,4795315,378866,79,10125,1.723
255,4793494,386319,79,10760,1.757
260,4804408,392583,79,11452,1.794
265,4804960,400078,79,12110,1.828
270,4795626,406336,79,12799,1.860
275,4789763,412456,79,13481,1.893
280,4788696,419706,79,14120,1.927
285,4797632,428136,79,14772,1.967
290,4799850,436624,79,15402,2.001
295,4810064,444112,79,16039,2.041
300,4811580,452141,79,16703,2.075
305,4810409,459686,79,17362,2.110
310,4813806,467017,79,18012,2.145
315,4809002,474988,79,18670,2.179
320,4795616,481531,79,19353,2.207
325,4784363,488080,79,20036,2.237
330,4789205,496191,79,20694,2.272
335,4790682,502914,79,21357,2.308
340,4794234,510683,79,21993,2.343
345,4791174,517849,79,22665,2.376
350,4787311,524775,79,121,2.386
355,4789982,532077,79,787,2.420
360,4795641,538574,79,1467,2.459
365,4802261,547556,79,2074,2.496
370,4798854,554296,79,2743,2.529
375,4789370,560475,79,3425,2.558
380,4791723,566504,78,4100,2.592
385,4796640,574684,78,4748,2.630
390,4792376,582621,78,5376,2.662
395,4786715,589072,78,6048,2.693
400,4783813,595836,78,6732,2.726
405,4787227,602668,78,7413,2.761
410,4795870,610606,78,8041,2.801
415,4799994,618888,78,8692,2.837
420,4794653,626082,78,9344,2.869
425,4794286,635075,78,9982,2.902
430,4801116,641784,78,10666,2.939
435,4807791,650826,79,11290,2.979
440,4807965,658019,78,11948,3.012
445,4813207,666128,79,12608,3.049
450,4808037,672727,78,13287,3.082
455,4806514,681025,79,13930,3.115
460,4815757,688724,79,14590,3.154
465,4815384,695725,79,15263,3.189
