secs,pps,tps,gps,glst,bpc
0,1875491,12195,420,1048,0.005
5,2067848,32144,416,2309,0.019
10,1954677,52696,420,3246,0.030
15,1935405,70752,415,4397,0.040
20,1951719,87065,410,5782,0.053
25,2002958,104673,406,7183,0.067
30,2063149,122796,404,8487,0.082
35,1961608,141158,405,9450,0.090
40,1951584,159948,406,10462,0.101
45,1982494,177078,403,11835,0.113
50,1946751,193741,403,12772,0.124
55,1917414,210486,402,14039,0.134
60,1913420,229875,402,14766,0.145
65,1918287,249918,403,15765,0.158
70,1935262,268533,404,17046,0.170
75,1911230,287015,404,18278,0.180
80,1898606,304219,403,19695,0.190
85,1917441,322661,403,21014,0.204
90,1923497,341019,404,22203,0.217
95,1900385,357539,403,23483,0.226
100,1870380,376621,403,24436,0.234
105,1880167,390237,401,856,0.247
110,1901210,410590,402,1921,0.261
115,1909679,431575,403,3138,0.273
120,1894885,449451,403,4208,0.285
125,1891050,466880,403,5183,0.294
130,1886650,484098,403,6598,0.305
135,1894729,502388,403,7924,0.317
140,1908761,520514,403,9213,0.332
145,1898688,537816,402,10562,0.343
150,1906346,554312,402,11679,0.354
155,1913083,570977,401,12946,0.368
160,1933006,589563,402,14228,0.384
165,1919834,608666,401,15582,0.393
170,1921007,628598,402,16896,0.405
175,1908273,646115,402,18206,0.414
180,1918680,662484,402,19620,0.428
185,1916481,681988,402,20957,0.440
190,1921277,705271,403,867,0.451
195,1912523,723115,403,2188,0.461
200,1901735,738803,403,3630,0.470
205,1903290,756840,403,642,0.480
210,1903220,773478,403,2015,0.491
215,1901253,793193,403,3260,0.502
220,1894711,811555,403,4421,0.513
225,1892760,831348,403,5148,0.524
230,1890414,848008,403,6305,0.534
235,1896347,866049,403,7581,0.548
240,1892684,885689,403,8864,0.558
245,1893281,903404,403,10190,0.570
250,1882568,919547,403,10952,0.579
255,1876267,937414,402,12305,0.588
260,1884816,954442,403,13637,0.602
265,1890718,971404,402,15088,0.614
270,1903225,986870,401,16538,0.629
275,1904626,1001543,401,17404,0.643
280,1904954,1019098,401,18604,0.655
285,1909081,1037175,401,19574,0.668
290,1909872,1056783,401,20847,0.679
295,1909144,1075598,401,22011,0.692
300,1904308,1096176,402,23189,0.702
305,1901883,1115373,402,24356,0.712
310,1900729,1133055,402,25687,0.723
315,1906496,1151555,402,26919,0.737
320,1905591,1171595,402,28003,0.748
325,1903705,1189777,402,29281,0.759
330,1909000,1206101,402,30638,0.773
335,1922330,1224371,402,31897,0.789
340,1923187,1245594,402,33120,0.803
345,1924632,1264100,402,34194,0.815
350,1925595,1281122,402,35112,0.827
355,1924194,1300366,402,35998,0.838
360,1922366,1314666,402,37461,0.849
365,1921276,1331631,402,38907,0.860
370,1921971,1350141,402,40222,0.871
375,1919362,1369807,402,41493,0.882
380,1913877,1386287,402,42890,0.891
385,1914079,1402412,402,439,0.903
390,1909419,1419118,402,1425,0.913
395,1904847,1440606,402,2396,0.923
400,1908306,1459414,402,3363,0.936
405,1907625,1477656,402,4206,0.946
410,1907694,1495951,402,5536,0.959
415,1907266,1515811,402,6783,0.969
420,1901939,1534100,402,8083,0.980
425,1898448,1552514,402,9239,0.989
430,1899196,1571103,402,10471,1.001
435,1900773,1589299,402,11755,1.013
440,1899293,1606808,402,13119,1.024
445,1899239,1625616,402,14356,1.036
450,1897767,1644236,402,15608,1.047
455,1897141,1661696,402,17024,1.057
460,1897387,1679698,402,439,1.075
465,1902009,1696405,402,1790,1.089
470,1899149,1713662,402,3204,1.099
475,1895937,1731453,402,4608,1.109
480,1893310,1745739,402,6011,1.119
