secs,pps,tps,gps,glst,bpc
0,5951581,35441,536,369,0.021
5,4704741,83886,509,671,0.048
10,4971029,135440,512,897,0.083
15,5088813,184318,508,1215,0.117
20,5478475,236842,514,1304,0.162
25,5397852,290322,518,1388,0.198
30,5545843,340381,518,1567,0.239
35,5601954,388247,514,1864,0.278
40,5587044,433943,512,2095,0.315
45,5505956,486680,514,2122,0.347
50,5484682,532892,512,2479,0.381
55,5433207,577004,511,2794,0.413
60,5453371,625642,510,3052,0.452
65,5452284,677431,511,3167,0.486
70,5385017,729064,511,3415,0.516
75,5380343,779387,512,3625,0.551
80,5392294,828486,511,3864,0.587
85,5329591,874122,511,4138,0.616
90,5308121,929375,512,4208,0.650
95,5331095,979227,512,4412,0.687
100,5349402,1029536,513,4573,0.725
105,5360681,1079587,513,4849,0.760
110,5408332,1131901,513,4982,0.804
115,5423616,1185294,514,5069,0.842
120,5420756,1239051,515,5186,0.878
125,5441845,1287817,515,5478,0.918
130,5409596,1338041,515,5720,0.948
135,5459185,1396561,516,144,0.981
140,5451371,1444700,516,368,1.016
145,5426418,1492964,516,580,1.048
150,5443898,1543637,516,793,1.086
155,5432319,1595565,516,921,1.121
160,5441817,1651173,517,1074,1.157
165,5432538,1704463,517,1190,1.191
170,5449812,1751139,517,1429,1.231
175,5447140,1807205,518,1538,1.266
180,5456560,1856930,518,1756,1.304
185,5448372,1906304,518,1965,1.338
190,5452416,1955843,518,2190,1.375
195,5453231,2001485,517,2517,1.411
200,5462325,2047804,517,2810,1.449
205,5466040,2095876,516,3115,1.486
210,5474102,2148535,516,3358,1.524
215,5479646,2197796,516,3593,1.561
220,5478876,2251099,517,3754,1.598
225,5498368,2301821,517,3972,1.638
230,5495126,2354075,517,4180,1.674
235,5510636,2403810,517,4442,1.714
240,5520349,2456879,517,4558,1.754
245,5527829,2505228,517,4817,1.793
250,5539415,2554576,517,5022,1.832
255,5538549,2610684,517,5143,1.870
260,5530402,2657197,517,5397,1.902
265,5539528,2708411,517,5589,1.941
270,5541793,2766531,518,5692,1.980
275,5556806,2811525,518,5941,2.020
280,5549819,2866069,518,6038,2.055
285,5527512,2916444,518,6174,2.082
290,5517023,2968085,518,6323,2.115
295,5512275,3019078,518,6560,2.148
300,5518945,3070228,518,6771,2.187
305,5513694,3114885,518,7047,2.222
310,5496288,3171596,518,7208,2.252
315,5491751,3214963,518,185,2.286
320,5507029,3262275,517,430,2.327
325,5500807,3313556,517,708,2.361
330,5484132,3361996,517,1008,2.391
335,5493403,3412723,517,1152,2.430
340,5490890,3462692,517,1399,2.465
345,5492095,3511970,517,1621,2.501
350,5490248,3562379,517,1798,2.536
355,5494971,3611766,517,2003,2.575
360,5499326,3663361,517,2190,2.612
365,5491632,3715318,517,2425,2.645
370,5491942,3763620,517,2615,2.679
375,5487675,3817057,517,2772,2.714
380,5480821,3865524,517,3077,2.747
385,5473477,3917330,517,3215,2.781
390,5481507,3969034,517,3410,2.820
395,5481021,4020790,517,3579,2.855
400,5484077,4067190,517,3866,2.893
405,5483154,4120321,517,4024,2.928
410,5490357,4172865,517,4231,2.967
415,5481513,4220225,517,4505,3.001
420,5489757,4265411,517,4887,3.038
425,5495203,4314876,517,5112,3.075
430,5505219,4366849,517,5328,3.118
435,5502553,4420627,517,5430,3.155
440,5497072,4474015,517,5541,3.187
445,5496580,4526906,518,5714,3.223
450,5501123,4577338,518,5965,3.262
455,5497686,4624954,518,6180,3.296
460,5486881,4676455,518,6418,3.326
465,5486805,4728142,518,6639,3.362
470,5489601,4777882,518,6872,3.399
475,5479078,4831284,518,6949,3.429
480,5486888,4884197,518,7097,3.470
485,5476944,4933924,518,7329,3.500
490,5490951,4986932,518,7413,3.545
495,5491581,5040023,518,81,3.581
500,5491832,5097555,518,124,3.617
505,5485634,5145405,518,425,3.648
510,5488405,5192733,518,710,3.686
515,5474407,5244915,518,916,3.714
520,5476403,5298098,518,1066,3.751
525,5480228,5351675,519,1224,3.789
530,5484941,5397741,518,1583,3.827
535,5482266,5447924,518,1805,3.862
540,5485131,5501188,518,1922,3.897
545,5494840,5552116,518,2144,3.943
550,5487816,5600602,518,2391,3.975
555,5476626,5648509,518,2645,4.003
560,5483164,5702636,518,2731,4.041
565,5474939,5752452,518,2917,4.072
570,5473043,5802288,518,3164,4.106
575,5469074,5852237,518,3304,4.140
580,5465850,5900424,518,3520,4.174
585,5469119,5947976,518,3744,4.211
590,5469095,5996609,518,3936,4.247
595,5486557,6049351,518,4193,4.297
600,5501804,6104576,518,4261,4.345
605,5499650,6156611,518,4519,4.380
