secs,pps,tps,gps,glst,bpc
0,2935204,5345,482,316,0.004
5,4824237,33580,547,1069,0.037
10,4805597,64467,565,1879,0.064
15,4683844,91231,569,2860,0.093
20,4630440,122829,577,3747,0.121
25,4576470,150848,575,4814,0.145
30,4645913,179372,578,5693,0.175
35,4620425,209999,581,6640,0.203
40,4671475,236981,582,7604,0.233
45,4630121,265719,581,8560,0.260
50,4606767,293587,579,267,0.285
55,4599177,320417,579,1305,0.313
60,4605057,350726,579,2227,0.342
65,4560470,379877,580,3176,0.365
70,4611648,408608,581,4105,0.396
75,4663793,438779,581,5024,0.429
80,4668851,465653,581,5985,0.458
85,4698077,494403,580,6951,0.490
90,4750723,522801,581,7864,0.522
95,4770242,550966,581,8800,0.554
100,4752934,582493,582,9273,0.579
105,4737358,612351,582,10116,0.607
110,4771682,641586,583,11004,0.638
115,4746517,670691,583,11784,0.665
120,4740543,699176,583,12708,0.693
125,4707369,727329,583,13537,0.717
130,4728858,759316,584,14368,0.748
135,4737191,788085,584,15340,0.778
140,4724532,817112,584,16249,0.805
145,4737354,845933,585,17131,0.835
150,4741610,876994,585,17814,0.864
155,4747443,907212,585,18706,0.894
160,4749027,933884,585,19693,0.922
165,4745411,962125,584,20693,0.951
170,4736898,990334,585,21291,0.978
175,4740062,1020618,585,21999,1.005
180,4740618,1048932,585,22980,1.035
185,4715339,1080091,585,23593,1.058
190,4702864,1106034,585,24295,1.084
195,4688795,1133758,584,24682,1.109
200,4682824,1163243,585,25432,1.135
205,4707876,1193651,585,26073,1.171
210,4724600,1221949,585,27017,1.202
215,4721102,1250304,585,28008,1.230
220,4733234,1278220,585,28886,1.263
225,4749833,1308921,585,29685,1.295
230,4744607,1339953,586,164,1.321
235,4731870,1365515,585,1130,1.346
240,4734488,1393504,585,2100,1.376
245,4735928,1421893,585,3040,1.405
250,4746514,1451030,584,4066,1.437
255,4745350,1478906,585,4913,1.465
260,4735013,1509895,585,143,1.507
265,4732871,1537934,585,1111,1.536
270,4737163,1567444,585,1949,1.566
275,4744158,1596738,585,2866,1.597
280,4739416,1625777,585,3908,1.623
285,4733575,1656675,585,4742,1.651
290,4724243,1686951,586,5613,1.677
295,4725880,1718346,586,6251,1.705
300,4712405,1744543,586,7248,1.730
305,4716467,1773512,586,8158,1.759
310,4713883,1803300,586,9049,1.788
315,4711990,1828595,585,10086,1.815
320,4717613,1859941,585,10940,1.845
325,4720648,1886638,585,11912,1.877
330,4713086,1914911,585,12840,1.902
335,4729258,1940828,585,13896,1.936
340,4731775,1968612,585,14829,1.968
345,4727155,1998539,585,15672,1.994
350,4732963,2025521,585,16648,2.025
355,4734037,2057326,585,17481,2.055
360,4747793,2087064,585,18363,2.089
365,4750005,2116581,585,19285,2.120
370,4739778,2145184,585,20251,2.144
375,4740457,2174833,585,21134,2.173
380,4742767,2203093,585,21961,2.200
385,4750929,2229548,585,22948,2.234
390,4742291,2259060,585,23896,2.260
395,4736190,2285927,585,85,2.271
400,4735745,2313170,584,1038,2.300
405,4731090,2344005,585,1878,2.326
410,4733050,2374513,585,2433,2.355
415,4734769,2403093,585,3287,2.386
420,4734791,2433738,585,4119,2.413
425,4733796,2462559,585,4978,2.442
430,4730600,2489807,585,5952,2.469
435,4735468,2519430,585,6861,2.498
440,4739232,2545313,585,7945,2.530
445,4734288,2574108,585,8921,2.557
450,4735575,2605338,585,9811,2.586
455,4744989,2634794,585,10800,2.620
460,4740522,2665147,585,11769,2.646
465,4737779,2692332,585,12890,2.673
470,4734920,2720549,585,13825,2.701
475,4731071,2749647,585,14804,2.725
480,4723183,2780411,585,15768,2.750
485,4728296,2808903,585,16632,2.783
490,4732800,2838685,585,17454,2.814
495,4725380,2869109,585,18318,2.838
500,4714833,2896825,585,19277,2.859
505,4709480,2926259,585,20119,2.885
510,4719782,2954859,585,21066,2.920
515,4715080,2983526,585,21542,2.946
520,4723966,3012066,585,22473,2.975
525,4719702,3039702,585,23387,3.006
530,4721702,3070005,585,24242,3.033
535,4716262,3097401,585,25230,3.060
540,4711244,3123315,585,26094,3.086
545,4714450,3155131,585,26924,3.116
550,4713542,3183327,585,27881,3.144
555,4711076,3209485,585,60,3.169
560,4709030,3238274,585,434,3.198
565,4717815,3268893,585,1131,3.232
570,4719538,3296570,585,1944,3.261
575,4713712,3325125,585,2921,3.287
580,4715919,3351032,585,3993,3.316
585,4713625,3377810,584,5036,3.344
590,4715577,3408402,584,6031,3.373
595,4717404,3438363,584,6978,3.402
600,4714524,3466396,584,7967,3.429
605,4719485,3492331,584,9048,3.462
610,4719602,3520286,584,10058,3.490
615,4718768,3551413,584,10903,3.519
620,4718161,3581775,584,11701,3.546
625,4711690,3611000,584,12547,3.570
630,4708331,3637227,584,13455,3.596
635,4706477,3665953,584,14035,3.623
640,4704902,3695172,584,14819,3.651
645,4702855,3724558,584,15461,3.676
650,4704638,3751766,584,43,3.711
655,4699938,3777068,584,1076,3.737
660,4699890,3808112,584,1688,3.766
665,4699971,3835031,584,2646,3.794
670,4691844,3865282,584,3519,3.816
675,4688104,3893687,584,4276,3.840
680,4683264,3922540,584,4563,3.866
685,4683894,3952255,584,5482,3.895
690,4683619,3978537,584,5687,3.923
695,4685290,4009981,584,6504,3.952
700,4682361,4040695,584,7411,3.979
705,4685179,4072118,584,8234,4.007
710,4691104,4101463,584,9212,4.042
715,4692889,4130043,584,10177,4.073
720,4692004,4158393,584,11166,4.100
725,4693716,4185486,584,12126,4.130
730,4693505,4215803,584,13047,4.158
735,4696079,4243555,584,14076,4.188
740,4693828,4271553,584,15123,4.216
745,4695111,4302262,584,15692,4.245
750,4688972,4330644,584,15814,4.268
755,4689092,4357606,584,16753,4.295
760,4684892,4389739,584,17338,4.321
765,4685695,4417781,584,17850,4.350
770,4680849,4445433,584,18099,4.373
775,4684674,4477359,584,18841,4.406
780,4683777,4505972,584,19591,4.432
785,4681087,4535525,584,20614,4.458
790,4679318,4562248,584,21630,4.486
795,4678355,4589823,584,22665,4.512
800,4684845,4619176,584,23614,4.546
805,4686004,4648726,584,24568,4.576
810,4687943,4676353,584,25608,4.606
815,4684812,4704900,584,26592,4.632
820,4683471,4736680,584,27496,4.660
825,4680924,4763445,584,28458,4.685
830,4676875,4792332,584,36,4.709
835,4676668,4820240,584,998,4.738
840,4674289,4850162,584,1929,4.764
845,4672060,4877143,584,2870,4.791
