secs,pps,tps,gps,glst,bpc
0,3864276,24932,463,1399,0.019
5,3819620,46277,459,1632,0.042
10,4129409,68233,457,1920,0.071
15,4078241,90492,458,2198,0.094
20,3918635,110824,453,2548,0.114
25,3828111,132521,451,2873,0.135
30,3770776,155613,452,3105,0.156
35,3735343,179554,455,3229,0.176
40,3691051,200540,455,3505,0.197
45,3696836,223128,456,3728,0.220
50,3673902,244994,456,3921,0.240
55,3690245,268449,457,4089,0.263
60,3679479,290221,456,4327,0.285
65,3683852,313263,457,4555,0.308
70,3706184,334052,456,4908,0.333
75,3710314,357948,456,5190,0.355
80,3655416,379147,456,5424,0.373
85,3627188,399753,456,5738,0.391
90,3642803,422850,456,6013,0.415
95,3656691,444770,457,6184,0.439
100,3621768,468915,457,6372,0.458
105,3582908,491627,458,6490,0.474
110,3550874,513587,458,6602,0.492
115,3547105,536370,458,6807,0.512
120,3572915,558827,458,6960,0.536
125,3581724,582525,459,7116,0.561
130,3589478,604106,459,7357,0.583
135,3585555,627528,459,7350,0.605
140,3568103,651317,460,7345,0.624
145,3577136,674533,460,7452,0.646
150,3569968,695923,460,7586,0.667
155,3541798,718561,460,7809,0.683
160,3554836,742852,460,7929,0.707
165,3550900,764217,461,8174,0.727
170,3542526,787631,461,8371,0.748
175,3554195,810656,461,13,0.773
180,3542477,832209,461,384,0.791
185,3531401,854109,461,574,0.810
190,3523414,875457,460,891,0.830
195,3537213,896023,460,1141,0.855
200,3545436,917773,460,1296,0.878
205,3535383,941848,460,1530,0.897
210,3525805,962075,460,1747,0.916
215,3531281,983018,460,2120,0.938
220,3516398,1005981,460,2277,0.957
225,3509179,1026814,459,2600,0.975
230,3511191,1049157,459,2940,0.997
235,3540003,1071489,459,3219,1.026
240,3535060,1094678,460,3364,1.047
245,3542627,1119202,460,3554,1.071
250,3533105,1141204,460,139,1.106
255,3540356,1161262,460,527,1.129
260,3539738,1183596,460,685,1.151
265,3524735,1207957,460,879,1.168
270,3520994,1230110,460,1014,1.189
275,3529800,1252610,460,1277,1.214
280,3551354,1274263,460,1469,1.241
285,3547805,1295254,460,1801,1.263
290,3546532,1315891,460,2217,1.284
295,3545940,1336170,460,2667,1.306
300,3548630,1360283,460,2911,1.330
305,3544092,1384297,460,3153,1.351
310,3539625,1406981,460,3238,1.369
315,3531117,1429232,460,3485,1.388
320,3526582,1449596,460,3845,1.407
325,3521730,1473766,460,3959,1.428
330,3532396,1498666,460,4198,1.454
335,3530120,1519755,460,4601,1.473
340,3526984,1540197,460,5014,1.495
345,3517022,1562105,460,5342,1.512
350,3531830,1586149,460,5464,1.540
355,3525842,1607076,460,5692,1.559
360,3530942,1629503,460,5948,1.584
365,3530558,1651468,460,6243,1.605
370,3526558,1671956,460,6531,1.625
375,3534607,1691991,460,6949,1.650
380,3528802,1713895,460,7285,1.669
385,3523929,1736282,460,7529,1.689
390,3523671,1757169,460,7872,1.710
395,3530184,1779671,459,8068,1.734
400,3530886,1803600,460,8263,1.758
405,3532942,1824634,460,8661,1.780
410,3539266,1847858,460,8977,1.805
415,3541452,1870661,460,9278,1.827
420,3541766,1888677,459,9640,1.850
425,3539003,1910962,459,9932,1.871
430,3535405,1933305,459,65,1.889
435,3525073,1956404,459,258,1.907
440,3521904,1977944,459,517,1.927
445,3517868,1999074,459,799,1.946
450,3518217,2021856,459,1089,1.969
455,3514228,2044957,460,1133,1.988
460,3516655,2070001,460,1230,2.011
465,3511929,2091054,460,1458,2.030
470,3519577,2114594,460,1652,2.056
475,3514600,2135920,460,2045,2.074
480,3513673,2159963,460,2163,2.095
485,3501592,2181451,460,2530,2.110
490,3496827,2201885,460,2838,2.128
495,3507769,2221954,459,3262,2.157
500,3504387,2244988,460,3306,2.176
505,3506238,2268573,460,3475,2.199
510,3502224,2292567,460,3539,2.216
515,3522695,2316508,460,3651,2.254
520,3534419,2340592,460,3887,2.282
525,3532772,2362719,460,4074,2.304
530,3536137,2386759,460,4143,2.326
535,3538256,2410161,460,4330,2.351
540,3543496,2433084,460,4686,2.375
545,3548363,2454859,461,4884,2.399
550,3552597,2476830,461,15,2.437
555,3547106,2497463,460,368,2.458
560,3546281,2520108,460,773,2.478
565,3543061,2544096,460,920,2.500
570,3540854,2565215,460,1107,2.520
575,3543418,2586684,460,1530,2.543
580,3538533,2608200,460,1903,2.562
585,3539799,2630253,460,2237,2.585
590,3536702,2652041,460,2610,2.603
595,3539045,2674181,460,2737,2.628
600,3535441,2697760,460,2841,2.646
605,3528929,2719475,460,3052,2.664
610,3531005,2744157,460,3179,2.687
615,3534545,2764415,460,3488,2.710
620,3531782,2786625,460,3617,2.732
625,3527406,2808833,460,3896,2.750
630,3523683,2828964,460,4217,2.769
635,3530609,2851753,460,4538,2.795
640,3531178,2874336,460,4749,2.819
645,3529815,2897408,460,4991,2.839
650,3529225,2922194,460,5361,2.862
655,3525489,2944721,460,5695,2.881
660,3521850,2964278,460,5991,2.900
665,3520680,2986322,460,6073,2.921
670,3516772,3009001,460,6397,2.940
675,3519693,3033592,460,6685,2.967
680,3520089,3056370,460,6963,2.988
685,3517626,3080031,460,7068,3.008
690,3516521,3099601,460,241,3.051
695,3516473,3122011,460,433,3.075
700,3513087,3144876,460,735,3.095
705,3505504,3165291,460,281,3.083
710,3499511,3188170,460,481,3.099
715,3498784,3209428,460,900,3.119
720,3494682,3230904,460,1172,3.138
725,3500893,3255626,460,1402,3.166
730,3503515,3279475,460,1626,3.185
735,3501072,3301560,460,1882,3.209
740,3499508,3325700,460,1910,3.229
745,3499580,3349866,460,1964,3.251
750,3496260,3370943,460,2300,3.268
755,3499146,3390850,460,2617,3.294
760,3500892,3411949,460,2795,3.316
765,3501467,3434902,460,2914,3.339
770,3502800,3457433,460,3138,3.362
775,3503456,3478526,460,3472,3.383
780,3500959,3500319,460,3622,3.403
785,3501550,3521385,460,3955,3.424
790,3502570,3542258,460,4256,3.447
795,3503604,3565481,460,4426,3.471
800,3507823,3587132,460,4713,3.496
805,3502542,3608564,460,5077,3.514
810,3506157,3630004,460,5201,3.538
815,3509486,3654538,460,5247,3.562
820,3510125,3676103,460,5506,3.586
825,3509439,3697357,460,5801,3.607
830,3507336,3720417,460,6042,3.626
835,3507166,3744048,460,6222,3.648
840,3505228,3762034,460,345,3.636
845,3502435,3783947,460,586,3.654
850,3500354,3806427,460,926,3.672
855,3503188,3826202,459,1203,3.698
860,3506014,3848044,459,1562,3.721
865,3502884,3869363,459,1959,3.740
870,3505570,3890036,459,2289,3.764
875,3505847,3911705,459,2616,3.786
880,3507653,3933263,459,2888,3.811
885,3503403,3957255,459,3034,3.828
890,3510430,3983514,460,3169,3.853
895,3513555,4005663,460,3461,3.881
900,3512017,4027369,459,3783,3.901
905,3511022,4048585,459,4025,3.921
910,3512782,4070015,459,4286,3.944
915,3507449,4093448,459,4403,3.961
920,3506242,4116534,460,398,3.987
925,3506675,4138649,460,609,4.008
930,3505700,4163887,460,810,4.031
935,3505424,4186449,460,1089,4.050
940,3504296,4208355,460,1433,4.070
945,3509623,4230065,460,1733,4.098
950,3509822,4249831,460,2026,4.120
955,3506192,4272033,460,2405,4.138
960,3504729,4293120,460,2632,4.158
965,3504698,4316730,460,2723,4.179
970,3505650,4339707,460,2873,4.201
975,3505091,4363856,460,2974,4.222
980,3503797,4386461,460,3204,4.242
985,3500334,4407644,460,3470,4.259
