secs,pps,tps,gps,glst,bpc
0,3600458,12110,342,492,0.007
5,3056165,31901,333,640,0.025
10,2759753,51599,329,907,0.039
15,2737180,69225,327,1222,0.053
20,2680884,84402,319,1439,0.069
25,2509395,99806,315,1638,0.079
30,2558474,117294,312,1712,0.096
35,2484092,131918,308,1825,0.109
40,2441560,145216,305,2029,0.120
45,2375536,160269,303,2118,0.132
50,2350670,175006,301,2242,0.144
55,2304664,189643,299,2325,0.155
60,2315785,203602,298,2585,0.169
65,2272437,218053,296,2813,0.179
70,2287217,232792,295,2994,0.194
75,2280281,246424,294,3189,0.207
80,2242209,263846,294,3273,0.217
85,2250352,276930,293,3572,0.230
90,2230521,292951,293,3693,0.242
95,2222443,307502,292,3946,0.254
100,2242289,322399,292,4212,0.270
105,2252240,336821,291,4451,0.284
110,2248471,351997,291,4666,0.298
115,2236672,366847,291,4841,0.309
120,2226773,379703,290,5257,0.321
125,2213772,393888,289,5325,0.333
130,2201977,409633,290,5427,0.344
135,2180177,425310,289,5632,0.354
140,2212621,440526,290,5859,0.371
145,2229604,453753,289,6170,0.388
150,2228503,468517,289,6397,0.401
155,2223232,483628,289,6598,0.412
160,2228143,500228,289,6715,0.427
165,2209998,516345,289,6842,0.437
170,2215913,529932,289,7120,0.449
175,2216174,543437,288,7271,0.464
180,2237791,558594,289,219,0.482
185,2253882,575904,289,266,0.497
190,2254075,589622,288,503,0.510
195,2275415,605178,289,617,0.530
200,2288095,619298,288,813,0.547
205,2292855,634239,288,1014,0.561
210,2286446,645052,287,130,0.579
215,2287245,659832,287,355,0.592
220,2280827,671346,287,758,0.605
225,2291382,685886,286,1064,0.621
230,2286852,702337,287,1190,0.634
235,2278849,718972,287,1322,0.645
240,2282022,733758,287,1500,0.659
245,2275554,746357,287,1778,0.671
250,2268616,760154,286,2137,0.683
255,2255471,776895,286,2277,0.693
260,2269417,791382,286,2509,0.710
265,2276105,806204,286,2669,0.725
270,2265689,821613,286,2769,0.737
275,2264643,836301,286,2995,0.750
280,2263286,850669,286,3294,0.764
285,2261009,864282,286,3527,0.776
290,2257525,880125,286,3764,0.788
295,2256302,892073,285,4013,0.800
300,2248814,908214,285,4115,0.812
305,2254473,923687,286,4144,0.828
310,2245263,938924,286,4246,0.838
315,2237488,954312,286,4382,0.848
320,2232120,970007,286,4589,0.859
325,2224381,982630,286,4806,0.870
330,2222871,995057,285,5055,0.882
335,2218644,1012263,286,5210,0.894
340,2209430,1029454,286,5371,0.904
345,2215809,1043080,285,5624,0.918
350,2215208,1057872,285,5904,0.932
355,2222493,1069903,285,6261,0.948
360,2221899,1086423,285,6402,0.961
365,2219539,1100988,285,6585,0.974
370,2212670,1115297,285,6889,0.984
375,2208340,1128348,285,7142,0.996
