secs,pps,tps,gps,glst,bpc
0,2145069,5535,130,2063,0.007
5,1497402,11936,122,2401,0.014
10,1605287,17898,117,2691,0.024
15,1391152,23551,113,2950,0.030
20,1246118,27930,110,3223,0.034
25,1217121,32647,109,3488,0.040
30,1203430,38456,108,3771,0.046
35,1177180,43128,107,4064,0.053
40,1128326,50869,109,4257,0.058
45,1122568,55776,108,4504,0.063
50,1110380,61868,109,4727,0.070
55,1104826,67907,109,4957,0.076
60,1120762,72424,108,5225,0.083
65,1114060,77218,108,5517,0.089
70,1096493,82529,107,5850,0.094
75,1084384,87559,107,6120,0.100
80,1077747,93738,107,6332,0.106
85,1054963,99630,107,6595,0.110
90,1071563,104617,107,6838,0.118
95,1054852,110436,107,7106,0.123
100,1051926,115368,107,7354,0.128
105,1048592,122786,107,7545,0.134
110,1035218,127130,107,7757,0.138
115,1042373,131380,106,8045,0.146
120,1035109,137607,106,8254,0.151
125,1047742,142403,106,8521,0.158
130,1047054,148422,106,8764,0.165
135,1046074,152723,106,9096,0.171
140,1041984,158961,106,9316,0.176
145,1056856,165001,106,9565,0.185
150,1048148,169892,106,9804,0.190
155,1038502,175507,106,10051,0.195
160,1031620,181697,106,10279,0.199
165,1030819,186452,106,10544,0.204
170,1026917,192577,106,168,0.210
175,1035826,197263,106,432,0.218
180,1043413,202908,106,706,0.225
185,1038397,207896,106,958,0.231
190,1033213,214165,106,1218,0.236
195,1027099,220096,106,1497,0.241
200,1029263,227925,107,112,0.249
205,1030611,234094,107,340,0.255
210,1032131,238626,107,604,0.262
215,1030349,243035,107,879,0.268
220,1027158,247773,107,1173,0.273
225,1023414,253635,107,1418,0.278
230,1031646,258117,106,1702,0.287
235,1024490,263814,106,1984,0.291
240,1028863,268533,106,2264,0.298
245,1027654,274701,106,2501,0.304
250,1020763,280580,106,2775,0.309
255,1018245,285841,106,2988,0.313
260,1014786,291737,106,3235,0.318
265,1013236,297756,106,3441,0.324
270,1010009,303979,107,3660,0.329
275,1005173,309944,107,3915,0.334
280,1009891,314590,107,4189,0.341
285,1020433,320423,107,4433,0.347
290,1025400,325480,107,4670,0.359
295,1030835,331690,107,4893,0.366
300,1025425,337410,107,5180,0.371
305,1025302,342004,107,5446,0.377
310,1025603,348094,107,5705,0.383
315,1026845,354107,107,5959,0.390
320,1026021,358405,106,6313,0.395
325,1023806,362991,106,6580,0.401
330,1020176,367520,106,6842,0.406
335,1018547,373485,106,7112,0.411
340,1013432,378187,106,7402,0.415
345,1008929,384644,106,7609,0.419
350,1009679,390041,106,7901,0.426
355,1011222,395256,106,8168,0.432
360,1017546,401216,106,8409,0.441
365,1022739,407178,106,8635,0.449
370,1028400,412286,106,8899,0.458
375,1028510,418053,106,9137,0.464
380,1025136,423963,106,191,0.469
385,1025666,428738,106,472,0.475
390,1023034,434297,106,741,0.480
395,1020193,440575,106,973,0.485
400,1018552,445307,106,1249,0.490
405,1019397,451587,106,1502,0.497
410,1019511,457532,106,1746,0.502
415,1021494,462579,106,1977,0.510
420,1023811,468312,106,2250,0.517
425,1021128,474731,106,2443,0.522
430,1020530,479313,106,188,0.530
435,1022584,485250,106,449,0.537
440,1018424,489662,106,743,0.541
445,1017130,495997,106,954,0.546
450,1014525,502506,106,1131,0.551
455,1013513,508257,106,1395,0.557
460,1013585,512902,106,1674,0.563
