secs,pps,tps,gps
0,56289,28822,2639
5,56950,28916,2669
10,55745,28366,2613
15,55182,28023,2586
20,54702,27720,2563
25,54272,27466,2543
30,54011,27311,2531
35,53669,27118,2514
40,53529,27026,2508
45,53283,26882,2496
50,53047,26783,2485
55,52879,26694,2477
60,52688,26612,2468
65,52597,26582,2464
70,52589,26576,2464
75,52632,26602,2466
80,52617,26578,2465
85,52538,26549,2462
90,52173,26362,2444
95,52092,26326,2441
100,51824,26191,2428
105,51514,26050,2414
110,51138,25848,2396
115,50921,25719,2386
120,50841,25666,2382
125,50702,25603,2375
130,50553,25525,2368
135,50589,25531,2370
140,50505,25482,2366
145,50517,25504,2367
150,50473,25496,2365
155,50420,25474,2362
160,50425,25467,2362
165,50414,25458,2362
170,50372,25437,2360
175,50357,25424,2359
180,50347,25418,2359
185,50288,25395,2356
190,50259,25374,2355
195,50236,25353,2353
200,50255,25363,2354
205,50234,25351,2353
210,50226,25350,2353
215,50189,25331,2351
220,50175,25329,2351
225,50165,25321,2350
230,50099,25288,2347
235,50113,25287,2348
240,50115,25286,2348
245,50078,25271,2346
250,50052,25261,2345
255,50067,25266,2346
260,50042,25254,2344
265,50023,25241,2344
270,50014,25244,2343
275,50004,25240,2343
280,50048,25259,2345
285,50051,25261,2345
290,49945,25209,2340
295,49936,25196,2340
300,49905,25180,2338
305,49882,25170,2337
310,49868,25163,2337
315,49837,25147,2335
320,49776,25125,2332
325,49717,25095,2330
330,49669,25071,2327
335,49643,25063,2326
340,49638,25062,2326
345,49619,25055,2325
350,49602,25046,2324
355,49590,25044,2324
360,49559,25031,2322
365,49548,25023,2322
370,49561,25032,2323
375,49569,25034,2323
380,49553,25032,2322
385,49554,25033,2322
390,49551,25032,2322
395,49548,25031,2322
400,49557,25037,2322
405,49549,25034,2322
410,49562,25042,2323
415,49545,25034,2322
420,49548,25034,2322
425,49540,25029,2322
430,49520,25020,2321
435,49478,25000,2319
440,49440,24981,2317
445,49413,24970,2316
450,49371,24953,2314
455,49328,24935,2312
460,49302,24920,2311
465,49308,24924,2311
470,49299,24919,2310
475,49282,24906,2310
480,49282,24908,2310
485,49262,24896,2309
490,49249,24889,2308
495,49228,24882,2307
500,49226,24884,2307
505,49227,24882,2307
510,49208,24870,2306
515,49175,24855,2305
520,49168,24850,2304
525,49156,24844,2304
530,49137,24836,2303
535,49118,24826,2302
540,49126,24830,2302
545,49144,24837,2303
550,49132,24829,2303
555,49116,24820,2302
560,49103,24816,2301
565,49071,24800,2300
570,49062,24796,2300
575,49032,24781,2298
580,49022,24774,2298
585,48998,24763,2297
590,48960,24742,2295
595,48939,24730,2294
600,48907,24711,2292
605,48880,24695,2291
610,48881,24695,2291
615,48879,24693,2291
620,48906,24708,2292
625,48918,24712,2293
630,48906,24709,2292
635,48892,24702,2292
640,48879,24695,2291
645,48834,24674,2289
650,48793,24656,2287
655,48799,24660,2287
660,48762,24645,2286
665,48746,24639,2285
670,48734,24636,2284
675,48693,24614,2282
680,48680,24608,2282
685,48657,24597,2281
690,48613,24574,2279
695,48599,24567,2278
700,48571,24552,2277
705,48558,24546,2276
710,48558,24548,2276
715,48544,24539,2275
720,48534,24533,2275
725,48521,24528,2274
730,48506,24518,2274
735,48496,24512,2273
740,48493,24511,2273
745,48484,24508,2273
750,48492,24509,2273
755,48489,24507,2273
760,48484,24507,2273
765,48475,24503,2272
770,48469,24500,2272
775,48459,24495,2271
780,48456,24493,2271
785,48453,24490,2271
790,48449,24487,2271
795,48445,24483,2271
800,48434,24477,2270
805,48431,24477,2270
810,48430,24475,2270
815,48420,24469,2270
820,48398,24460,2269
825,48390,24456,2268
830,48380,24452,2268
835,48382,24453,2268
840,48380,24452,2268
845,48375,24449,2267
850,48369,24447,2267
855,48370,24447,2267
860,48364,24444,2267
865,48360,24440,2267
870,48363,24440,2267
875,48356,24440,2267
880,48361,24441,2267
885,48350,24437,2266
890,48345,24435,2266
895,48348,24436,2266
900,48352,24437,2266
905,48355,24440,2267
910,48350,24437,2266
915,48345,24434,2266
920,48307,24419,2264
925,48308,24418,2264
930,48297,24414,2264
935,48297,24412,2264
940,48269,24399,2263
945,48247,24390,2262
950,48249,24391,2262
955,48255,24392,2262
960,48245,24387,2261
965,48249,24389,2262
970,48259,24392,2262
975,48262,24392,2262
980,48257,24390,2262
985,48268,24397,2263
