secs,pps,tps,gps
0,153577,71176,7230
5,153180,70841,7212
10,150411,69599,7082
15,149249,69004,7027
20,147337,68040,6937
25,142994,66123,6733
30,141119,65249,6645
35,138199,63839,6507
40,137369,63452,6468
45,135591,62678,6385
50,134970,62324,6355
55,134496,62121,6333
60,133852,61812,6302
65,133840,61797,6302
70,133332,61574,6278
75,133095,61490,6267
80,132841,61336,6255
85,132633,61252,6245
90,132545,61200,6241
95,132345,61108,6231
100,132320,61083,6230
105,132044,60973,6217
110,131947,60950,6213
115,131568,60785,6195
120,131142,60592,6175
125,130823,60450,6160
130,130542,60314,6147
135,130392,60238,6140
140,130268,60172,6134
145,130321,60187,6136
150,130288,60169,6135
155,130331,60186,6137
160,130336,60193,6137
165,130307,60177,6135
170,130123,60103,6127
175,130154,60116,6128
180,130024,60059,6122
185,130021,60048,6122
190,129997,60024,6121
195,129992,60032,6121
200,129934,59997,6118
205,129899,59973,6116
210,129708,59882,6107
215,129669,59857,6105
220,129666,59846,6105
225,129579,59809,6101
230,129558,59798,6100
235,129296,59673,6088
240,129245,59648,6085
245,129152,59590,6081
250,129063,59545,6077
255,128915,59461,6070
260,128887,59441,6068
265,128809,59400,6065
270,128759,59378,6062
275,128821,59398,6065
280,128884,59423,6068
285,128840,59413,6066
290,128873,59419,6067
295,128840,59406,6066
300,128794,59398,6064
305,128811,59411,6065
310,128769,59393,6063
315,128747,59380,6062
320,128672,59339,6058
325,128580,59302,6054
330,128577,59299,6054
335,128600,59306,6055
340,128551,59288,6052
345,128507,59272,6050
350,128543,59287,6052
355,128531,59282,6051
360,128476,59251,6049
365,128413,59216,6046
370,128391,59204,6045
375,128372,59201,6044
380,128342,59188,6043
385,128328,59185,6042
390,128334,59185,6042
395,128290,59173,6040
400,128322,59179,6042
405,128352,59193,6043
410,128342,59185,6042
415,128230,59134,6037
420,128169,59110,6034
425,128138,59097,6033
430,128127,59090,6032
435,128069,59064,6030
440,128052,59054,6029
445,127971,59019,6025
450,127906,58986,6022
455,127805,58944,6017
460,127798,58941,6017
465,127605,58858,6008
470,127491,58804,6002
475,127409,58766,5999
480,127259,58698,5992
485,127180,58659,5988
490,127132,58635,5986
495,127128,58635,5985
500,127122,58632,5985
505,127135,58639,5986
510,127067,58610,5982
515,127048,58605,5982
520,127078,58620,5983
525,127090,58627,5984
530,127077,58616,5983
535,127090,58617,5984
540,127098,58618,5984
545,127077,58608,5983
550,127050,58599,5982
555,126985,58566,5979
560,126959,58556,5977
565,126924,58540,5976
570,126845,58501,5972
575,126738,58451,5967
580,126675,58424,5964
585,126622,58399,5962
590,126560,58369,5959
595,126414,58305,5952
600,126388,58296,5951
605,126307,58256,5947
610,126279,58244,5945
615,126262,58240,5945
620,126232,58227,5943
625,126213,58219,5942
630,126222,58220,5943
635,126210,58215,5942
640,126240,58225,5944
645,126260,58243,5945
650,126253,58241,5944
655,126178,58206,5941
660,126174,58205,5941
665,126143,58190,5939
670,126109,58177,5937
675,126097,58174,5937
680,126102,58174,5937
685,125955,58106,5930
690,125893,58076,5927
695,125873,58063,5926
700,125838,58047,5925
705,125837,58042,5925
710,125753,58002,5921
715,125713,57982,5919
720,125635,57942,5915
725,125605,57929,5914
730,125513,57887,5909
735,125359,57813,5902
740,125291,57782,5899
745,125221,57752,5896
750,125154,57719,5892
755,125141,57711,5892
760,125117,57696,5891
765,125079,57677,5889
770,125056,57666,5888
775,125034,57659,5887
780,125030,57655,5887
785,125030,57657,5887
790,125043,57662,5887
795,125055,57667,5888
800,125094,57682,5890
805,125069,57672,5888
810,125061,57671,5888
815,125068,57673,5888
820,125054,57671,5888
825,125038,57660,5887
830,124934,57612,5882
835,124915,57606,5881
840,124908,57598,5881
845,124901,57594,5880
850,124862,57575,5879
855,124839,57563,5878
860,124773,57534,5874
865,124748,57524,5873
870,124744,57524,5873
875,124644,57480,5868
880,124597,57459,5866
885,124547,57441,5864
890,124486,57413,5861
895,124402,57375,5857
900,124327,57341,5854
905,124261,57311,5851
910,124260,57310,5851
915,124214,57288,5849
920,124139,57257,5845
925,124104,57237,5843
930,124076,57225,5842
935,124070,57218,5842
940,124024,57198,5840
945,124023,57197,5840
950,124016,57193,5840
955,124009,57187,5839
960,123992,57180,5838
965,123932,57153,5836
970,123903,57139,5834
975,123881,57129,5833
980,123857,57118,5832
985,123789,57088,5829
990,123775,57078,5828
