secs,pps,tps,gps
0,124358,62351,5851
5,125837,63218,5921
10,123823,62216,5826
15,122231,61378,5751
20,121125,60833,5699
25,119214,59936,5610
30,118597,59601,5580
35,116529,58674,5484
40,115452,58132,5433
45,114747,57777,5400
50,113288,57044,5331
55,112643,56740,5301
60,111820,56325,5262
65,111399,56092,5242
70,110926,55863,5220
75,109902,55357,5172
80,109627,55230,5159
85,109194,54997,5139
90,108928,54847,5126
95,108764,54759,5118
100,108025,54378,5084
105,107620,54149,5064
110,107136,53907,5041
115,106805,53739,5026
120,106594,53627,5016
125,106525,53590,5012
130,106333,53501,5003
135,106303,53475,5002
140,106269,53456,5000
145,106199,53429,4997
150,106138,53388,4994
155,106075,53376,4991
160,106034,53347,4989
165,105989,53342,4986
170,106040,53360,4989
175,106008,53334,4987
180,106056,53346,4989
185,106069,53344,4990
190,106048,53318,4988
195,105953,53282,4984
200,105884,53263,4981
205,105757,53185,4974
210,105619,53127,4968
215,105569,53100,4966
220,105413,53021,4958
225,105252,52953,4950
230,105194,52922,4948
235,105158,52892,4946
240,105062,52845,4941
245,104997,52817,4938
250,104940,52786,4935
255,104837,52732,4930
260,104580,52597,4918
265,104457,52532,4912
270,104379,52482,4909
275,104252,52415,4903
280,104035,52308,4892
285,103891,52234,4886
290,103703,52144,4877
295,103489,52036,4867
300,103366,51968,4861
305,103308,51934,4858
310,103271,51911,4856
315,103287,51915,4857
320,103284,51918,4856
325,103282,51920,4856
330,103219,51890,4853
335,103216,51884,4853
340,103157,51857,4850
345,103045,51805,4845
350,102998,51780,4842
355,102967,51762,4841
360,102936,51747,4839
365,102956,51758,4840
370,102998,51772,4842
375,102980,51765,4841
380,102976,51765,4841
385,102957,51755,4840
390,102958,51753,4840
395,102979,51757,4841
400,103041,51787,4844
405,103089,51812,4846
410,103137,51831,4848
415,103089,51809,4846
420,103072,51794,4845
425,103074,51798,4845
430,103054,51790,4844
435,103074,51799,4845
440,103109,51814,4846
445,103189,51852,4850
450,103235,51880,4852
455,103255,51891,4853
460,103265,51896,4853
465,103275,51902,4854
470,103263,51897,4853
475,103310,51919,4855
480,103289,51910,4854
485,103316,51924,4856
490,103304,51917,4855
495,103323,51924,4856
500,103401,51961,4859
505,103438,51975,4861
510,103437,51974,4861
515,103417,51963,4860
520,103377,51942,4858
525,103368,51937,4858
530,103357,51936,4857
535,103373,51942,4858
540,103348,51933,4857
545,103321,51917,4855
550,103315,51915,4855
555,103241,51879,4851
560,103158,51833,4847
565,103133,51821,4846
570,102985,51746,4839
575,102981,51742,4839
580,102964,51736,4838
585,102902,51704,4835
590,102829,51666,4832
595,102760,51634,4828
600,102721,51618,4827
605,102715,51615,4826
610,102618,51562,4822
615,102545,51523,4818
620,102551,51523,4818
625,102517,51504,4817
630,102464,51476,4814
635,102364,51427,4810
640,102320,51405,4807
645,102274,51383,4805
650,102177,51335,4801
655,102125,51305,4798
660,102091,51287,4797
665,102065,51274,4795
670,102060,51269,4795
675,102033,51255,4794
680,101980,51225,4791
685,101939,51202,4789
690,101779,51122,4782
695,101622,51045,4774
700,101578,51023,4772
705,101451,50959,4766
710,101398,50930,4764
715,101372,50915,4762
720,101339,50901,4761
725,101341,50901,4761
730,101380,50917,4763
735,101354,50903,4761
740,101349,50900,4761
745,101335,50890,4760
750,101246,50845,4756
755,101184,50814,4753
760,101166,50803,4752
765,101098,50769,4749
770,101000,50718,4745
775,100914,50677,4740
780,100858,50648,4738
785,100829,50633,4736
790,100814,50622,4736
795,100818,50617,4736
800,100799,50606,4735
805,100786,50596,4734
810,100761,50586,4733
815,100749,50584,4732
820,100721,50572,4731
825,100726,50573,4731
830,100719,50572,4731
835,100712,50570,4731
840,100681,50555,4729
845,100641,50536,4727
850,100589,50511,4725
855,100575,50503,4724
860,100510,50473,4721
865,100466,50452,4719
870,100471,50454,4719
875,100485,50460,4720
880,100486,50459,4720
885,100483,50458,4720
890,100485,50460,4720
895,100448,50441,4718
900,100419,50426,4717
905,100390,50414,4715
910,100367,50402,4714
915,100333,50389,4712
920,100322,50381,4712
925,100315,50373,4712
930,100334,50379,4712
935,100312,50365,4711
940,100291,50354,4710
945,100290,50351,4710
950,100301,50356,4711
955,100282,50347,4710
960,100272,50341,4709
965,100257,50334,4708
970,100260,50331,4709
975,100251,50326,4708
980,100260,50330,4709
985,100257,50328,4708
990,100241,50322,4708
