secs,pps,tps,gps
0,61252,30087,2875
5,57690,28346,2708
10,55515,27148,2605
15,53750,26349,2523
20,53538,26198,2512
25,53256,26112,2499
30,53080,26044,2491
35,52831,25934,2480
40,52489,25772,2464
45,52532,25821,2466
50,52379,25750,2459
55,52099,25595,2445
60,51929,25491,2437
65,51799,25431,2431
70,51650,25350,2424
75,51557,25331,2420
80,51539,25345,2419
85,51589,25357,2421
90,51538,25335,2419
95,51558,25349,2420
100,51535,25319,2419
105,51629,25364,2423
110,51635,25372,2423
115,51639,25360,2424
120,51641,25350,2424
125,51647,25346,2424
130,51603,25342,2422
135,51535,25311,2419
140,51539,25318,2419
145,51503,25299,2417
150,51469,25291,2416
155,51543,25313,2419
160,51613,25341,2422
165,51600,25338,2422
170,51572,25322,2421
175,51353,25220,2410
180,51365,25231,2411
185,51359,25225,2411
190,51374,25232,2411
195,51302,25192,2408
200,51292,25183,2407
205,51289,25182,2407
210,51291,25191,2407
215,51258,25177,2406
220,51260,25167,2406
225,51229,25151,2404
230,51220,25138,2404
235,51219,25137,2404
240,51226,25146,2404
245,51215,25144,2404
250,51168,25131,2402
255,51167,25130,2402
260,51166,25126,2401
265,51156,25124,2401
270,51147,25119,2401
275,51129,25104,2400
280,51126,25101,2399
285,51154,25111,2401
290,51182,25126,2402
295,51178,25126,2402
300,51132,25105,2400
305,51125,25101,2399
310,51129,25102,2400
315,51138,25106,2400
320,51181,25126,2402
325,51151,25117,2401
330,51131,25110,2400
335,51145,25114,2400
340,51127,25103,2399
345,51127,25103,2399
350,51172,25121,2401
355,51129,25101,2399
360,51106,25092,2398
365,51095,25088,2398
370,51094,25089,2398
375,51098,25089,2398
380,51100,25092,2398
385,51085,25083,2397
390,51082,25084,2397
395,51068,25076,2397
400,51057,25069,2396
405,51042,25066,2395
410,51062,25075,2396
415,51048,25072,2396
420,51048,25072,2396
425,51048,25076,2396
430,51043,25073,2395
435,51047,25073,2396
440,51056,25076,2396
445,51045,25073,2396
450,51063,25084,2396
455,51064,25085,2396
460,51064,25086,2396
465,51076,25089,2397
470,51084,25095,2397
475,51084,25094,2397
480,51096,25100,2398
485,51083,25092,2397
490,51090,25096,2398
495,51102,25105,2398
500,51108,25107,2398
505,51111,25109,2399
510,51124,25119,2399
515,51120,25120,2399
520,51127,25121,2399
525,51112,25116,2399
530,51130,25125,2400
535,51117,25120,2399
540,51121,25119,2399
545,51096,25107,2398
550,51111,25113,2399
555,51105,25112,2398
560,51092,25107,2398
565,51091,25103,2398
570,51082,25099,2397
575,51066,25091,2396
580,51058,25086,2396
585,51060,25084,2396
590,51079,25091,2397
595,51059,25081,2396
600,51073,25086,2397
605,51087,25092,2397
610,51072,25086,2397
615,51069,25084,2397
620,51065,25082,2396
625,51074,25087,2397
630,51068,25087,2397
635,51080,25093,2397
640,51082,25092,2397
645,51085,25093,2397
650,51086,25092,2397
655,51085,25094,2397
660,51083,25092,2397
665,51078,25087,2397
670,51074,25088,2397
675,51068,25086,2396
680,51081,25093,2397
685,51075,25091,2397
690,51067,25086,2396
695,51055,25081,2396
700,51047,25078,2395
705,51048,25079,2396
710,51043,25077,2395
715,51051,25081,2396
720,51048,25081,2395
725,51039,25078,2395
730,51028,25072,2395
735,51027,25072,2394
740,51033,25073,2395
745,51018,25067,2394
750,51010,25064,2394
755,51020,25069,2394
760,51019,25070,2394
765,51018,25070,2394
770,51027,25077,2394
775,51019,25075,2394
780,51043,25088,2395
785,51036,25084,2395
790,51037,25087,2395
795,51036,25088,2395
800,51026,25083,2394
805,51030,25083,2395
810,51025,25078,2394
815,51020,25074,2394
820,51008,25068,2394
825,50991,25059,2393
830,50978,25052,2392
835,50969,25048,2392
840,50964,25044,2391
845,50945,25035,2391
850,50928,25028,2390
855,50904,25017,2389
860,50896,25010,2388
865,50881,25004,2388
870,50864,24999,2387
875,50860,24996,2387
880,50860,24996,2387
885,50854,24993,2386
890,50845,24989,2386
895,50837,24985,2385
900,50817,24973,2384
905,50773,24953,2382
910,50733,24934,2381
915,50726,24930,2380
920,50716,24923,2380
925,50687,24909,2378
930,50659,24899,2377
935,50649,24894,2377
940,50623,24882,2375
945,50617,24880,2375
950,50584,24864,2374
955,50561,24851,2372
960,50545,24843,2372
965,50543,24840,2372
970,50532,24834,2371
975,50520,24827,2371
980,50517,24824,2370
985,50506,24820,2370
