secs,pps,tps,gps
0,151105,59574,7116
5,161461,63334,7603
10,164878,64735,7764
15,164818,64709,7761
20,163993,64288,7722
25,161467,63287,7603
30,159048,62344,7489
35,156795,61399,7382
40,155605,60906,7326
45,153706,60179,7237
50,153474,60056,7226
55,153325,60004,7219
60,152484,59686,7179
65,152446,59695,7178
70,151608,59368,7138
75,151574,59354,7137
80,151397,59256,7128
85,151329,59236,7125
90,151363,59210,7126
95,151548,59262,7135
100,151337,59206,7125
105,151052,59125,7112
110,151107,59144,7114
115,150617,58956,7091
120,150003,58722,7063
125,149736,58635,7050
130,149510,58574,7040
135,149290,58481,7029
140,149167,58424,7023
145,149076,58390,7019
150,149075,58376,7019
155,149155,58411,7023
160,149122,58382,7021
165,148965,58327,7014
170,148793,58272,7006
175,148637,58223,6998
180,148610,58208,6997
185,148522,58183,6993
190,148579,58211,6996
195,148529,58191,6993
200,148469,58168,6990
205,148454,58156,6990
210,148240,58072,6980
215,148164,58050,6976
220,148098,58017,6973
225,147981,57970,6967
230,147848,57921,6961
235,147752,57890,6957
240,147522,57797,6946
245,147322,57724,6936
250,147282,57710,6934
255,147175,57665,6929
260,147140,57644,6928
265,147174,57657,6929
270,147158,57651,6929
275,147175,57661,6929
280,147191,57667,6930
285,147168,57654,6929
290,147097,57626,6926
295,147127,57637,6927
300,147055,57604,6924
305,146976,57570,6920
310,146959,57574,6919
315,146909,57560,6917
320,146872,57544,6915
325,146772,57509,6910
330,146838,57541,6914
335,146801,57525,6912
340,146716,57496,6908
345,146803,57528,6912
350,146789,57519,6911
355,146760,57510,6910
360,146641,57467,6904
365,146587,57442,6902
370,146601,57447,6902
375,146609,57449,6903
380,146548,57425,6900
385,146509,57410,6898
390,146534,57419,6899
395,146544,57422,6900
400,146491,57395,6897
405,146538,57407,6899
410,146508,57395,6898
415,146429,57360,6894
420,146331,57332,6890
425,146305,57320,6888
430,146247,57294,6886
435,146138,57247,6880
440,146066,57216,6877
445,146016,57200,6875
450,145916,57160,6870
455,145831,57127,6866
460,145752,57097,6862
465,145559,57022,6853
470,145459,56984,6848
475,145332,56938,6842
480,145174,56880,6835
485,145070,56838,6830
490,144985,56802,6826
495,144967,56793,6825
500,144935,56784,6824
505,144902,56774,6822
510,144830,56751,6819
515,144824,56744,6819
520,144819,56741,6818
525,144802,56736,6818
530,144791,56733,6817
535,144792,56732,6817
540,144799,56739,6817
545,144780,56732,6817
550,144733,56709,6814
555,144670,56688,6811
560,144591,56661,6808
565,144528,56636,6805
570,144471,56612,6802
575,144352,56565,6796
580,144297,56549,6794
585,144226,56521,6791
590,144102,56472,6785
595,144045,56450,6782
600,144031,56444,6781
605,143942,56414,6777
610,143901,56396,6775
615,143876,56389,6774
620,143845,56377,6773
625,143844,56381,6773
630,143854,56384,6773
635,143873,56390,6774
640,143849,56386,6773
645,143884,56400,6775
650,143868,56393,6774
655,143802,56367,6771
660,143755,56345,6768
665,143750,56345,6768
670,143717,56335,6767
675,143716,56333,6767
680,143674,56313,6765
685,143532,56257,6758
690,143462,56229,6755
695,143446,56225,6754
700,143416,56213,6752
705,143386,56199,6751
710,143335,56177,6749
715,143253,56146,6745
720,143227,56134,6744
725,143186,56120,6742
730,143043,56065,6735
735,142944,56026,6730
740,142826,55979,6725
745,142786,55958,6723
750,142717,55936,6720
755,142676,55920,6718
760,142631,55904,6715
765,142600,55893,6714
770,142595,55892,6714
775,142604,55894,6714
780,142607,55899,6714
785,142603,55896,6714
790,142613,55903,6715
795,142641,55914,6716
800,142666,55923,6717
805,142635,55913,6716
810,142624,55908,6715
815,142629,55908,6715
820,142616,55904,6715
825,142570,55884,6713
830,142466,55841,6708
835,142457,55835,6707
840,142458,55836,6707
845,142452,55834,6707
850,142479,55843,6708
855,142440,55825,6707
860,142373,55797,6703
865,142390,55802,6704
870,142383,55798,6704
875,142252,55747,6698
880,142217,55735,6696
885,142183,55721,6695
890,142109,55693,6691
895,141991,55646,6686
900,141927,55621,6683
905,141843,55589,6679
910,141797,55572,6677
915,141760,55557,6675
920,141689,55529,6672
925,141638,55509,6669
930,141609,55497,6668
935,141605,55494,6668
940,141575,55486,6667
945,141592,55491,6667
950,141582,55491,6667
955,141578,55488,6667
960,141574,55488,6667
965,141518,55468,6664
970,141468,55447,6662
975,141431,55431,6660
980,141405,55419,6659
985,141350,55397,6656
990,141305,55379,6654
