secs,pps,tps,gps
0,19863,10113,930
5,58187,29978,2726
10,57507,29637,2694
15,57125,29444,2676
20,56074,29006,2628
25,55857,28860,2617
30,55074,28454,2581
35,54436,28164,2551
40,54021,27987,2531
45,54037,27976,2532
50,53918,27930,2526
55,53304,27618,2498
60,53327,27613,2499
65,53264,27561,2496
70,53144,27504,2490
75,53040,27444,2485
80,52962,27417,2482
85,53050,27451,2486
90,52843,27351,2476
95,52566,27197,2463
100,52194,26991,2445
105,52069,26924,2440
110,51741,26743,2424
115,51495,26617,2413
120,51184,26455,2398
125,51027,26361,2391
130,50815,26262,2381
135,50684,26198,2375
140,50590,26149,2370
145,50452,26096,2364
150,50403,26066,2362
155,50391,26075,2361
160,50350,26056,2359
165,50363,26060,2360
170,50361,26060,2360
175,50390,26065,2361
180,50351,26049,2359
185,50361,26053,2360
190,50276,26008,2356
195,50199,25971,2352
200,50200,25972,2352
205,50159,25955,2350
210,50107,25941,2348
215,50085,25919,2347
220,50080,25905,2346
225,50075,25898,2346
230,50043,25880,2345
235,50001,25852,2343
240,50010,25857,2343
245,50032,25876,2344
250,50027,25874,2344
255,50018,25870,2343
260,49959,25839,2341
265,49949,25832,2340
270,49934,25821,2340
275,49924,25816,2339
280,49926,25816,2339
285,49925,25811,2339
290,49941,25817,2340
295,49840,25760,2335
300,49792,25738,2333
305,49748,25720,2331
310,49717,25703,2330
315,49721,25705,2330
320,49719,25705,2330
325,49694,25690,2329
330,49647,25666,2326
335,49610,25648,2325
340,49592,25639,2324
345,49574,25632,2323
350,49544,25615,2322
355,49515,25598,2320
360,49506,25594,2320
365,49507,25585,2320
370,49471,25570,2318
375,49458,25566,2318
380,49476,25576,2319
385,49468,25570,2318
390,49447,25563,2317
395,49445,25568,2317
400,49402,25547,2315
405,49425,25558,2316
410,49416,25549,2316
415,49411,25547,2316
420,49431,25558,2317
425,49434,25560,2317
430,49434,25564,2317
435,49401,25552,2315
440,49375,25540,2314
445,49356,25526,2313
450,49333,25515,2312
455,49325,25505,2312
460,49302,25493,2311
465,49274,25479,2309
470,49277,25478,2309
475,49271,25475,2309
480,49266,25473,2309
485,49269,25476,2309
490,49290,25485,2310
495,49303,25492,2311
500,49298,25487,2310
505,49299,25489,2310
510,49303,25489,2311
515,49298,25482,2310
520,49286,25479,2310
525,49281,25479,2310
530,49283,25476,2310
535,49283,25474,2310
540,49249,25458,2308
545,49237,25449,2308
550,49256,25460,2308
555,49229,25445,2307
560,49221,25441,2307
565,49206,25434,2306
570,49196,25432,2306
575,49170,25419,2304
580,49141,25405,2303
585,49131,25396,2303
590,49126,25393,2302
595,49098,25381,2301
600,49035,25348,2298
605,48997,25331,2296
610,48986,25326,2296
615,48986,25326,2296
620,48975,25322,2295
625,48983,25328,2296
630,48976,25325,2295
635,48979,25326,2296
640,48970,25320,2295
645,48941,25308,2294
650,48931,25301,2293
655,48896,25285,2292
660,48885,25281,2291
665,48859,25269,2290
670,48836,25254,2289
675,48835,25253,2289
680,48790,25229,2287
685,48755,25215,2285
690,48727,25201,2284
695,48727,25201,2284
700,48685,25179,2282
705,48665,25167,2281
710,48634,25152,2279
715,48623,25145,2279
720,48601,25135,2278
725,48601,25135,2278
730,48587,25127,2277
735,48588,25129,2277
740,48560,25116,2276
745,48548,25111,2276
750,48548,25110,2275
755,48546,25105,2275
760,48543,25105,2275
765,48524,25099,2274
770,48513,25095,2274
775,48515,25097,2274
780,48505,25091,2274
785,48499,25088,2273
790,48495,25085,2273
795,48487,25082,2273
800,48476,25079,2272
805,48462,25073,2272
810,48453,25071,2271
815,48448,25071,2271
820,48431,25064,2270
825,48422,25060,2270
830,48402,25054,2269
835,48402,25052,2269
840,48403,25051,2269
845,48397,25048,2269
850,48405,25051,2269
855,48394,25047,2268
860,48384,25043,2268
865,48379,25041,2268
870,48391,25045,2268
875,48392,25043,2268
880,48387,25040,2268
885,48392,25044,2268
890,48392,25043,2268
895,48393,25044,2268
900,48391,25041,2268
905,48395,25043,2268
910,48400,25045,2269
915,48401,25045,2269
920,48383,25035,2268
925,48356,25021,2267
930,48349,25018,2266
935,48335,25009,2266
940,48331,25008,2265
945,48288,24988,2263
950,48266,24975,2262
955,48253,24970,2262
960,48262,24973,2262
965,48254,24968,2262
970,48245,24963,2261
975,48240,24963,2261
980,48250,24967,2262
985,48260,24973,2262
990,48263,24975,2262
