secs,pps,tps,gps
0,48034,32132,2252
5,46117,30936,2163
10,45557,30455,2136
15,45372,30341,2127
20,44881,30109,2104
25,44436,29708,2083
30,44031,29381,2064
35,44031,29381,2064
40,43512,29045,2040
45,42983,28703,2015
50,42806,28598,2007
55,42671,28491,2000
60,42375,28278,1986
65,42246,28204,1980
70,42246,28204,1980
75,42017,28060,1970
80,41892,27964,1964
85,41816,27913,1960
90,41745,27873,1957
95,41565,27737,1949
100,41526,27693,1947
105,41465,27662,1944
110,41419,27641,1942
115,41339,27587,1938
120,41323,27573,1937
125,41322,27575,1937
130,41294,27569,1936
135,41285,27556,1936
140,41221,27535,1933
145,41122,27471,1928
150,41046,27420,1925
155,41042,27422,1925
160,41027,27408,1924
165,40936,27335,1920
170,40889,27305,1917
175,40874,27285,1917
180,40892,27301,1918
185,40898,27307,1918
190,40807,27259,1914
195,40761,27231,1911
200,40739,27214,1910
205,40726,27198,1910
210,40716,27183,1909
215,40664,27161,1907
220,40650,27152,1906
225,40635,27146,1906
230,40590,27112,1904
235,40527,27083,1901
240,40541,27097,1901
245,40508,27077,1900
250,40509,27080,1900
255,40508,27081,1900
260,40496,27083,1899
265,40481,27063,1899
270,40481,27063,1899
275,40409,27021,1895
280,40382,26999,1894
285,40373,26986,1894
290,40342,26968,1892
295,40337,26960,1892
300,40318,26954,1891
305,40309,26948,1891
310,40294,26939,1890
315,40294,26942,1890
320,40305,26944,1890
325,40309,26952,1891
330,40288,26944,1890
335,40277,26936,1889
340,40276,26937,1889
345,40254,26923,1888
350,40254,26928,1888
355,40252,26926,1888
360,40208,26896,1886
365,40168,26870,1884
370,40169,26868,1884
375,40122,26844,1882
380,40096,26830,1881
385,40089,26825,1880
390,40082,26826,1880
395,40073,26818,1880
400,40064,26814,1879
405,40031,26792,1878
410,40022,26784,1877
415,40010,26775,1877
420,39999,26769,1876
425,39993,26768,1876
430,39981,26764,1875
435,39974,26759,1875
440,39956,26745,1874
445,39945,26737,1874
450,39945,26736,1874
455,39947,26731,1874
460,39931,26721,1873
465,39922,26717,1873
470,39919,26712,1873
475,39921,26719,1873
480,39912,26709,1872
485,39908,26699,1872
490,39910,26701,1872
495,39899,26699,1872
500,39892,26694,1871
505,39895,26694,1871
510,39894,26691,1871
515,39885,26687,1871
520,39829,26650,1868
525,39813,26638,1868
530,39815,26638,1868
535,39793,26626,1867
540,39782,26621,1866
545,39773,26618,1866
550,39777,26621,1866
555,39761,26616,1865
560,39754,26612,1865
565,39759,26613,1865
570,39751,26605,1865
575,39744,26602,1864
580,39731,26597,1864
585,39715,26583,1863
590,39704,26575,1862
595,39700,26573,1862
600,39716,26582,1863
605,39700,26573,1862
610,39696,26570,1862
615,39698,26571,1862
620,39677,26559,1861
625,39675,26560,1861
630,39684,26565,1862
635,39687,26570,1862
640,39687,26567,1862
645,39683,26563,1862
650,39679,26561,1861
655,39676,26559,1861
660,39677,26558,1861
665,39683,26559,1862
670,39670,26552,1861
675,39669,26552,1861
680,39656,26544,1860
685,39656,26547,1860
690,39652,26544,1860
695,39641,26534,1860
700,39630,26526,1859
705,39628,26526,1859
710,39624,26523,1859
715,39618,26523,1859
720,39608,26522,1858
725,39614,26525,1858
730,39614,26524,1858
735,39610,26520,1858
740,39621,26527,1859
745,39617,26528,1858
750,39613,26526,1858
755,39606,26524,1858
760,39578,26505,1857
765,39558,26494,1856
770,39547,26489,1855
775,39525,26469,1854
780,39506,26456,1853
785,39478,26441,1852
790,39454,26428,1851
795,39445,26423,1850
800,39406,26395,1849
805,39375,26376,1847
810,39365,26367,1847
815,39321,26339,1845
820,39287,26317,1843
825,39276,26311,1842
830,39254,26297,1841
835,39241,26287,1841
840,39204,26265,1839
845,39167,26239,1837
850,39142,26223,1836
855,39135,26219,1836
860,39131,26216,1836
865,39121,26211,1835
870,39118,26209,1835
875,39096,26197,1834
880,39067,26180,1833
885,39046,26165,1832
890,39037,26159,1831
895,39012,26142,1830
900,38999,26132,1829
905,38987,26125,1829
910,38971,26117,1828
915,38952,26105,1827
920,38921,26085,1826
925,38886,26061,1824
930,38882,26058,1824
935,38867,26047,1823
940,38841,26031,1822
945,38834,26026,1822
950,38825,26021,1821
955,38821,26016,1821
960,38806,26005,1820
965,38769,25984,1819
970,38754,25976,1818
975,38724,25956,1817
980,38717,25952,1816
985,38697,25938,1815
