secs,pps,tps,gps
0,178237,67212,8397
5,171850,64899,8095
10,171252,64330,8065
15,170925,63995,8048
20,168466,63040,7932
25,165839,62038,7808
30,163482,61097,7697
35,159865,59752,7527
40,157788,58999,7429
45,156596,58551,7373
50,155707,58221,7331
55,155417,58085,7317
60,154661,57828,7282
65,154815,57879,7289
70,154089,57602,7255
75,153946,57539,7248
80,153786,57493,7240
85,153497,57373,7227
90,153336,57333,7219
95,153361,57340,7221
100,153473,57402,7226
105,153416,57375,7223
110,153370,57351,7221
115,152837,57164,7196
120,152393,56993,7175
125,151995,56853,7156
130,151557,56710,7136
135,151470,56689,7132
140,151223,56599,7120
145,151194,56598,7119
150,151228,56616,7121
155,151044,56547,7112
160,151038,56533,7112
165,151130,56563,7116
170,151047,56520,7112
175,151037,56519,7111
180,150965,56483,7108
185,150959,56475,7108
190,150989,56484,7109
195,150964,56473,7108
200,150816,56414,7101
205,150750,56389,7098
210,150648,56338,7093
215,150604,56322,7091
220,150531,56290,7087
225,150362,56243,7080
230,150370,56244,7080
235,150312,56231,7077
240,150163,56173,7070
245,150060,56139,7065
250,149967,56111,7061
255,149848,56066,7055
260,149883,56073,7057
265,149952,56085,7060
270,149994,56093,7062
275,149979,56093,7062
280,150016,56100,7063
285,150027,56103,7064
290,149993,56094,7062
295,150070,56123,7066
300,150115,56136,7068
305,150112,56138,7068
310,150146,56153,7069
315,150132,56139,7069
320,150051,56109,7065
325,149923,56065,7059
330,149871,56048,7056
335,149823,56031,7054
340,149712,55994,7049
345,149719,55992,7049
350,149688,55982,7048
355,149707,55985,7049
360,149633,55961,7045
365,149535,55924,7041
370,149504,55906,7039
375,149479,55893,7038
380,149476,55890,7038
385,149488,55899,7038
390,149550,55923,7041
395,149551,55924,7041
400,149546,55919,7041
405,149535,55918,7041
410,149482,55904,7038
415,149365,55851,7033
420,149283,55825,7029
425,149235,55807,7026
430,149214,55791,7025
435,149139,55763,7022
440,149074,55738,7019
445,149044,55729,7018
450,148923,55687,7012
455,148844,55662,7008
460,148784,55638,7005
465,148580,55560,6996
470,148427,55505,6988
475,148332,55471,6984
480,148192,55415,6977
485,148117,55381,6974
490,148033,55348,6970
495,148050,55354,6971
500,148028,55345,6970
505,148030,55345,6970
510,148001,55336,6968
515,148005,55337,6969
520,148034,55345,6970
525,148055,55350,6971
530,148082,55365,6972
535,148085,55364,6972
540,148088,55362,6972
545,148132,55374,6974
550,148088,55360,6972
555,148030,55342,6970
560,148022,55340,6969
565,147952,55318,6966
570,147888,55294,6963
575,147764,55250,6957
580,147683,55223,6953
585,147592,55188,6949
590,147475,55143,6944
595,147372,55110,6939
600,147345,55102,6938
605,147272,55076,6934
610,147254,55068,6933
615,147260,55071,6934
620,147242,55064,6933
625,147237,55061,6932
630,147220,55057,6932
635,147230,55058,6932
640,147233,55060,6932
645,147279,55074,6934
650,147238,55058,6932
655,147186,55040,6930
660,147191,55037,6930
665,147159,55020,6929
670,147135,55009,6928
675,147130,55005,6927
680,147116,55001,6927
685,146952,54942,6919
690,146875,54911,6915
695,146838,54895,6914
700,146794,54881,6911
705,146742,54859,6909
710,146686,54835,6906
715,146627,54810,6904
720,146585,54794,6902
725,146547,54777,6900
730,146389,54718,6892
735,146252,54669,6886
740,146124,54623,6880
745,146064,54601,6877
750,145993,54574,6874
755,145972,54570,6873
760,145955,54562,6872
765,145917,54552,6870
770,145943,54561,6871
775,145961,54565,6872
780,145936,54559,6871
785,145914,54549,6870
790,145922,54551,6870
795,145914,54549,6870
800,145940,54555,6871
805,145923,54547,6870
810,145927,54549,6871
815,145906,54543,6870
820,145880,54530,6868
825,145854,54521,6867
830,145734,54473,6862
835,145693,54460,6860
840,145678,54455,6859
845,145682,54457,6859
850,145666,54450,6858
855,145620,54435,6856
860,145551,54409,6853
865,145559,54412,6853
870,145537,54403,6852
875,145428,54365,6847
880,145396,54351,6846
885,145340,54330,6843
890,145278,54307,6840
895,145126,54251,6833
900,145069,54232,6831
905,145016,54210,6828
910,144961,54190,6826
915,144911,54174,6823
920,144834,54146,6820
925,144794,54129,6818
930,144764,54117,6817
935,144759,54115,6816
940,144739,54108,6815
945,144740,54105,6816
950,144741,54105,6816
955,144735,54102,6815
960,144728,54101,6815
965,144665,54075,6812
970,144642,54068,6811
975,144574,54042,6808
980,144559,54036,6807
985,144514,54021,6805
990,144483,54009,6804
