secs,pps,tps,gps
0,244914,97396,11529
5,252493,101087,11890
10,248367,99306,11694
15,245633,98180,11565
20,242169,96699,11402
25,241009,96118,11346
30,238175,95017,11213
35,237541,94722,11183
40,235339,93832,11080
45,233167,92933,10978
50,232217,92564,10933
55,231614,92283,10905
60,230439,91775,10849
65,230233,91697,10840
70,230166,91700,10837
75,229512,91428,10806
80,229458,91397,10804
85,229366,91372,10799
90,228953,91187,10780
95,228464,90978,10757
100,228427,90973,10755
105,228081,90803,10739
110,227717,90659,10722
115,227330,90544,10704
120,227649,90681,10719
125,227534,90605,10713
130,226954,90364,10686
135,226640,90228,10671
140,226485,90167,10664
145,226567,90219,10668
150,226373,90164,10659
155,226283,90135,10655
160,226314,90139,10656
165,226102,90060,10646
170,226140,90073,10648
175,226086,90059,10646
180,226193,90108,10651
185,226232,90117,10653
190,226118,90072,10647
195,225895,89976,10637
200,226010,90019,10642
205,226078,90049,10645
210,226094,90062,10646
215,225874,89986,10636
220,225824,89960,10634
225,225964,90004,10640
230,226111,90076,10647
235,226127,90095,10648
240,226305,90155,10656
245,226265,90131,10654
250,226157,90088,10649
255,226124,90080,10648
260,225988,90025,10641
265,225883,89981,10636
270,225839,89965,10634
275,225735,89912,10629
280,225715,89897,10628
285,225618,89855,10624
290,225537,89823,10620
295,225346,89743,10611
300,225096,89648,10599
305,224884,89561,10589
310,224781,89524,10584
315,224566,89443,10574
320,224524,89426,10572
325,224469,89394,10570
330,224514,89412,10572
335,224505,89403,10571
340,224387,89349,10566
345,224290,89308,10561
350,224298,89319,10562
355,224203,89277,10557
360,224153,89255,10555
365,224024,89197,10549
370,224035,89204,10550
375,224028,89199,10549
380,223911,89156,10544
385,224062,89213,10551
390,224172,89248,10556
395,224258,89292,10561
400,224178,89260,10557
405,224115,89227,10554
410,224000,89189,10549
415,223873,89144,10543
420,223839,89131,10541
425,223762,89097,10537
430,223756,89099,10537
435,223702,89076,10535
440,223747,89097,10537
445,223731,89092,10536
450,223713,89098,10535
455,223779,89119,10538
460,223750,89110,10537
465,223616,89054,10531
470,223550,89033,10528
475,223464,88993,10524
480,223501,89010,10525
485,223445,88994,10523
490,223364,88966,10519
495,223340,88957,10518
500,223257,88931,10514
505,223179,88903,10510
510,223147,88895,10509
515,223113,88884,10507
520,223077,88868,10506
525,223076,88870,10506
530,223077,88870,10506
535,223067,88863,10505
540,223102,88881,10507
545,223062,88869,10505
550,222986,88839,10502
555,222934,88817,10499
560,222900,88802,10497
565,222866,88790,10496
570,222786,88757,10492
575,222717,88728,10489
580,222706,88730,10488
585,222626,88695,10485
590,222594,88686,10483
595,222586,88686,10483
600,222542,88667,10481
605,222518,88658,10480
610,222508,88656,10479
615,222512,88660,10479
620,222418,88623,10475
625,222306,88579,10470
630,222086,88492,10459
635,222063,88485,10458
640,221933,88437,10452
645,221792,88378,10445
650,221613,88308,10437
655,221530,88274,10433
660,221411,88227,10427
665,221320,88188,10423
670,221293,88172,10422
675,221229,88145,10419
680,221131,88106,10414
685,221039,88070,10410
690,220998,88057,10408
695,220972,88047,10407
700,220979,88051,10407
705,221033,88073,10410
710,221057,88079,10411
715,221039,88076,10410
720,221051,88083,10411
725,221000,88061,10408
730,220940,88040,10405
735,220881,88012,10403
740,220726,87948,10395
745,220582,87896,10389
750,220450,87846,10382
755,220351,87802,10378
760,220252,87765,10373
765,220086,87706,10365
770,219963,87653,10360
775,219870,87620,10355
780,219760,87579,10350
785,219707,87559,10348
790,219654,87536,10345
795,219573,87507,10341
800,219496,87476,10338
805,219456,87457,10336
810,219357,87416,10331
815,219342,87409,10331
820,219318,87399,10329
825,219267,87380,10327
830,219240,87368,10326
835,219255,87372,10326
840,219149,87331,10321
845,219021,87283,10315
850,218934,87247,10311
855,218887,87226,10309
860,218806,87195,10305
865,218793,87193,10305
870,218732,87165,10302
875,218642,87128,10298
880,218531,87084,10292
885,218435,87047,10288
890,218350,87013,10284
895,218296,86988,10281
900,218237,86963,10279
905,218223,86954,10278
910,218174,86936,10276
915,218124,86916,10273
920,218020,86874,10268
925,217993,86865,10267
930,217978,86861,10266
935,217930,86841,10264
940,217903,86830,10263
945,217864,86815,10261
950,217828,86799,10259
955,217852,86809,10260
960,217859,86811,10261
965,217821,86795,10259
970,217821,86794,10259
975,217829,86794,10259
980,217812,86786,10258
985,217758,86767,10256
990,217716,86744,10254
