secs,pps,tps,gps
0,21733,11591,1017
5,57006,30825,2671
10,56255,30404,2636
15,55470,30164,2600
20,54321,29574,2546
25,53740,29253,2519
30,53343,29011,2500
35,53055,28746,2486
40,52757,28563,2472
45,52956,28625,2481
50,53083,28649,2487
55,52801,28485,2474
60,52662,28426,2467
65,52454,28290,2458
70,52259,28188,2448
75,52120,28121,2442
80,52065,28116,2439
85,52014,28098,2437
90,51895,28027,2431
95,51659,27899,2420
100,51500,27816,2413
105,51253,27683,2401
110,50872,27472,2384
115,50462,27256,2364
120,50234,27136,2354
125,50127,27081,2349
130,49915,26966,2339
135,49680,26834,2328
140,49617,26802,2325
145,49584,26785,2323
150,49531,26744,2321
155,49595,26767,2324
160,49629,26782,2325
165,49569,26756,2322
170,49549,26747,2322
175,49522,26726,2320
180,49471,26696,2318
185,49478,26711,2318
190,49453,26695,2317
195,49432,26693,2316
200,49374,26668,2313
205,49310,26628,2310
210,49347,26645,2312
215,49349,26641,2312
220,49275,26599,2309
225,49250,26598,2308
230,49259,26599,2308
235,49215,26571,2306
240,49206,26562,2305
245,49219,26557,2306
250,49182,26536,2304
255,49155,26523,2303
260,49152,26519,2303
265,49141,26521,2302
270,49107,26500,2301
275,49111,26496,2301
280,49108,26494,2301
285,49077,26480,2300
290,49053,26466,2298
295,48985,26434,2295
300,48950,26421,2294
305,48907,26398,2292
310,48869,26379,2290
315,48852,26369,2289
320,48844,26369,2289
325,48815,26349,2288
330,48794,26338,2287
335,48736,26304,2284
340,48733,26298,2284
345,48747,26302,2284
350,48746,26303,2284
355,48729,26299,2284
360,48717,26293,2283
365,48722,26292,2283
370,48670,26268,2281
375,48688,26277,2282
380,48690,26281,2282
385,48677,26277,2281
390,48652,26267,2280
395,48660,26270,2280
400,48616,26247,2278
405,48620,26250,2279
410,48605,26242,2278
415,48603,26241,2278
420,48606,26243,2278
425,48573,26230,2276
430,48574,26230,2277
435,48571,26227,2276
440,48555,26219,2276
445,48540,26211,2275
450,48489,26182,2273
455,48490,26176,2273
460,48461,26161,2271
465,48445,26147,2271
470,48448,26146,2271
475,48433,26140,2270
480,48422,26135,2269
485,48408,26126,2269
490,48396,26123,2268
495,48383,26117,2268
500,48370,26109,2267
505,48371,26109,2267
510,48369,26105,2267
515,48326,26083,2265
520,48312,26076,2264
525,48275,26056,2263
530,48275,26056,2263
535,48253,26046,2262
540,48220,26030,2260
545,48217,26030,2260
550,48214,26028,2260
555,48212,26023,2260
560,48212,26023,2260
565,48185,26008,2258
570,48178,26006,2258
575,48142,25987,2256
580,48101,25968,2255
585,48101,25968,2255
590,48085,25959,2254
595,48060,25942,2253
600,48033,25927,2251
605,47999,25908,2250
610,47993,25907,2249
615,47987,25904,2249
620,47989,25902,2249
625,47994,25903,2249
630,47996,25909,2250
635,47995,25906,2250
640,47984,25901,2249
645,47984,25901,2249
650,47932,25877,2247
655,47897,25858,2245
660,47895,25855,2245
665,47866,25841,2244
670,47865,25840,2244
675,47826,25820,2242
680,47776,25794,2239
685,47761,25784,2239
690,47756,25780,2238
695,47714,25759,2236
700,47686,25742,2235
705,47672,25735,2234
710,47656,25726,2234
715,47652,25724,2234
720,47646,25721,2233
725,47627,25712,2232
730,47619,25707,2232
735,47615,25705,2232
740,47605,25700,2231
745,47600,25697,2231
750,47589,25689,2231
755,47593,25691,2231
760,47590,25689,2231
765,47598,25694,2231
770,47604,25696,2231
775,47601,25693,2231
780,47583,25682,2230
785,47575,25677,2230
790,47572,25677,2230
795,47571,25676,2230
800,47571,25675,2230
805,47555,25666,2229
810,47544,25661,2229
815,47538,25655,2228
820,47532,25649,2228
825,47525,25644,2228
830,47510,25637,2227
835,47497,25629,2226
840,47491,25628,2226
845,47487,25626,2226
850,47472,25618,2225
855,47464,25615,2225
860,47467,25616,2225
865,47476,25620,2225
870,47468,25616,2225
875,47470,25617,2225
880,47469,25617,2225
885,47472,25619,2225
890,47465,25615,2225
895,47466,25615,2225
900,47450,25608,2224
905,47451,25607,2224
910,47452,25610,2224
915,47450,25608,2224
920,47426,25597,2223
925,47396,25584,2222
930,47393,25583,2222
935,47381,25574,2221
940,47378,25573,2221
945,47372,25570,2221
950,47331,25549,2219
955,47340,25554,2219
960,47334,25549,2219
965,47335,25550,2219
970,47322,25542,2218
975,47320,25542,2218
980,47330,25547,2219
985,47333,25547,2219
990,47342,25553,2219
