secs,pps,tps,gps
0,19541,10652,914
5,55905,31305,2619
10,55458,31159,2599
15,54326,30628,2546
20,53452,30115,2505
25,52746,29751,2472
30,52082,29409,2441
35,51629,29092,2420
40,51323,28973,2406
45,50862,28744,2384
50,50618,28607,2373
55,50210,28388,2354
60,50083,28314,2348
65,49842,28175,2336
70,49649,28063,2327
75,49427,27955,2317
80,49335,27901,2313
85,49193,27836,2306
90,48954,27714,2295
95,48872,27665,2291
100,48841,27648,2290
105,48842,27650,2290
110,48650,27546,2281
115,48651,27552,2281
120,48551,27474,2276
125,48489,27417,2273
130,48463,27403,2272
135,48433,27390,2271
140,48313,27335,2265
145,48247,27298,2262
150,48151,27245,2258
155,48077,27216,2254
160,48056,27216,2253
165,47937,27148,2248
170,47780,27063,2240
175,47698,27012,2237
180,47683,26998,2236
185,47715,27013,2237
190,47676,26989,2236
195,47677,26983,2236
200,47590,26956,2232
205,47544,26937,2230
210,47544,26937,2230
215,47475,26898,2226
220,47434,26876,2224
225,47397,26861,2223
230,47387,26864,2222
235,47393,26863,2223
240,47393,26863,2223
245,47370,26851,2222
250,47313,26822,2219
255,47265,26797,2217
260,47263,26793,2217
265,47263,26793,2217
270,47188,26762,2213
275,47163,26747,2212
280,47154,26742,2212
285,47136,26736,2211
290,47112,26723,2210
295,47089,26708,2209
300,47083,26699,2208
305,47014,26666,2205
310,47029,26668,2206
315,47025,26665,2206
320,47044,26676,2206
325,47027,26670,2206
330,46993,26652,2204
335,46958,26635,2202
340,46949,26628,2202
345,46919,26605,2201
350,46895,26596,2199
355,46875,26586,2199
360,46865,26578,2198
365,46855,26571,2198
370,46852,26567,2197
375,46859,26567,2198
380,46848,26560,2197
385,46841,26556,2197
390,46837,26552,2197
395,46843,26549,2197
400,46790,26525,2195
405,46784,26521,2194
410,46764,26502,2193
415,46738,26488,2192
420,46718,26478,2191
425,46692,26465,2190
430,46679,26458,2189
435,46665,26449,2189
440,46663,26448,2189
445,46636,26435,2187
450,46645,26438,2188
455,46642,26437,2188
460,46638,26441,2188
465,46652,26449,2188
470,46637,26438,2188
475,46613,26425,2186
480,46595,26417,2186
485,46563,26401,2184
490,46540,26388,2183
495,46538,26386,2183
500,46519,26377,2182
505,46507,26372,2181
510,46510,26368,2182
515,46523,26374,2182
520,46514,26370,2182
525,46451,26337,2179
530,46439,26329,2178
535,46421,26317,2177
540,46406,26310,2177
545,46419,26315,2177
550,46423,26318,2178
555,46425,26319,2178
560,46422,26318,2178
565,46430,26323,2178
570,46431,26320,2178
575,46426,26319,2178
580,46416,26316,2177
585,46413,26312,2177
590,46401,26304,2177
595,46392,26300,2176
600,46397,26301,2176
605,46397,26298,2176
610,46389,26292,2176
615,46389,26295,2176
620,46396,26296,2176
625,46388,26294,2176
630,46376,26288,2175
635,46382,26292,2176
640,46371,26289,2175
645,46360,26283,2175
650,46360,26286,2175
655,46349,26280,2174
660,46349,26279,2174
665,46344,26278,2174
670,46323,26271,2173
675,46317,26270,2173
680,46308,26264,2172
685,46295,26256,2172
690,46295,26254,2172
695,46291,26252,2171
700,46285,26247,2171
705,46280,26244,2171
710,46278,26241,2171
715,46255,26232,2170
720,46244,26230,2169
725,46242,26229,2169
730,46246,26231,2169
735,46252,26236,2170
740,46249,26231,2169
745,46245,26229,2169
750,46248,26229,2169
755,46239,26224,2169
760,46217,26213,2168
765,46198,26202,2167
770,46186,26196,2167
775,46142,26171,2164
780,46108,26155,2163
785,46087,26143,2162
790,46058,26126,2160
795,46026,26107,2159
800,45990,26090,2157
805,45972,26080,2156
810,45931,26054,2154
815,45900,26039,2153
820,45859,26016,2151
825,45821,25996,2149
830,45798,25984,2148
835,45783,25975,2148
840,45754,25959,2146
845,45710,25934,2144
850,45681,25917,2143
855,45665,25909,2142
860,45646,25901,2141
865,45621,25887,2140
870,45623,25888,2140
875,45601,25874,2139
880,45585,25868,2138
885,45555,25849,2137
890,45526,25833,2135
895,45506,25820,2134
900,45486,25807,2134
905,45467,25796,2133
910,45451,25787,2132
915,45433,25778,2131
920,45418,25770,2130
925,45382,25749,2129
930,45337,25724,2127
935,45330,25720,2126
940,45300,25704,2125
945,45276,25691,2124
950,45266,25684,2123
955,45260,25681,2123
960,45244,25671,2122
965,45231,25664,2122
970,45222,25660,2121
975,45164,25630,2118
980,45147,25619,2118
985,45144,25617,2117
990,45130,25608,2117
