secs,pps,tps,gps,glst,bpc
0,72042060,71919,9318,802,0.080
5,52711143,119587,7294,1155,0.252
10,68007373,160730,6775,773,0.466
15,57351133,209222,6333,1034,0.646
20,50799748,251249,6202,1202,0.758
25,46265525,303196,6098,670,0.833
30,43669750,354500,6004,798,0.934
35,40446314,395117,5962,1945,1.021
40,40510791,443122,5863,4334,1.116
45,38484533,472327,5824,5933,1.219
50,37282340,531196,5766,7461,1.315
55,36313604,560577,5741,6394,1.388
60,36785210,632601,5832,192,1.520
65,37485284,679711,5798,1110,1.645
70,35847131,717947,5770,1181,1.744
75,36313946,755412,5743,1965,1.862
80,36011938,803613,5719,3546,1.949
85,35288533,842091,5703,4280,2.057
90,35770245,881206,5691,5444,2.188
95,35648056,938906,5668,5933,2.284
100,36267619,969324,5667,5016,2.451
105,35808314,1019432,5660,3305,2.585
110,35201585,1057681,5646,3006,2.644
115,34685142,1107630,5640,1340,2.748
120,34076681,1146290,5630,713,2.795
125,34066376,1195057,5619,1804,2.914
130,33680237,1232452,5604,3097,2.987
135,32931361,1248541,5537,1336,3.068
140,32613893,1285962,5524,2057,3.150
145,32612974,1335698,5517,2631,3.228
150,32623748,1374779,5511,3582,3.364
155,31884283,1422754,5499,4539,3.428
160,31522144,1451636,5493,3560,3.477
165,31075352,1490413,5487,0,3.527
170,31297121,1499683,5484,142,3.607
175,30715813,1528921,5367,1050,3.686
180,30790765,1570410,5368,1381,3.850
185,30845235,1621994,5371,1590,3.967
190,30448337,1662689,5370,2651,4.031
195,30154112,1713057,5370,3801,4.084
200,30555085,1742896,5368,5688,4.218
205,30544531,1781387,5361,7839,4.348
210,30471265,1830915,5359,8199,4.405
215,30906923,1882406,5361,578,4.535
220,31032632,1924452,5366,583,4.697
225,30963113,1966343,5370,245,4.818
230,31266901,2035182,5393,1197,4.902
235,31294560,2074672,5392,1912,5.0001
240,30838737,2123933,5390,3657,5.071
245,30561775,2162574,5386,3701,5.119
250,30498912,2191692,5384,3559,5.195
255,30209804,2249298,5379,4375,5.244
260,30119093,2279211,5379,4763,5.339
265,29947817,2338872,5379,5364,5.420
270,29846077,2368295,5378,6531,5.493
275,29927082,2425594,5372,7767,5.596
280,29741429,2455268,5372,6375,5.689
285,29497645,2505380,5372,7292,5.742
290,29708909,2541996,5366,8836,5.832
295,29756820,2569922,5362,9634,5.960
300,29646259,2617310,5357,7891,6.047
305,29572713,2656271,5356,8358,6.143
310,29913913,2670106,5324,756,6.218
