secs,pps,tps,gps,glst,bpc
0,1147928,59650,2890,630,0.002
5,2079847,118133,2529,1690,0.013
10,1884674,179074,2447,2421,0.021
15,1687393,233972,2398,3183,0.027
20,1601259,285668,2347,4830,0.032
25,1544673,343993,2319,5825,0.039
30,1588992,398233,2306,6613,0.047
35,1502557,460050,2310,594,0.052
40,1516313,512710,2294,1545,0.059
45,1547479,572450,2290,2186,0.067
50,1498486,620045,2280,3275,0.072
55,1501229,672612,2270,4050,0.079
60,1497406,730321,2263,5017,0.086
65,1461055,785437,2263,5459,0.090
70,1577612,844541,2261,6143,0.104
75,1559391,905170,2264,6371,0.110
80,1536080,966722,2268,6564,0.116
85,1499000,1026331,2268,7176,0.120
90,1494659,1075822,2267,7987,0.126
95,1492819,1132192,2260,9085,0.132
100,1477659,1189687,2255,10024,0.138
105,1458620,1231372,2250,11123,0.143
110,1456835,1289411,2247,11820,0.149
115,1452171,1344314,2248,12297,0.156
120,1426481,1401189,2244,13070,0.161
125,1402650,1453541,2241,13754,0.164
130,1429843,1513924,2242,14009,0.174
135,1410841,1564027,2243,14045,0.178
140,1396455,1623581,2243,14167,0.182
145,1388618,1676026,2241,14375,0.187
150,1380427,1733730,2238,14923,0.193
155,1370287,1786188,2236,15972,0.198
160,1374154,1832707,2232,16833,0.204
165,1355815,1886217,2231,17138,0.208
170,1351261,1946100,2232,17426,0.213
175,1343671,2004891,2231,16557,0.218
180,1354360,2065768,2233,17060,0.225
185,1352179,2118751,2231,18017,0.232
190,1349670,2173581,2232,18634,0.238
195,1356944,2228410,2232,19081,0.244
200,1345354,2286540,2231,20090,0.250
205,1340577,2344684,2230,20662,0.255
210,1329448,2398599,2230,20852,0.259
215,1325868,2472492,2239,114,0.263
220,1324635,2525547,2238,699,0.270
225,1327955,2584038,2238,1399,0.276
230,1318638,2643974,2238,1343,0.280
235,1318337,2705059,2240,1201,0.286
240,1308126,2760203,2241,571,0.290
245,1300078,2813709,2240,328,0.294
250,1313991,2866512,2239,610,0.302
255,1304819,2920210,2239,122,0.306
260,1290452,2967483,2234,413,0.310
265,1284443,3024955,2232,1256,0.315
270,1276941,3059861,2225,468,0.323
275,1272594,3112784,2224,1216,0.328
280,1274507,3161405,2224,801,0.333
285,1270555,3224345,2226,250,0.338
290,1266062,3285161,2227,231,0.343
295,1279644,3342021,2226,433,0.353
300,1295868,3401728,2226,861,0.363
305,1292519,3448388,2224,1820,0.369
310,1287658,3508327,2225,2370,0.374
315,1286794,3556277,2224,3144,0.379
320,1291148,3607850,2222,4051,0.386
325,1290837,3660750,2222,3709,0.392
330,1291763,3712652,2220,4465,0.397
335,1286972,3763171,2218,5341,0.403
340,1277105,3816854,2218,5135,0.406
345,1270675,3868647,2217,6480,0.410
350,1270013,3925427,2215,7273,0.415
355,1277407,3974072,2215,7567,0.423
360,1272103,4030801,2214,8493,0.428
365,1270927,4080065,2214,9334,0.433
370,1267228,4135896,2212,10819,0.437
375,1270536,4195063,2213,11336,0.445
380,1269660,4242502,2212,12214,0.450
385,1282658,4296358,2212,12697,0.461
390,1280615,4349382,2211,12741,0.466
395,1275146,4407530,2211,13010,0.470
400,1272953,4456499,2211,12712,0.475
405,1272747,4512911,2210,13681,0.481
410,1273935,4572057,2210,14200,0.488
415,1276018,4626534,2210,14750,0.494
420,1279193,4680585,2210,15252,0.500
425,1283170,4733660,2210,15966,0.508
430,1287462,4788129,2210,16302,0.515
435,1289277,4847311,2211,16605,0.523
440,1282084,4907028,2211,16355,0.526
445,1285050,4959441,2210,16424,0.533
450,1290794,5020167,2211,319,0.540
455,1292056,5062183,2210,1311,0.547
460,1294099,5119787,2210,1878,0.554
465,1293059,5180722,2211,1977,0.559
470,1296863,5238204,2210,2408,0.567
475,1295808,5286075,2210,2833,0.573
480,1303220,5346273,2211,2635,0.582
485,1298523,5401032,2211,2799,0.586
490,1293799,5458684,2211,3149,0.590
495,1297626,5513836,2211,3440,0.597
500,1304077,5568288,2211,4041,0.607
505,1300677,5624131,2210,5257,0.611
510,1296725,5672292,2210,5530,0.615
515,1292263,5726817,2208,6644,0.620
520,1301605,5769113,2208,7482,0.629
525,1304368,5826904,2207,8134,0.637
530,1305583,5880871,2207,8771,0.644
535,1301533,5939861,2207,7885,0.648
540,1302592,5999302,2208,8058,0.654
545,1300590,6046227,2207,8732,0.659
550,1300996,6105772,2207,7238,0.666
555,1300478,6161648,2208,5760,0.672
560,1294740,6221726,2208,3281,0.674
565,1296817,6275464,2208,3888,0.681
570,1305865,6329256,2208,4577,0.692
575,1303045,6391160,2209,538,0.701
580,1298317,6436699,2208,498,0.705
585,1305207,6494980,2208,1188,0.713
590,1309457,6553969,2208,1639,0.723
595,1308309,6606754,2208,2539,0.728
600,1307197,6660865,2208,2713,0.734
605,1310260,6714540,2208,3340,0.742
610,1308538,6774305,2208,3868,0.747
615,1306409,6833647,2209,2792,0.752
620,1304162,6887745,2209,3572,0.757
625,1301281,6939955,2208,4292,0.761
630,1307236,6990288,2207,260,0.771
635,1305380,7036648,2206,1320,0.776
640,1304743,7090621,2206,1984,0.782
645,1304312,7150077,2207,2170,0.788
650,1309089,7205808,2207,2366,0.796
655,1307020,7265936,2208,2505,0.802
660,1304988,7323939,2207,2987,0.807
665,1308664,7377824,2207,3742,0.815
670,1310212,7431115,2207,4555,0.822
675,1307403,7488355,2207,5396,0.826
680,1307150,7532381,2207,5993,0.832
685,1307205,7590470,2207,6802,0.838
690,1302753,7642378,2206,7859,0.842
695,1301228,7692797,2205,8787,0.847
700,1298716,7745600,2205,8113,0.852
705,1299815,7797815,2204,8855,0.858
710,1303213,7856320,2204,9597,0.866
715,1304422,7904506,2204,10289,0.873
720,1307714,7963159,2204,10712,0.882
725,1314684,8015961,2204,11858,0.892
730,1318809,8067234,2203,12959,0.901
735,1317996,8114444,2203,13943,0.907
740,1315562,8174026,2203,13536,0.911
745,1318694,8227475,2203,14075,0.920
750,1321017,8290124,2204,591,0.923
755,1324882,8349006,2204,981,0.932
760,1324719,8396721,2204,554,0.938
765,1321813,8454243,2204,1327,0.943
770,1319686,8513924,2204,1601,0.948
775,1320659,8568467,2204,944,0.954
780,1318114,8623791,2203,2174,0.957
785,1315031,8670254,2203,3119,0.962
790,1320493,8723973,2203,3798,0.971
795,1317106,8776919,2202,4300,0.976
800,1318412,8831618,2203,4665,0.983
805,1321605,8889670,2203,5440,0.992
810,1318914,8943162,2203,5778,0.996
815,1319861,8997254,2203,6384,1.002
820,1325883,9049880,2202,6937,1.013
825,1326718,9110742,2203,6884,1.020
830,1329542,9171143,2203,7193,1.029
835,1328913,9231662,2204,6997,1.033
840,1327614,9290808,2204,7155,1.039
845,1328570,9340162,2204,7236,1.046
850,1325909,9392796,2204,7391,1.050
855,1330371,9447537,2204,7181,1.060
860,1329065,9507577,2205,7353,1.065
865,1326905,9565103,2204,7806,1.070
870,1323895,9617331,2204,8338,1.073
875,1326044,9665645,2204,9129,1.081
880,1322769,9721726,2203,9857,1.085
885,1323141,9776412,2204,9979,1.091
890,1321814,9824797,2203,10462,1.096
895,1321281,9881145,2203,11478,1.102
900,1320877,9926541,2202,12889,1.108
905,1324672,9982091,2202,13811,1.117
910,1327416,10035672,2202,14147,1.125
915,1332154,10083325,2201,14933,1.135
920,1332095,10140822,2201,15569,1.142
925,1333248,10193049,2201,16244,1.149
930,1332056,10235527,2199,418,1.156
935,1336190,10282130,2199,1631,1.166
940,1335503,10335296,2199,2087,1.171
945,1336074,10391661,2198,2998,1.178
950,1339386,10437840,2198,3271,1.188
955,1339178,10490716,2198,3059,1.193
960,1338465,10546539,2197,4198,1.199
965,1337796,10594357,2197,4147,1.204
970,1335040,10646925,2197,3508,1.208
975,1333492,10699307,2197,3847,1.213
980,1331571,10749292,2196,4552,1.218
985,1329378,10802666,2196,5190,1.222
990,1330825,10854456,2195,6151,1.229
