secs,pps,tps,gps
0,234992,72978,11184
2,233661,73162,11124
4,232632,72865,11074
6,231002,72544,10999
8,229916,72201,10947
10,230145,72112,10957
12,223925,70139,10660
14,223846,70102,10656
16,223734,70087,10651
18,224334,70316,10680
20,224882,70533,10706
22,224867,70528,10705
24,224932,70546,10708
26,225142,70565,10718
28,225532,70671,10736
30,225291,70556,10725
32,225540,70632,10737
34,225942,70761,10756
36,226195,70794,10767
38,226230,70821,10769
40,226040,70813,10760
42,226064,70823,10762
44,224231,70232,10674
46,224433,70305,10684
48,224787,70403,10701
50,224943,70437,10708
52,225069,70465,10714
54,225253,70489,10723
56,224121,70139,10669
58,224240,70176,10674
60,224200,70164,10673
62,224172,70147,10671
64,224236,70170,10674
66,224218,70163,10673
68,224316,70173,10678
70,224395,70235,10682
72,224468,70288,10686
74,224545,70312,10689
76,224728,70348,10698
78,224946,70406,10708
80,225069,70451,10714
82,225309,70517,10725
84,225314,70516,10726
86,225515,70577,10735
88,225699,70639,10744
90,225931,70688,10755
92,225936,70685,10755
94,226040,70711,10760
96,226091,70725,10762
98,226195,70757,10767
100,226179,70756,10767
102,226273,70791,10771
104,226242,70773,10770
106,226269,70780,10771
108,226368,70812,10776
110,226413,70837,10778
112,226410,70831,10778
114,226415,70835,10778
116,226542,70858,10784
118,226544,70859,10784
120,225850,70647,10751
122,225972,70682,10757
124,226032,70699,10759
126,226105,70724,10763
128,225721,70611,10745
130,225535,70550,10736
132,225662,70585,10742
134,225674,70597,10743
136,225702,70610,10744
138,225714,70615,10745
140,225208,70460,10721
142,225242,70479,10722
144,225326,70505,10726
146,225407,70534,10730
148,225376,70527,10729
150,224929,70387,10708
152,224979,70401,10710
154,225095,70439,10716
156,225113,70449,10716
158,225232,70482,10722
160,225308,70498,10726
162,225331,70504,10727
164,225358,70508,10728
166,225418,70525,10731
168,225495,70550,10735
170,225642,70597,10742
172,225712,70620,10745
174,225764,70637,10748
176,225842,70667,10751
178,225938,70701,10756
180,225978,70714,10758
182,225970,70713,10758
184,225947,70703,10756
186,226016,70713,10760
188,226069,70730,10762
190,226128,70748,10765
192,226135,70759,10765
194,226193,70780,10768
196,226177,70782,10768
198,226187,70782,10768
200,226186,70776,10768
202,226157,70761,10766
204,226146,70753,10766
206,226104,70740,10764
208,226110,70745,10764
210,226105,70748,10764
212,226096,70746,10764
214,226194,70770,10768
216,226203,70770,10769
218,226275,70792,10772
220,226279,70796,10772
222,226287,70802,10773
224,226299,70816,10773
226,226317,70823,10774
228,226324,70834,10775
230,226347,70840,10776
232,226379,70854,10777
234,226409,70864,10779
236,226089,70763,10763
238,226167,70787,10767
240,226206,70801,10769
242,226274,70818,10772
244,226375,70842,10777
246,226374,70845,10777
248,226406,70855,10778
250,226396,70846,10778
252,226119,70752,10765
254,226149,70762,10766
256,226173,70768,10767
258,226183,70769,10768
260,226171,70769,10767
262,226211,70779,10769
264,226246,70787,10771
266,226247,70793,10771
268,226192,70777,10768
270,226229,70786,10770
272,226215,70780,10769
274,226222,70781,10769
276,226250,70788,10771
278,226290,70806,10773
280,226318,70813,10774
282,226350,70819,10775
284,226313,70810,10774
286,226320,70813,10774
288,226377,70829,10777
290,226400,70834,10778
292,226125,70746,10765
294,226152,70752,10766
296,226170,70755,10767
298,226201,70763,10768
300,226221,70769,10769
302,226210,70766,10769
304,226207,70763,10769
306,225978,70694,10758
308,225966,70689,10757
310,225930,70683,10755
312,225941,70687,10756
314,225985,70702,10758
316,225956,70692,10757
318,225979,70706,10758
320,226000,70708,10759
322,226024,70715,10760
324,226018,70713,10760
326,225753,70635,10747
328,225769,70644,10748
330,225784,70646,10748
332,225808,70654,10750
334,225826,70657,10751
336,225830,70660,10751
338,225900,70679,10754
340,225931,70693,10756
342,225948,70700,10756
344,226000,70715,10759
346,226057,70735,10762
348,226107,70745,10764
350,226108,70745,10764
352,226138,70752,10765
354,226165,70761,10767
356,226183,70767,10768
358,226186,70769,10768
360,226245,70784,10770
362,226257,70787,10771
364,226298,70798,10773
366,226298,70799,10773
368,226286,70796,10772
370,226281,70795,10772
372,226302,70803,10773
374,226321,70810,10774
376,226350,70819,10775
378,226175,70765,10767
380,226200,70772,10768
382,226227,70783,10770
384,226234,70785,10770
386,226234,70785,10770
388,226237,70784,10770
390,226234,70781,10770
392,226272,70789,10772
394,226288,70792,10772
396,226301,70797,10773
398,226299,70798,10773
400,226102,70734,10763
402,226100,70735,10763
404,226072,70726,10762
406,226081,70731,10762
408,226121,70746,10764
410,226127,70750,10765
412,226149,70754,10766
414,226077,70731,10762
416,225989,70708,10758
418,226008,70717,10759
420,226029,70722,10760
422,226029,70719,10760
424,226067,70733,10762
426,226070,70736,10762
428,226043,70727,10761
430,226043,70726,10761
432,226060,70730,10761
434,226073,70732,10762
436,226060,70728,10761
438,225884,70673,10753
440,225854,70665,10752
442,225829,70657,10750
444,225840,70658,10751
446,225853,70659,10752
448,225696,70613,10744
450,225755,70628,10747
452,225777,70632,10748
454,225796,70639,10749
456,225819,70648,10750
458,225853,70655,10752
460,225878,70665,10753
462,225876,70667,10753
464,225724,70617,10745
466,225750,70623,10747
468,225790,70636,10749
470,225826,70647,10750
472,225854,70652,10752
474,225845,70651,10751
476,225848,70652,10751
478,225703,70606,10744
480,225731,70614,10746
482,225759,70621,10747
484,225789,70628,10748
486,225792,70628,10749
488,225824,70634,10750
490,225673,70587,10743
492,225711,70601,10745
494,225734,70606,10746
496,225762,70614,10747
