secs,pps,tps,gps,glst,bpc
840,741638,7415639,5316,25843,0.923
845,741800,7456417,5316,40085,0.938
850,742868,7496857,5316,53667,0.945
855,741567,7560098,5318,66369,0.949
860,740765,7591681,5319,79074,0.954
865,745576,7655524,5322,91521,0.962
870,755664,7697971,5323,104971,0.973
875,755064,7750166,5324,118534,0.990
880,758011,7794356,5327,130938,0.994
885,757261,7848061,5329,144847,1.004
890,757475,7901593,5331,158047,1.010
895,756337,7945070,5333,169873,1.014
900,755777,8010258,5336,182293,1.020
905,755628,8042597,5338,195930,1.024
910,753079,8106756,5340,209387,1.028
915,751863,8138565,5341,222437,1.030
920,751469,8203566,5344,234588,1.035
925,751526,8258382,5346,247165,1.042
930,750070,8302324,5349,260372,1.045
935,749542,8355325,5350,274216,1.050
940,751286,8398114,5352,287371,1.057
945,751232,8463542,5354,297794,1.064
950,750834,8496093,5356,310599,1.068
955,750108,8561878,5359,319744,1.072
960,750236,8617370,5362,329695,1.078
965,751673,8660553,5363,343265,1.085
970,754626,8725866,5366,356284,1.094
975,756045,8758760,5368,365933,1.103
980,756142,8824832,5371,379275,1.110
985,756667,8867903,5372,392650,1.116
990,755170,8920162,5373,407577,1.120
