secs,pps,tps,gps
0,713190,223916,33931
2,701049,219729,33347
4,692970,218057,32970
6,663353,208974,31562
8,663953,209257,31592
10,662212,208835,31509
12,667838,210502,31777
14,663572,209193,31574
16,663139,209017,31553
18,666148,209767,31695
20,665213,209493,31651
22,660148,207930,31410
24,656651,206861,31244
26,657403,207172,31280
28,658819,207706,31348
30,660744,208202,31439
32,658280,207480,31322
34,658433,207553,31329
36,659662,207946,31388
38,659688,207902,31389
40,656456,206872,31235
42,656376,206846,31231
44,655615,206579,31195
46,656740,206887,31248
48,654995,206313,31165
50,652472,205528,31045
52,651129,205118,30981
54,652270,205485,31036
56,652196,205474,31032
58,652090,205429,31027
60,649384,204603,30898
62,650839,205022,30967
64,652188,205424,31031
66,652106,205403,31027
68,650769,204955,30964
70,651385,205163,30993
72,652185,205370,31031
74,651898,205293,31017
76,650704,204893,30960
78,651766,205212,31010
80,652670,205486,31053
82,653602,205755,31097
84,653614,205765,31098
86,653881,205834,31111
88,652451,205374,31042
90,652441,205383,31042
92,652452,205379,31042
94,652567,205414,31048
96,652012,205223,31022
98,652128,205263,31028
100,651425,205050,30995
102,651092,204947,30980
104,649817,204543,30920
106,648668,204194,30866
108,648994,204297,30882
110,649166,204347,30890
112,648798,204222,30873
114,648557,204132,30862
116,648816,204224,30875
118,648821,204219,30876
120,648428,204094,30857
122,647919,203950,30833
124,648097,203996,30842
126,647978,203961,30837
128,647700,203872,30824
130,647905,203940,30834
132,648229,204036,30850
134,648699,204185,30873
136,648961,204263,30885
138,648537,204130,30865
140,648709,204174,30874
142,648981,204263,30887
144,648663,204169,30872
146,648732,204200,30876
148,649207,204370,30899
150,649322,204406,30905
152,649324,204399,30905
154,649103,204330,30895
156,649413,204436,30910
158,649634,204499,30921
160,649240,204378,30902
162,648969,204288,30889
164,648942,204281,30888
166,649052,204298,30894
168,649126,204315,30897
170,648571,204155,30871
172,648818,204242,30883
174,649174,204353,30900
176,648969,204290,30891
178,648492,204135,30868
180,648236,204057,30856
182,648455,204127,30867
184,648509,204142,30869
186,648090,204022,30850
188,648399,204118,30865
190,648656,204195,30877
192,648531,204168,30871
194,648237,204063,30857
196,648297,204090,30860
198,648225,204062,30857
200,648351,204094,30863
202,647775,203916,30836
204,647741,203906,30834
206,647949,203979,30844
208,647815,203947,30838
210,647574,203883,30827
212,647695,203921,30833
214,647789,203948,30837
216,647772,203946,30837
218,647381,203823,30818
220,647376,203823,30818
222,647469,203851,30822
224,647670,203905,30832
226,647197,203761,30810
228,647293,203787,30814
230,647569,203875,30828
232,647557,203870,30827
234,646947,203693,30798
236,646795,203647,30791
238,647020,203723,30802
240,647022,203730,30802
242,647036,203721,30803
244,646833,203655,30793
246,647006,203708,30802
248,647237,203766,30813
250,647029,203709,30803
252,646817,203643,30793
254,646815,203654,30793
256,646987,203716,30801
258,647053,203735,30804
260,646889,203691,30797
262,646916,203698,30798
264,647106,203757,30807
266,647156,203780,30809
268,646879,203695,30796
270,646545,203584,30780
272,646496,203575,30778
274,646465,203568,30777
276,646432,203556,30775
278,646181,203477,30763
280,646362,203526,30772
282,646551,203587,30781
284,646855,203684,30795
286,646612,203618,30784
288,646785,203681,30792
290,646789,203678,30792
292,646971,203729,30801
294,646878,203697,30796
296,646963,203733,30801
298,646981,203739,30801
300,646631,203635,30785
302,646149,203482,30762
304,645907,203403,30750
306,645843,203375,30747
308,645943,203404,30752
310,646138,203462,30761
312,645999,203416,30755
314,645901,203387,30750
316,646029,203428,30756
318,645919,203399,30751
320,645907,203399,30751
322,645666,203322,30739
324,645843,203382,30748
326,645907,203398,30751
328,645825,203374,30747
330,645660,203324,30739
332,645833,203376,30747
334,646170,203477,30763
336,646029,203429,30756
338,645768,203343,30744
340,645703,203319,30741
342,645698,203320,30741
344,645726,203330,30742
346,645639,203294,30738
348,645784,203339,30745
350,646006,203409,30755
352,645918,203383,30751
354,645754,203328,30743
356,645897,203368,30750
358,646208,203471,30765
360,646152,203454,30762
362,645990,203404,30755
364,646186,203470,30764
366,646364,203529,30773
368,646507,203576,30779
370,646267,203508,30768
372,646052,203445,30758
374,646134,203471,30762
376,646104,203468,30760
378,645859,203392,30749
380,645655,203332,30739
382,645810,203387,30747
384,645914,203417,30751
386,645801,203380,30746
388,645563,203306,30735
390,645229,203207,30719
392,645411,203265,30728
394,645633,203330,30738
396,645666,203337,30740
398,645423,203261,30728
400,645400,203253,30727
402,645560,203301,30735
404,645777,203366,30745
406,645622,203328,30738
408,645621,203327,30738
410,645783,203378,30745
412,645688,203349,30741
414,645600,203320,30737
416,645561,203308,30735
418,645738,203361,30743
420,645940,203424,30753
422,645669,203332,30740
424,645838,203382,30748
426,646119,203470,30762
428,646197,203493,30765
430,646003,203431,30756
432,646173,203482,30764
434,646285,203519,30769
436,646325,203537,30771
438,646155,203487,30763
440,646265,203515,30769
442,646530,203602,30781
444,646651,203638,30787
446,646393,203555,30775
448,646131,203468,30762
450,645804,203369,30747
452,645971,203418,30755
454,646008,203428,30756
456,645907,203397,30752
458,645672,203323,30740
460,645604,203305,30737
462,645747,203352,30744
464,645817,203378,30747
466,645985,203432,30755
468,645892,203406,30751
470,646085,203469,30760
472,646027,203452,30757
474,645961,203431,30754
476,645734,203364,30744
478,645591,203324,30737
480,645732,203369,30744
482,645806,203387,30747
484,645802,203389,30747
486,645612,203329,30738
488,645660,203342,30740
490,645763,203374,30745
492,645788,203389,30746
494,645486,203293,30732
496,645350,203248,30725
