secs,pps,tps,gps
0,684727,213987,32468
2,632434,198833,30000
4,615405,193648,29191
6,624723,196494,29634
8,634708,199191,30104
10,639217,200675,30319
12,637097,199948,30218
14,628991,197424,29834
16,624876,196130,29639
18,622621,195484,29533
20,619633,194516,29391
22,618706,194195,29346
24,617790,193879,29303
26,615957,193408,29217
28,614390,192873,29142
30,617413,193836,29286
32,620654,194794,29439
34,624290,195882,29611
36,623139,195476,29556
38,621865,195056,29495
40,620564,194595,29433
42,622711,195295,29535
44,624203,195775,29606
46,625762,196254,29680
48,625067,196006,29647
50,623169,195453,29557
52,622718,195338,29536
54,622303,195177,29516
56,621694,195017,29487
58,622849,195394,29542
60,623743,195677,29585
62,625378,196213,29662
64,625581,196275,29672
66,624823,196044,29636
68,624835,196065,29637
70,625948,196368,29689
72,627056,196696,29742
74,628434,197146,29807
76,627963,197035,29785
78,628881,197323,29829
80,629321,197472,29849
82,630076,197704,29885
84,629703,197593,29868
86,629025,197386,29835
88,629365,197493,29852
90,630250,197768,29894
92,630417,197817,29902
94,630239,197742,29893
96,629929,197644,29878
98,629486,197504,29857
100,628330,197160,29803
102,627777,196997,29777
104,627578,196959,29767
106,627589,196966,29768
108,627513,196966,29764
110,627728,197019,29774
112,628374,197209,29805
114,628124,197147,29793
116,627720,197025,29774
118,627008,196800,29741
120,627422,196920,29760
122,627617,197001,29770
124,627989,197125,29787
126,628075,197169,29791
128,627646,197041,29771
130,627422,196966,29760
132,627001,196812,29740
134,626946,196802,29738
136,627208,196872,29750
138,627439,196939,29761
140,627310,196894,29755
142,626911,196753,29736
144,627083,196809,29744
146,627549,196957,29766
148,628005,197105,29788
150,627733,197000,29775
152,627287,196858,29754
154,627651,196967,29771
156,628047,197094,29790
158,628526,197235,29812
160,628361,197181,29804
162,627922,197065,29784
164,627935,197083,29784
166,628394,197227,29806
168,628414,197227,29807
170,628138,197132,29794
172,627546,196939,29766
174,628057,197087,29790
176,628399,197198,29807
178,628670,197277,29820
180,628386,197180,29806
182,628340,197167,29804
184,628607,197257,29817
186,628662,197278,29820
188,628399,197187,29807
190,628505,197217,29812
192,628261,197140,29801
194,628209,197126,29799
196,628649,197244,29820
198,629005,197371,29837
200,629053,197387,29839
202,628793,197301,29827
204,628932,197355,29834
206,628978,197365,29836
208,629310,197455,29852
210,629100,197386,29842
212,629356,197472,29854
214,629484,197526,29860
216,629576,197561,29865
218,629458,197508,29859
220,629204,197435,29847
222,628940,197354,29835
224,628581,197237,29818
226,628280,197148,29804
228,628227,197142,29801
230,628576,197242,29818
232,628990,197366,29837
234,628712,197289,29824
236,628523,197230,29815
238,628455,197199,29812
240,628123,197102,29797
242,628019,197062,29792
244,627872,197014,29785
246,627721,196970,29778
248,627598,196938,29772
250,627407,196886,29763
252,627362,196869,29761
254,627487,196900,29767
256,627923,197034,29788
258,628138,197103,29798
260,627916,197037,29788
262,627649,196955,29775
264,627451,196894,29766
266,627688,196968,29777
268,627905,197038,29787
270,628167,197120,29800
272,628489,197230,29815
274,628261,197160,29804
276,628106,197108,29797
278,628417,197203,29812
280,628554,197248,29818
282,628989,197381,29839
284,628922,197357,29836
286,628679,197281,29824
288,628530,197235,29817
290,628816,197322,29831
292,629208,197454,29850
294,629387,197506,29858
296,629248,197465,29852
298,629172,197447,29848
300,629590,197579,29868
302,629735,197622,29875
304,630052,197727,29890
306,630000,197719,29888
308,630406,197848,29907
310,630761,197949,29924
312,631038,198032,29937
314,630898,197984,29930
316,630930,198000,29932
318,631290,198116,29949
320,631552,198193,29962
322,631697,198232,29969
324,631538,198188,29961
326,631761,198264,29972
328,632057,198361,29986
330,632413,198473,30003
332,632418,198471,30003
334,632800,198594,30021
336,633134,198700,30037
338,633408,198792,30050
340,633319,198754,30046
342,633600,198841,30059
344,633912,198936,30074
346,633969,198955,30077
348,633808,198903,30069
350,633757,198886,30067
352,634046,198972,30080
354,634231,199034,30089
356,634470,199110,30101
358,634411,199099,30098
360,634552,199144,30105
362,634764,199215,30115
364,634903,199254,30121
366,634729,199203,30113
368,634942,199274,30123
370,635123,199328,30132
372,635312,199386,30141
374,635145,199329,30133
376,635007,199286,30127
378,634817,199229,30118
380,634962,199270,30124
382,635142,199319,30133
384,635261,199364,30139
386,635219,199358,30137
388,635538,199457,30152
390,635781,199535,30164
392,636097,199634,30179
394,636086,199627,30178
396,636374,199718,30192
398,636579,199781,30201
400,636841,199860,30214
402,636790,199847,30211
404,636704,199819,30207
406,636952,199894,30219
408,637105,199944,30226
410,637206,199971,30231
412,637075,199922,30225
414,636960,199886,30220
416,636799,199840,30212
418,636842,199856,30214
420,636800,199847,30212
422,636879,199873,30216
424,636735,199823,30209
426,636538,199762,30200
428,636413,199724,30194
430,636623,199792,30204
432,636741,199833,30209
434,636837,199867,30214
436,636761,199837,30210
438,636657,199813,30206
440,636758,199850,30210
442,636897,199897,30217
444,637066,199953,30225
446,636929,199909,30219
448,636851,199885,30215
450,637140,199973,30229
452,637403,200056,30241
454,637656,200138,30253
456,637503,200086,30246
458,637758,200159,30258
460,637924,200216,30266
462,637994,200237,30269
464,637908,200214,30265
466,638053,200258,30272
468,638290,200327,30283
470,638443,200383,30291
472,638374,200362,30287
474,638579,200424,30297
476,638763,200484,30306
478,638823,200505,30309
480,638685,200466,30302
482,638767,200498,30306
484,638854,200525,30310
486,639085,200598,30321
488,638963,200552,30316
490,639176,200617,30326
492,639344,200668,30334
494,639513,200721,30342
496,639405,200687,30337
