secs,pps,tps,gps
0,691116,216937,32899
2,688872,217358,32801
4,662220,208470,31530
6,663210,208975,31578
8,663876,209340,31611
10,661663,208724,31506
12,655668,206713,31220
14,658539,207494,31357
16,660987,208275,31474
18,664615,209412,31646
20,659918,207938,31422
22,659886,207923,31420
24,661361,208296,31490
26,662160,208535,31528
28,665090,209468,31668
30,663965,209188,31615
32,659291,207704,31392
34,657225,207048,31294
36,658664,207447,31362
38,658773,207558,31368
40,658807,207573,31369
42,654999,206426,31188
44,654748,206400,31177
46,655877,206804,31231
48,656018,206804,31237
50,654326,206250,31157
52,654399,206287,31160
54,655243,206574,31200
56,655264,206550,31201
58,653242,205890,31105
60,654302,206165,31155
62,653985,206037,31140
64,653601,205900,31121
66,651597,205278,31026
68,651819,205366,31036
70,652555,205605,31072
72,653273,205810,31106
74,651988,205457,31045
76,652782,205690,31083
78,652947,205770,31091
80,653192,205892,31103
82,652178,205552,31054
84,653182,205893,31102
86,654245,206204,31153
88,654648,206354,31172
90,653951,206134,31139
92,653979,206128,31140
94,653407,205937,31113
96,652630,205709,31076
98,651508,205352,31022
100,651117,205207,31004
102,651211,205251,31008
104,651585,205360,31026
106,651174,205214,31006
108,651446,205305,31019
110,651443,205300,31019
112,651728,205406,31033
114,651355,205283,31015
116,652017,205510,31046
118,652540,205667,31071
120,652906,205774,31089
122,652097,205527,31050
124,652465,205646,31068
126,652260,205580,31058
128,652040,205517,31048
130,651074,205210,31002
132,651357,205289,31015
134,651511,205339,31022
136,651332,205269,31014
138,650581,205046,30978
140,650579,205047,30978
142,650839,205132,30991
144,650691,205069,30983
146,649417,204665,30923
148,649423,204661,30923
150,649378,204644,30921
152,649543,204690,30929
154,649839,204781,30944
156,649363,204630,30921
158,649243,204597,30916
160,649419,204668,30924
162,649585,204731,30932
164,649131,204592,30911
166,648874,204513,30899
168,648891,204533,30900
170,648863,204522,30899
172,648812,204491,30896
174,648506,204391,30882
176,648561,204400,30885
178,648665,204423,30890
180,648115,204251,30864
182,648196,204277,30868
184,648475,204364,30881
186,648591,204412,30887
188,648441,204381,30880
190,647926,204217,30856
192,647876,204207,30853
194,647828,204188,30851
196,648094,204262,30864
198,647773,204155,30849
200,648030,204233,30861
202,648305,204326,30874
204,648466,204377,30882
206,647802,204172,30850
208,647753,204151,30848
210,647728,204147,30847
212,647867,204199,30854
214,647292,204011,30827
216,647452,204059,30834
218,647453,204053,30834
220,647637,204118,30843
222,647368,204034,30831
224,647878,204191,30855
226,648186,204281,30870
228,648032,204234,30862
230,647559,204090,30840
232,647114,203949,30819
234,647031,203919,30815
236,646752,203829,30802
238,646913,203896,30810
240,646380,203734,30784
242,646747,203852,30802
244,646873,203885,30808
246,646857,203884,30807
248,646432,203754,30787
250,646690,203839,30799
252,646759,203862,30803
254,646617,203823,30796
256,646413,203759,30786
258,646859,203897,30808
260,647184,203993,30823
262,647434,204073,30835
264,647232,204014,30825
266,647481,204091,30837
268,647722,204170,30849
270,647884,204220,30857
272,647662,204150,30846
274,647848,204203,30855
276,647903,204217,30858
278,647981,204249,30861
280,647608,204134,30844
282,647995,204243,30862
284,648289,204340,30876
286,648038,204255,30864
288,647618,204114,30844
290,647592,204114,30843
292,647725,204156,30849
294,647682,204150,30847
296,647492,204090,30838
298,647160,203982,30823
300,646970,203924,30814
302,647038,203940,30817
304,647043,203931,30817
306,646785,203846,30805
308,646580,203779,30795
310,646415,203724,30787
312,646355,203702,30784
314,646017,203600,30768
316,646012,203593,30768
318,645778,203520,30757
320,645654,203486,30751
322,645322,203378,30735
324,644964,203268,30718
326,644569,203146,30699
328,644559,203151,30699
330,644592,203159,30701
332,644377,203091,30690
334,644055,202992,30675
336,643951,202965,30670
338,643972,202984,30671
340,643880,202954,30667
342,643408,202803,30645
344,643342,202780,30641
346,643123,202720,30631
348,643032,202699,30627
350,642452,202515,30599
352,641959,202361,30576
354,641765,202300,30567
356,641512,202220,30555
358,641211,202125,30540
360,640771,201992,30519
362,640367,201862,30500
364,640172,201800,30491
366,639987,201742,30482
368,640092,201780,30487
370,640034,201763,30484
372,640000,201758,30483
374,639703,201667,30469
376,639355,201557,30452
378,639338,201548,30451
380,639231,201517,30446
382,639307,201540,30450
384,639299,201537,30450
386,639277,201525,30448
388,638902,201405,30431
390,638382,201235,30406
392,637872,201076,30382
394,637370,200924,30358
396,637315,200898,30355
398,637327,200902,30356
400,637276,200887,30353
402,636970,200789,30339
404,636968,200790,30339
406,637006,200802,30340
408,636904,200770,30336
410,636681,200702,30325
412,636069,200510,30296
414,635889,200453,30287
416,635796,200429,30283
418,635611,200376,30274
420,635316,200282,30260
422,635024,200196,30246
424,634602,200063,30226
426,634397,199996,30216
428,634095,199904,30202
430,633902,199842,30193
432,633614,199751,30179
434,633252,199636,30162
436,633232,199622,30161
438,633078,199573,30154
440,632932,199525,30147
442,632595,199420,30131
444,632352,199345,30119
446,631976,199226,30101
448,631648,199121,30086
450,631342,199023,30071
452,630754,198848,30043
454,630497,198762,30031
456,630153,198657,30014
458,629959,198588,30005
460,629780,198535,29997
462,629421,198426,29980
464,629105,198326,29965
466,629042,198309,29962
468,628973,198291,29958
470,628955,198288,29958
472,629027,198309,29961
474,628912,198273,29956
476,628754,198223,29948
478,628719,198206,29946
480,628415,198117,29932
482,628331,198092,29928
484,627878,197956,29906
486,627771,197927,29901
488,627748,197921,29900
490,627447,197828,29886
492,627260,197771,29877
494,627236,197760,29876
496,627324,197786,29880
