secs,pps,tps,gps
0,753433,236672,35887
2,705094,222031,33585
4,707344,222714,33693
6,674275,212347,32118
8,678453,213523,32316
10,675596,212636,32180
12,667203,209902,31779
14,661735,208255,31519
16,662150,208421,31539
18,661161,208138,31493
20,660995,208074,31484
22,657618,207063,31324
24,656613,206718,31276
26,655083,206178,31203
28,652553,205433,31082
30,649444,204467,30934
32,645214,203144,30733
34,645186,203112,30731
36,643193,202527,30636
38,642222,202219,30590
40,639650,201368,30467
42,635200,199984,30255
44,633205,199350,30160
46,631697,198891,30089
48,628495,197947,29937
50,627685,197670,29898
52,626162,197212,29825
54,625343,196945,29786
56,626077,197222,29822
58,626797,197403,29856
60,625771,197087,29807
62,624812,196792,29762
64,623590,196395,29703
66,622688,196110,29660
68,622721,196118,29662
70,623370,196289,29693
72,623954,196517,29721
74,624531,196726,29748
76,624209,196636,29733
78,624840,196881,29764
80,624377,196748,29742
82,624228,196678,29734
84,623476,196455,29699
86,622726,196234,29663
88,623154,196389,29683
90,622816,196286,29667
92,622665,196242,29660
94,620434,195531,29554
96,619168,195138,29494
98,617918,194763,29434
100,617584,194631,29418
102,617264,194517,29403
104,616808,194371,29381
106,615748,194028,29331
108,614218,193543,29258
110,613527,193304,29225
112,612869,193084,29193
114,612624,192998,29181
116,612958,193099,29197
118,613122,193145,29205
120,613244,193171,29211
122,612248,192863,29163
124,611351,192596,29121
126,611207,192551,29114
128,611343,192595,29120
130,610877,192474,29098
132,609922,192158,29053
134,609155,191933,29016
136,608590,191761,28989
138,608342,191668,28977
140,608163,191606,28969
142,608091,191592,28965
144,608126,191596,28967
146,607836,191507,28953
148,607281,191328,28927
150,606741,191165,28901
152,606354,191050,28883
154,605385,190736,28836
156,605455,190745,28840
158,604547,190446,28796
160,604009,190272,28771
162,603420,190093,28743
164,602843,189895,28716
166,603087,189977,28727
168,603411,190089,28743
170,602784,189890,28714
172,602499,189797,28700
174,602144,189684,28683
176,601170,189384,28637
178,600928,189316,28626
180,600800,189259,28620
182,600439,189154,28603
184,600547,189181,28608
186,601062,189357,28633
188,601609,189535,28659
190,601583,189529,28658
192,600734,189275,28618
194,600342,189152,28600
196,599783,188999,28573
198,599598,188945,28565
200,599507,188937,28561
202,599539,188948,28562
204,599693,188997,28570
206,599559,188977,28564
208,598947,188789,28535
210,598185,188549,28498
212,597597,188358,28470
214,597051,188183,28444
216,596745,188087,28430
218,596467,187999,28417
220,596198,187915,28404
222,596098,187877,28399
224,596068,187877,28398
226,596000,187859,28395
228,595851,187813,28388
230,595422,187682,28367
232,595252,187626,28359
234,595026,187554,28349
236,594584,187407,28328
238,594285,187308,28313
240,593723,187131,28286
242,593382,187021,28270
244,592809,186847,28243
246,592510,186747,28229
248,592102,186615,28209
250,591993,186569,28204
252,591992,186575,28204
254,592240,186660,28216
256,592340,186689,28221
258,592340,186681,28221
260,592223,186640,28215
262,591848,186515,28197
264,591607,186437,28186
266,591090,186278,28161
268,590770,186180,28146
270,590285,186029,28123
272,589878,185903,28104
274,589467,185767,28084
276,589478,185770,28085
278,589494,185768,28086
280,589246,185682,28074
282,588870,185564,28056
284,588588,185475,28042
286,588277,185380,28028
288,587997,185290,28014
290,587513,185141,27991
292,587252,185056,27979
294,587096,185008,27972
296,587022,184981,27968
298,586930,184948,27964
300,586920,184939,27963
302,586966,184952,27965
304,587007,184966,27967
306,587121,185005,27973
308,587209,185034,27977
310,587271,185054,27980
312,587333,185082,27983
314,587325,185072,27983
316,587272,185063,27980
318,587123,185009,27973
320,587289,185056,27981
322,587299,185066,27982
324,587222,185054,27978
326,586931,184964,27964
328,586656,184876,27951
330,586374,184780,27938
332,586181,184718,27928
334,585797,184598,27910
336,585591,184538,27900
338,585349,184465,27889
340,585493,184511,27896
342,585577,184534,27900
344,585405,184475,27892
346,584784,184284,27862
348,584517,184203,27849
350,584326,184144,27840
352,584109,184076,27830
354,584038,184059,27827
356,583933,184028,27822
358,583904,184011,27820
360,583738,183961,27812
362,583746,183967,27813
364,583691,183946,27810
366,583458,183882,27799
368,583410,183870,27797
370,583528,183905,27802
372,583766,183986,27814
374,583839,184019,27817
376,583819,184010,27816
378,583576,183938,27805
380,583245,183837,27789
382,582927,183734,27774
384,582899,183724,27773
386,583045,183769,27779
388,583480,183901,27800
390,583757,183990,27813
392,583776,183996,27814
394,583806,184006,27816
396,583758,183994,27813
398,583704,183976,27811
400,583580,183937,27805
402,583725,183982,27812
404,583771,183994,27814
406,583793,184007,27815
408,583572,183941,27805
410,583500,183913,27801
412,583492,183913,27801
414,583474,183904,27800
416,583199,183816,27787
418,583165,183804,27785
420,583218,183818,27788
422,583255,183834,27789
424,583342,183861,27793
426,583398,183884,27796
428,583338,183864,27793
430,583350,183868,27794
432,583449,183897,27799
434,583421,183890,27797
436,583328,183862,27793
438,583367,183873,27795
440,583554,183934,27803
442,583513,183916,27801
444,583508,183920,27801
446,583711,183979,27811
448,583784,184003,27814
450,583889,184040,27819
452,583721,183981,27811
454,583348,183861,27794
456,583165,183805,27785
458,582907,183729,27773
460,582630,183645,27759
462,582434,183585,27750
464,582302,183544,27744
466,582426,183582,27750
468,582548,183622,27756
470,582463,183597,27752
472,582171,183502,27738
474,582148,183495,27737
476,582250,183527,27741
478,582487,183601,27753
480,582603,183640,27758
482,582475,183601,27752
484,582392,183577,27748
486,582324,183563,27745
488,582294,183560,27744
490,582099,183495,27734
492,582048,183477,27732
494,581777,183391,27719
496,581664,183360,27714
