secs,pps,tps,gps
0,713169,225154,33867
2,698478,219890,33167
4,688813,217212,32711
6,671613,211380,31890
8,675695,212432,32083
10,672727,211560,31942
12,678485,213196,32214
14,671770,211008,31894
16,676902,212537,32137
18,680176,213611,32293
20,680516,213658,32309
22,675707,212093,32080
24,677896,212744,32184
26,678950,213118,32234
28,681449,213860,32353
30,678167,212943,32197
32,679302,213340,32252
34,678887,213204,32232
36,679376,213307,32255
38,676599,212459,32123
40,678272,212940,32202
42,678238,212901,32200
44,678771,213093,32226
46,676189,212305,32103
48,673127,211352,31958
50,673074,211310,31955
52,673593,211510,31980
54,673623,211494,31981
56,671741,210932,31892
58,671810,210996,31896
60,671837,211020,31897
62,672239,211136,31916
64,670406,210560,31829
66,670396,210539,31829
68,671057,210734,31860
70,671837,211000,31897
72,670402,210577,31829
74,668634,209998,31745
76,668408,209929,31734
78,667862,209763,31708
80,667472,209615,31690
82,666413,209285,31639
84,666694,209346,31652
86,667260,209513,31679
88,667780,209700,31704
90,666808,209416,31658
92,667592,209678,31695
94,668266,209898,31727
96,668552,210006,31741
98,667925,209839,31711
100,668398,209978,31734
102,668878,210118,31757
104,669016,210151,31763
106,667655,209737,31699
108,667640,209735,31698
110,667926,209828,31712
112,668337,209927,31731
114,667333,209615,31683
116,666936,209512,31665
118,666776,209456,31657
120,666823,209467,31659
122,666231,209279,31631
124,666111,209253,31625
126,666384,209316,31638
128,666229,209270,31631
130,665571,209092,31600
132,665885,209164,31615
134,665904,209168,31616
136,666045,209213,31622
138,665150,208912,31580
140,664341,208664,31541
142,664036,208577,31527
144,663940,208552,31522
146,663601,208480,31507
148,662872,208252,31472
150,662259,208057,31443
152,661590,207851,31411
154,661689,207906,31416
156,661805,207929,31421
158,662133,208010,31437
160,661330,207759,31399
162,660541,207514,31361
164,660372,207470,31353
166,660461,207482,31357
168,660711,207546,31369
170,660463,207471,31357
172,659882,207290,31330
174,660180,207391,31344
176,660585,207509,31363
178,660844,207586,31376
180,660382,207440,31354
182,660461,207478,31357
184,660398,207464,31354
186,660942,207640,31380
188,660514,207509,31360
190,660790,207611,31373
192,661023,207690,31384
194,661397,207816,31402
196,661096,207726,31388
198,661133,207732,31389
200,661329,207786,31399
202,661828,207956,31423
204,661563,207871,31410
206,661582,207873,31411
208,662078,208027,31434
210,662523,208162,31456
212,662178,208065,31439
214,662356,208124,31448
216,662714,208234,31465
218,662798,208252,31469
220,662364,208119,31448
222,661792,207937,31421
224,661697,207901,31417
226,661798,207932,31422
228,661870,207950,31425
230,661398,207803,31403
232,661099,207714,31389
234,661331,207789,31400
236,661378,207806,31403
238,661506,207839,31409
240,661380,207810,31403
242,661713,207919,31419
244,661777,207939,31422
246,661805,207950,31424
248,661477,207850,31408
250,661032,207713,31387
252,660607,207586,31367
254,660659,207595,31370
256,660812,207647,31377
258,661020,207709,31387
260,660727,207626,31374
262,660918,207679,31383
264,661008,207709,31387
266,661119,207749,31393
268,660746,207632,31375
270,660724,207628,31374
272,660955,207701,31385
274,661026,207728,31389
276,660611,207600,31369
278,660720,207632,31374
280,660807,207643,31378
282,660828,207649,31380
284,660529,207564,31366
286,659978,207409,31340
288,659986,207410,31340
290,660177,207475,31349
292,660274,207511,31354
294,660011,207438,31342
296,659981,207434,31340
298,660202,207497,31351
300,660254,207510,31353
302,659984,207420,31341
304,659689,207324,31327
306,659820,207367,31333
308,660012,207431,31342
310,660126,207469,31348
312,659754,207354,31330
314,659954,207413,31340
316,660124,207466,31348
318,660308,207531,31357
320,660059,207447,31345
322,660255,207505,31354
324,660333,207531,31358
326,660459,207569,31364
328,660225,207498,31353
330,660379,207553,31361
332,660534,207599,31368
334,660642,207630,31373
336,660374,207553,31361
338,660478,207581,31366
340,660620,207629,31373
342,660692,207650,31376
344,660373,207554,31361
346,660485,207593,31366
348,660570,207619,31371
350,660681,207661,31376
352,660431,207579,31364
354,660537,207611,31369
356,660620,207640,31373
358,660859,207711,31385
360,660797,207687,31382
362,661056,207765,31394
364,661253,207833,31403
366,661404,207876,31411
368,661222,207822,31402
370,661247,207833,31403
372,661393,207869,31410
374,661552,207922,31418
376,661289,207835,31405
378,661319,207851,31407
380,661530,207918,31417
382,661675,207963,31424
384,661400,207884,31411
386,661137,207801,31399
388,661345,207862,31408
390,661530,207921,31417
392,661535,207919,31418
394,661388,207870,31411
396,661410,207875,31412
398,661414,207877,31412
400,661378,207860,31410
402,661097,207779,31397
404,660884,207711,31387
406,660933,207729,31389
408,660954,207735,31390
410,661004,207747,31393
412,660825,207690,31384
414,660843,207695,31385
416,660926,207714,31389
418,660847,207700,31386
420,660703,207654,31379
422,660755,207666,31381
424,660798,207683,31383
426,660822,207695,31385
428,660693,207658,31379
430,660750,207675,31381
432,660800,207692,31384
434,660783,207688,31383
436,660529,207611,31371
438,660600,207632,31375
440,660638,207644,31376
442,660756,207679,31382
444,660544,207613,31372
446,660558,207611,31373
448,660645,207636,31377
450,660712,207655,31380
452,660542,207597,31372
454,660570,207610,31374
456,660725,207659,31381
458,660796,207682,31384
460,660685,207650,31379
462,660464,207573,31369
464,660475,207577,31369
466,660564,207600,31374
468,660617,207617,31376
470,660402,207551,31366
472,660278,207511,31360
474,660413,207558,31367
476,660431,207567,31367
478,660473,207586,31370
480,660297,207534,31361
482,660372,207559,31365
484,660506,207595,31371
486,660595,207625,31376
488,660479,207590,31370
490,660520,207605,31372
492,660517,207608,31372
494,660577,207624,31375
496,660445,207580,31369
