secs,pps,tps,gps
0,668565,210136,31799
2,652703,205505,31046
4,651064,205907,30974
6,636495,201090,30281
8,641796,202560,30532
10,645529,203463,30709
12,646071,203685,30736
14,641391,202203,30513
16,642251,202387,30554
18,646541,203789,30759
20,648480,204263,30851
22,645419,203306,30706
24,642977,202486,30589
26,643686,202752,30623
28,643638,202781,30622
30,644084,202903,30643
32,641134,201941,30502
34,640454,201685,30470
36,639645,201376,30431
38,639948,201459,30446
40,638214,200877,30363
42,638979,201157,30400
44,641199,201830,30505
46,642190,202119,30553
48,641067,201803,30499
50,640391,201612,30468
52,641092,201837,30501
54,641032,201780,30498
56,641985,202091,30543
58,642995,202398,30591
60,643296,202487,30605
62,642240,202178,30556
64,640748,201716,30485
66,638321,200948,30369
68,637438,200655,30327
70,638072,200825,30357
72,637945,200814,30351
74,638696,201063,30387
76,637317,200634,30322
78,636656,200417,30290
80,637721,200737,30341
82,638380,200954,30372
84,638257,200946,30367
86,638308,200960,30369
88,639140,201241,30409
90,639943,201464,30447
92,639309,201268,30417
94,638206,200921,30364
96,639214,201222,30412
98,639780,201418,30439
100,640000,201503,30449
102,639228,201262,30413
104,638316,200978,30370
106,638664,201072,30386
108,638917,201163,30398
110,639076,201216,30406
112,637873,200837,30349
114,637710,200780,30341
116,638179,200910,30363
118,638785,201115,30392
120,638487,201021,30378
122,638996,201196,30402
124,639460,201313,30424
126,640132,201534,30456
128,639874,201450,30444
130,638889,201147,30397
132,638698,201074,30388
134,638712,201080,30388
136,638786,201105,30392
138,638232,200941,30366
140,638508,201011,30379
142,638333,200954,30371
144,638826,201094,30394
146,638496,200973,30378
148,638976,201125,30401
150,639052,201137,30404
152,638894,201089,30397
154,638750,201045,30390
156,638489,200948,30378
158,639051,201120,30404
160,639492,201255,30425
162,639055,201126,30405
164,639188,201161,30411
166,639168,201150,30410
168,639756,201314,30438
170,639408,201198,30421
172,639424,201188,30422
174,639535,201222,30427
176,639620,201239,30431
178,639118,201086,30407
180,639053,201073,30404
182,639474,201219,30424
184,640129,201429,30455
186,639878,201343,30443
188,639608,201263,30430
190,639964,201376,30447
192,640387,201495,30467
194,640239,201455,30460
196,640331,201483,30465
198,640481,201525,30472
200,640432,201501,30470
202,640068,201389,30452
204,640034,201377,30451
206,640404,201494,30468
208,640748,201607,30485
210,641123,201728,30503
212,640843,201654,30489
214,640908,201683,30492
216,641045,201721,30499
218,641178,201764,30505
220,641109,201736,30502
222,641487,201846,30520
224,641865,201970,30538
226,642048,202037,30547
228,642036,202037,30546
230,641819,201979,30536
232,641880,202008,30539
234,641889,202018,30539
236,641753,201970,30533
238,641944,202032,30542
240,642084,202075,30548
242,642347,202149,30561
244,642242,202114,30556
246,642261,202121,30557
248,642574,202218,30572
250,642757,202273,30580
252,642472,202179,30567
254,642569,202216,30571
256,642668,202241,30576
258,642654,202233,30575
260,642480,202180,30567
262,642476,202177,30567
264,642717,202254,30579
266,642877,202295,30586
268,642575,202204,30572
270,642646,202219,30575
272,642635,202219,30575
274,642431,202160,30565
276,642196,202087,30554
278,641847,201965,30537
280,641886,201963,30539
282,642025,202007,30545
284,642185,202059,30553
286,642166,202059,30552
288,642025,202019,30545
290,642235,202086,30555
292,642411,202139,30564
294,642267,202100,30557
296,642349,202121,30561
298,642378,202134,30562
300,642488,202172,30568
302,642309,202117,30559
304,641888,201991,30539
306,641511,201867,30521
308,641949,201998,30542
310,642103,202046,30549
312,642285,202097,30558
314,642261,202095,30557
316,642124,202052,30550
318,641989,202011,30544
320,642159,202064,30552
322,642423,202154,30564
324,642374,202139,30562
326,642697,202231,30577
328,642918,202301,30588
330,642851,202275,30585
332,642759,202253,30580
334,642708,202229,30578
336,642599,202197,30573
338,642711,202236,30578
340,642790,202260,30582
342,642444,202145,30565
344,642456,202150,30566
346,642462,202158,30566
348,642640,202212,30575
350,642491,202163,30568
352,642464,202152,30566
354,642370,202127,30562
356,642400,202143,30563
358,642405,202139,30564
360,642305,202110,30559
362,642392,202141,30563
364,642445,202161,30566
366,642403,202148,30564
368,642193,202083,30554
370,642128,202064,30550
372,642038,202037,30546
374,642182,202078,30553
376,642075,202049,30548
378,642033,202037,30546
380,642066,202044,30548
382,642192,202091,30554
384,642083,202056,30548
386,641894,202000,30540
388,641675,201928,30529
390,641471,201864,30519
392,641429,201852,30517
394,641589,201902,30525
396,641711,201940,30531
398,641524,201879,30522
400,641406,201847,30516
402,641529,201883,30522
404,641856,201984,30538
406,641950,202015,30542
408,641806,201968,30535
410,641804,201968,30535
412,641942,202006,30542
414,641920,201999,30541
416,642043,202034,30547
418,642123,202063,30550
420,642079,202054,30548
422,642047,202049,30547
424,641899,201999,30540
426,642022,202041,30546
428,642027,202044,30546
430,641995,202029,30544
432,641768,201965,30534
434,641398,201850,30516
436,641301,201825,30512
438,641419,201865,30517
440,641529,201902,30522
442,641610,201922,30526
444,641264,201814,30510
446,641257,201815,30509
448,641370,201845,30515
450,641441,201873,30518
452,641460,201881,30519
454,641413,201865,30517
456,641525,201900,30522
458,641687,201951,30530
460,641738,201970,30532
462,641722,201963,30532
464,641762,201974,30533
466,641742,201967,30533
468,641904,202020,30540
470,641883,202017,30539
472,641857,202005,30538
474,642095,202081,30549
476,642231,202126,30556
478,642171,202112,30553
480,642179,202119,30553
482,642327,202163,30560
484,642311,202157,30560
486,642311,202157,30560
488,642206,202121,30555
490,642449,202190,30566
492,642664,202260,30576
494,642695,202265,30578
496,642447,202187,30566
