secs,pps,tps,gps
0,634967,198763,30086
2,601470,187797,28494
4,597491,187293,28311
6,605063,189614,28669
8,607063,190270,28763
10,614266,192096,29102
12,619843,193918,29366
14,625238,195597,29622
16,624771,195560,29601
18,625767,195777,29648
20,625860,195903,29653
22,628834,196886,29794
24,632835,198168,29984
26,633870,198427,30033
28,630730,197464,29884
30,629555,197094,29828
32,627982,196533,29752
34,626041,195950,29661
36,627686,196452,29738
38,630817,197408,29887
40,632363,197853,29960
42,632243,197868,29954
44,632878,198094,29985
46,632086,197844,29947
48,633445,198235,30011
50,633830,198343,30029
52,632157,197839,29950
54,633070,198173,29994
56,633418,198305,30010
58,633535,198379,30016
60,632963,198219,29989
62,631126,197688,29902
64,630759,197559,29885
66,631562,197825,29923
68,632118,197997,29949
70,632134,198014,29950
72,630700,197569,29882
74,631501,197838,29920
76,631977,198044,29943
78,632415,198225,29964
80,632783,198339,29982
82,631783,198023,29934
84,632274,198185,29958
86,633289,198529,30006
88,634112,198807,30045
90,634328,198875,30055
92,634000,198798,30040
94,632943,198436,29990
96,632884,198408,29987
98,633280,198549,30006
100,633495,198632,30016
102,633667,198692,30024
104,633649,198672,30023
106,633135,198506,29999
108,633897,198737,30035
110,634655,198956,30071
112,634722,198961,30074
114,634461,198898,30062
116,633832,198718,30032
118,633599,198635,30021
120,633967,198735,30038
122,634467,198905,30062
124,634055,198770,30042
126,634200,198818,30049
128,634612,198943,30069
130,634933,199041,30084
132,634973,199047,30086
134,634496,198896,30063
136,634390,198868,30058
138,634658,198962,30071
140,635323,199160,30103
142,635766,199313,30124
144,636070,199402,30138
146,635560,199242,30114
148,635021,199070,30088
150,635128,199110,30093
152,635141,199112,30094
154,634991,199070,30087
156,635710,199273,30121
158,636277,199450,30148
160,636799,199624,30173
162,636585,199566,30163
164,637077,199719,30186
166,637331,199786,30198
168,637369,199794,30200
170,636943,199659,30179
172,636685,199591,30167
174,636999,199691,30182
176,637493,199860,30206
178,637747,199954,30218
180,637127,199768,30188
182,636685,199642,30168
184,636653,199629,30166
186,636899,199708,30178
188,637107,199764,30188
190,636479,199575,30158
192,636502,199577,30159
194,636563,199611,30162
196,636799,199680,30173
198,636500,199586,30159
200,636201,199480,30145
202,635970,199406,30134
204,636342,199524,30152
206,636502,199570,30159
208,636487,199575,30159
210,636371,199551,30153
212,637015,199733,30184
214,637378,199846,30201
216,637816,199991,30222
218,637842,200008,30223
220,637597,199932,30212
222,638021,200045,30232
224,638398,200150,30250
226,638749,200258,30266
228,638325,200126,30246
230,638091,200060,30235
232,637975,200025,30230
234,637728,199934,30218
236,637978,200008,30230
238,638272,200099,30244
240,638555,200194,30257
242,638286,200114,30245
244,638533,200185,30256
246,638616,200216,30261
248,638698,200239,30264
250,638297,200120,30245
252,637787,199967,30221
254,637457,199863,30206
256,637093,199752,30189
258,637346,199823,30201
260,637440,199851,30205
262,637760,199948,30220
264,637555,199882,30211
266,637317,199804,30199
268,637411,199827,30204
270,637677,199909,30216
272,638120,200045,30237
274,637893,199970,30227
276,637606,199873,30213
278,637316,199787,30199
280,637070,199710,30188
282,637037,199695,30186
284,636854,199638,30177
286,637243,199755,30196
288,637364,199799,30202
290,637562,199857,30211
292,637253,199765,30196
294,637723,199908,30219
296,637992,199992,30232
298,638337,200102,30248
300,638188,200049,30241
302,638068,200016,30235
304,637836,199947,30224
306,637555,199873,30211
308,637382,199821,30203
310,637563,199886,30212
312,637862,199976,30226
314,638053,200039,30235
316,637948,200011,30230
318,638073,200054,30236
320,638222,200100,30243
322,638283,200112,30246
324,637953,200014,30230
326,637777,199967,30222
328,637443,199867,30206
330,637627,199929,30215
332,637608,199932,30214
334,637918,200026,30229
336,637732,199967,30220
338,637559,199909,30212
340,637175,199794,30194
342,637385,199867,30204
344,637578,199927,30213
346,637940,200026,30230
348,637882,200007,30227
350,638042,200061,30235
352,638208,200113,30243
354,638244,200124,30245
356,638083,200076,30237
358,638204,200110,30243
360,638369,200156,30250
362,638581,200222,30260
364,638532,200209,30258
366,638784,200296,30270
368,639063,200384,30283
370,639151,200418,30288
372,638913,200351,30276
374,638662,200273,30264
376,638703,200281,30266
378,638772,200296,30270
380,639017,200371,30281
382,638857,200327,30274
384,638707,200284,30267
386,638565,200247,30260
388,638676,200287,30265
390,638930,200359,30277
392,639059,200396,30283
394,638909,200347,30276
396,639112,200408,30286
398,639292,200476,30294
400,639475,200524,30303
402,639382,200498,30298
404,639300,200472,30295
406,639463,200523,30302
408,639478,200527,30303
410,639754,200609,30316
412,639674,200581,30312
414,639826,200630,30319
416,639966,200673,30326
418,640119,200721,30333
420,639991,200686,30327
422,639809,200632,30319
424,639992,200687,30327
426,640086,200721,30332
428,640203,200755,30337
430,640198,200753,30337
432,640423,200820,30348
434,640634,200885,30358
436,640772,200925,30364
438,640644,200883,30358
440,640965,200981,30373
442,641138,201036,30382
444,641259,201077,30387
446,641132,201035,30381
448,640990,200987,30374
450,640820,200939,30366
452,640954,200979,30373
454,641077,201020,30379
456,641297,201090,30389
458,641173,201053,30383
460,641249,201074,30387
462,641279,201081,30388
464,641401,201126,30394
466,641349,201109,30392
468,641482,201147,30398
470,641642,201195,30405
472,641802,201241,30413
474,641752,201216,30410
476,641580,201164,30402
478,641406,201108,30394
480,641518,201142,30399
482,641679,201193,30407
484,641865,201250,30416
486,641762,201220,30411
488,641921,201271,30418
490,642031,201301,30424
492,642173,201343,30430
494,642054,201306,30425
496,642026,201301,30423
