secs,pps,tps,gps
0,655333,207548,31079
2,627518,197490,29751
4,625733,196573,29665
6,634642,199416,30089
8,635323,199572,30121
10,638279,200593,30263
12,631243,198398,29930
14,631063,198233,29921
16,628986,197510,29822
18,627576,197014,29754
20,625817,196517,29671
22,623892,195993,29580
24,623867,195921,29578
26,627355,197038,29744
28,628279,197223,29787
30,630140,197869,29876
32,627983,197156,29774
34,629559,197654,29849
36,630182,197843,29878
38,631159,198109,29925
40,629615,197570,29851
42,628474,197194,29797
44,626738,196619,29714
46,625252,196145,29644
48,624630,196009,29615
50,623978,195760,29584
52,625304,196178,29647
54,625680,196256,29664
56,626738,196559,29714
58,625409,196122,29651
60,624485,195770,29607
62,624167,195632,29591
64,623828,195538,29575
66,623053,195317,29539
68,623927,195595,29580
70,624152,195645,29591
72,625000,195923,29631
74,624112,195640,29589
76,623414,195437,29556
78,622510,195194,29513
80,622225,195145,29500
82,623071,195386,29540
84,623550,195559,29563
86,623912,195697,29580
88,623275,195515,29550
90,624043,195760,29586
92,624322,195844,29600
94,625152,196091,29639
96,624827,196004,29624
98,625363,196172,29649
100,625629,196227,29662
102,626252,196421,29691
104,625824,196278,29671
106,625388,196158,29650
108,625135,196091,29638
110,624858,195992,29625
112,624405,195852,29604
114,624080,195722,29588
116,624594,195893,29612
118,625106,196060,29637
120,625708,196248,29665
122,624903,196010,29627
124,624192,195787,29593
126,623852,195664,29577
128,623367,195516,29554
130,624026,195721,29585
132,624696,195955,29617
134,625296,196151,29646
136,625801,196314,29670
138,625300,196156,29646
140,624905,196039,29627
142,624527,195934,29609
144,624302,195862,29599
146,624835,196029,29624
148,625222,196152,29642
150,625876,196361,29673
152,625762,196323,29668
154,625436,196216,29652
156,625167,196115,29639
158,625913,196357,29675
160,626251,196466,29691
162,626830,196625,29718
164,626869,196629,29720
166,626771,196603,29715
168,626968,196679,29725
170,627130,196735,29732
172,627450,196836,29748
174,627273,196764,29739
176,627551,196849,29752
178,627845,196938,29766
180,627919,196951,29770
182,627818,196911,29765
184,627585,196854,29754
186,627400,196803,29745
188,627155,196734,29734
190,627414,196807,29746
192,627495,196831,29750
194,627755,196909,29762
196,627510,196824,29750
198,627653,196856,29757
200,627975,196949,29772
202,627935,196939,29770
204,627631,196837,29756
206,627904,196928,29769
208,628225,197029,29784
210,628594,197153,29802
212,628181,197028,29782
214,628036,196993,29775
216,628547,197149,29799
218,628946,197270,29818
220,629120,197322,29827
222,629021,197278,29822
224,629475,197405,29843
226,629854,197519,29861
228,630075,197592,29872
230,629814,197505,29859
232,629544,197427,29846
234,629744,197486,29856
236,630150,197614,29875
238,630535,197745,29893
240,630276,197662,29881
242,630129,197613,29874
244,629969,197560,29867
246,630269,197663,29881
248,630647,197786,29899
250,631021,197912,29917
252,630999,197913,29916
254,631329,198018,29931
256,631700,198142,29949
258,631873,198194,29957
260,631910,198211,29959
262,632393,198350,29982
264,632583,198411,29991
266,632767,198477,29999
268,632622,198433,29992
270,632422,198363,29983
272,632159,198279,29970
274,631996,198223,29963
276,631883,198185,29957
278,631705,198128,29949
280,631488,198060,29939
282,631296,198001,29930
284,631011,197911,29916
286,630734,197825,29903
288,630386,197718,29886
290,630087,197626,29872
292,630356,197708,29885
294,630558,197764,29895
296,630602,197780,29897
298,630373,197714,29886
300,630138,197642,29875
302,629896,197558,29863
304,629694,197497,29854
306,629433,197406,29841
308,629383,197398,29839
310,629685,197504,29853
312,630067,197634,29871
314,630287,197712,29882
316,630084,197654,29872
318,629987,197614,29868
320,630143,197670,29875
322,630483,197773,29891
324,630642,197824,29899
326,630471,197770,29891
328,630196,197679,29878
330,630189,197681,29877
332,630283,197713,29882
334,630553,197793,29895
336,630416,197757,29888
338,630245,197698,29880
340,630444,197765,29889
342,630467,197770,29891
344,630421,197760,29888
346,630164,197686,29876
348,630026,197647,29870
350,629936,197618,29865
352,629969,197638,29867
354,630239,197721,29880
356,630402,197780,29888
358,630179,197715,29877
360,630112,197692,29874
362,629969,197654,29867
364,629834,197602,29861
366,630024,197659,29870
368,630229,197725,29880
370,630233,197724,29880
372,630051,197667,29871
374,629753,197574,29857
376,629596,197529,29850
378,629371,197464,29839
380,629156,197393,29829
382,628991,197341,29821
384,628935,197324,29818
386,628850,197293,29814
388,628748,197264,29810
390,628668,197241,29806
392,628501,197189,29798
394,628355,197142,29791
396,628228,197105,29785
398,628378,197150,29793
400,628351,197144,29791
402,628550,197204,29801
404,628436,197173,29796
406,628615,197226,29804
408,628762,197271,29811
410,628985,197341,29822
412,628857,197307,29816
414,628678,197251,29807
416,628859,197313,29816
418,628911,197328,29819
420,628859,197316,29816
422,628735,197276,29810
424,628599,197237,29804
426,628420,197183,29796
428,628387,197170,29794
430,628473,197194,29798
432,628567,197225,29803
434,628644,197247,29807
436,628466,197195,29798
438,628352,197151,29793
440,628213,197105,29786
442,628107,197074,29781
444,628013,197040,29777
446,628178,197086,29785
448,628229,197110,29787
450,628297,197131,29791
452,628155,197081,29784
454,627969,197022,29775
456,628045,197050,29779
458,628110,197071,29782
460,628211,197106,29787
462,628059,197056,29780
464,627917,197009,29773
466,627838,196986,29769
468,628004,197037,29777
470,628125,197074,29783
472,628246,197115,29789
474,628194,197095,29786
476,628055,197050,29780
478,628011,197037,29778
480,627995,197027,29777
482,627913,196999,29773
484,627747,196942,29765
486,627620,196900,29759
488,627545,196881,29756
490,627389,196835,29748
492,627198,196777,29739
494,627069,196739,29733
496,627130,196765,29736
