secs,pps,tps,gps
0,705195,220158,33484
2,688928,215425,32719
4,685102,213922,32534
6,688501,215319,32698
8,678307,212734,32219
10,682106,214130,32401
12,684480,214742,32513
14,679948,213486,32300
16,677216,212690,32170
18,678015,213112,32209
20,677460,213093,32184
22,674279,211920,32031
24,669613,210450,31810
26,669534,210459,31807
28,671534,211160,31902
30,671358,211094,31894
32,670496,210827,31853
34,667404,209858,31706
36,668027,210029,31736
38,668818,210279,31773
40,667463,209915,31710
42,667863,210135,31729
44,669603,210718,31812
46,670117,210869,31837
48,669735,210732,31818
50,669753,210730,31819
52,669847,210797,31823
54,670283,210892,31844
56,669418,210584,31802
58,667552,210006,31714
60,668181,210224,31744
62,668571,210363,31763
64,668614,210390,31765
66,667128,209928,31694
68,666846,209815,31681
70,667269,209933,31701
72,667077,209870,31692
74,666877,209790,31682
76,665304,209287,31607
78,664182,208971,31554
80,664030,208897,31547
82,663915,208856,31541
84,664395,208984,31564
86,663772,208793,31534
88,663941,208845,31542
90,664975,209145,31591
92,665303,209223,31607
94,664296,208937,31559
96,664300,208943,31559
98,664236,208902,31556
100,663855,208800,31538
102,663387,208631,31516
104,663887,208795,31539
106,663835,208775,31537
108,663399,208632,31516
110,662243,208281,31462
112,661743,208112,31438
114,661884,208170,31445
116,662503,208391,31475
118,662221,208322,31461
120,661743,208168,31439
122,661976,208251,31450
124,662422,208393,31471
126,662358,208391,31468
128,661468,208105,31426
130,661627,208152,31433
132,661798,208196,31441
134,661318,208040,31418
136,660542,207816,31381
138,660468,207785,31378
140,660614,207823,31385
142,660579,207805,31383
144,659679,207533,31340
146,659433,207449,31329
148,659440,207458,31329
150,659978,207628,31354
152,660200,207706,31365
154,660308,207732,31370
156,659954,207609,31353
158,660521,207786,31380
160,661003,207947,31403
162,660958,207927,31400
164,660324,207726,31370
166,660280,207711,31368
168,660386,207726,31373
170,660514,207780,31379
172,659804,207555,31345
174,659183,207343,31316
176,659375,207413,31325
178,659293,207401,31321
180,659526,207459,31332
182,659026,207310,31308
184,659110,207339,31312
186,659280,207414,31320
188,659654,207538,31338
190,659095,207375,31312
192,659282,207434,31321
194,659283,207429,31321
196,659514,207490,31331
198,659082,207358,31311
200,659138,207376,31314
202,659144,207386,31314
204,659216,207422,31317
206,658965,207331,31305
208,658940,207323,31304
210,659290,207421,31321
212,659612,207520,31336
214,659148,207383,31314
216,659420,207466,31327
218,659601,207521,31335
220,659829,207587,31346
222,659501,207479,31330
224,659983,207629,31353
226,660114,207667,31359
228,660313,207728,31369
230,659874,207584,31348
232,660233,207704,31365
234,660324,207729,31369
236,660354,207745,31371
238,660119,207680,31359
240,660239,207725,31365
242,660387,207762,31372
244,660715,207856,31388
246,660392,207744,31372
248,660533,207797,31379
250,660670,207832,31385
252,660760,207858,31389
254,660435,207754,31374
256,660383,207735,31371
258,660400,207739,31372
260,660433,207750,31374
262,660088,207642,31357
264,660128,207656,31359
266,660336,207721,31369
268,660501,207762,31377
270,660267,207691,31366
272,660353,207709,31370
274,660385,207720,31371
276,660586,207789,31381
278,660262,207693,31365
280,660229,207691,31364
282,660329,207729,31369
284,660361,207737,31370
286,660045,207622,31355
288,660157,207655,31360
290,660244,207681,31364
292,660485,207768,31376
294,660313,207720,31368
296,660589,207798,31381
298,660740,207838,31388
300,660954,207913,31398
302,660687,207822,31385
304,660776,207847,31390
306,660840,207867,31393
308,660933,207894,31397
310,660591,207785,31381
312,660991,207904,31400
314,661156,207957,31408
316,661341,208009,31416
318,661137,207954,31407
320,661193,207969,31409
322,661307,208005,31415
324,661372,208023,31418
326,661129,207949,31406
328,661364,208027,31417
330,661658,208120,31431
332,661850,208167,31440
334,661583,208078,31428
336,661672,208104,31432
338,661779,208141,31437
340,661745,208134,31435
342,661381,208022,31418
344,661401,208027,31419
346,661581,208075,31427
348,661801,208143,31438
350,661604,208072,31428
352,661703,208100,31433
354,661864,208147,31441
356,661896,208156,31442
358,661609,208064,31429
360,661664,208083,31431
362,661713,208093,31433
364,661767,208109,31436
366,661534,208035,31425
368,661278,207963,31413
370,661294,207966,31414
372,661429,208007,31420
374,661448,208008,31421
376,661279,207955,31413
378,661590,208052,31428
380,661705,208087,31433
382,661864,208137,31441
384,661640,208068,31430
386,661793,208117,31437
388,661779,208117,31437
390,661881,208147,31441
392,661680,208087,31432
394,661381,207992,31418
396,661208,207932,31409
398,661214,207934,31410
400,661261,207945,31412
402,661210,207934,31409
404,660937,207848,31397
406,661090,207895,31404
408,661209,207935,31409
410,661294,207956,31413
412,661163,207913,31407
414,661182,207917,31408
416,661231,207936,31410
418,661406,207994,31419
420,661326,207961,31415
422,661299,207957,31414
424,661404,207987,31419
426,661608,208057,31428
428,661510,208023,31424
430,661710,208087,31433
432,661821,208129,31438
434,661958,208169,31445
436,661757,208107,31435
438,661639,208064,31430
440,661853,208133,31440
442,662096,208213,31451
444,662282,208276,31460
446,662162,208234,31455
448,662200,208243,31456
450,662316,208268,31462
452,662430,208300,31467
454,662296,208254,31461
456,662352,208267,31463
458,662359,208272,31464
460,662529,208331,31472
462,662698,208388,31480
464,662566,208342,31474
466,662662,208372,31478
468,662736,208394,31482
470,662845,208429,31487
472,662695,208380,31480
474,662786,208407,31484
476,662748,208392,31482
478,662808,208415,31485
480,662682,208373,31479
482,662720,208380,31481
484,662681,208366,31479
486,662729,208385,31482
488,662502,208312,31471
490,662481,208313,31470
492,662538,208337,31473
494,662552,208340,31473
496,662396,208291,31466
