secs,pps,tps,gps
0,539331,169504,25660
2,563126,177369,26800
4,567776,178724,27022
6,570253,179790,27143
8,570835,179970,27170
10,572515,180538,27250
12,570730,179822,27163
14,573739,180670,27306
16,578192,182059,27518
18,581810,183326,27692
20,588389,185310,28004
22,588179,185327,27994
24,587900,185213,27980
26,584424,184158,27815
28,584309,184115,27810
30,583954,184020,27793
32,584145,184003,27802
34,583638,183830,27778
36,584707,184171,27828
38,585211,184316,27852
40,585108,184249,27847
42,588137,185152,27991
44,590540,185957,28106
46,592292,186540,28189
48,591900,186495,28171
50,591669,186381,28160
52,592875,186753,28217
54,594888,187365,28313
56,596639,187958,28397
58,595796,187728,28358
60,595642,187685,28352
62,594948,187474,28319
64,592899,186869,28222
66,592672,186807,28212
68,592357,186701,28197
70,591614,186503,28162
72,592332,186699,28197
74,593460,187044,28251
76,594030,187243,28278
78,593591,187110,28258
80,592715,186837,28216
82,592299,186723,28197
84,591041,186330,28137
86,591009,186282,28136
88,590425,186096,28108
90,590056,185979,28091
92,590454,186085,28110
94,590625,186145,28118
96,590950,186265,28134
98,591986,186571,28184
100,592175,186648,28193
102,592200,186677,28194
104,591697,186516,28171
106,591770,186564,28174
108,592633,186835,28216
110,593291,187022,28247
112,593845,187190,28274
114,593340,187034,28250
116,593373,187045,28251
118,592277,186708,28199
120,592291,186726,28200
122,592308,186738,28201
124,591773,186572,28176
126,591660,186539,28171
128,591616,186529,28169
130,591199,186394,28149
132,590370,186135,28110
134,588556,185569,28024
136,588198,185453,28007
138,588175,185447,28006
140,588406,185511,28017
142,588334,185473,28013
144,588816,185631,28036
146,589001,185696,28045
148,589203,185756,28055
150,589387,185811,28064
152,588796,185626,28036
154,588597,185551,28026
156,588273,185433,28011
158,587967,185344,27996
160,587797,185278,27988
162,587854,185307,27991
164,587492,185186,27974
166,587548,185211,27977
168,587810,185297,27989
170,587743,185277,27986
172,588244,185436,28010
174,589381,185787,28064
176,590140,186038,28100
178,590598,186177,28122
180,590291,186080,28108
182,590531,186132,28119
184,590598,186151,28122
186,591178,186335,28150
188,591057,186297,28144
190,590849,186236,28134
192,590750,186209,28130
194,590215,186026,28104
196,590638,186156,28124
198,590969,186251,28140
200,591086,186284,28145
202,591043,186271,28143
204,590984,186252,28140
206,591286,186343,28155
208,591324,186350,28157
210,590955,186238,28139
212,590506,186086,28118
214,590334,186034,28109
216,590066,185946,28097
218,589763,185846,28082
220,589284,185696,28059
222,589139,185660,28052
224,589235,185695,28057
226,588972,185620,28045
228,588878,185591,28040
230,589230,185701,28057
232,589347,185720,28062
234,589482,185762,28069
236,589236,185691,28057
238,589163,185683,28054
240,589106,185658,28051
242,588758,185547,28034
244,588372,185431,28016
246,588211,185380,28008
248,587993,185313,27998
250,587798,185249,27989
252,587857,185257,27991
254,587976,185293,27997
256,587917,185276,27994
258,587643,185195,27981
260,587634,185182,27981
262,587377,185096,27968
264,587250,185060,27962
266,586858,184938,27944
268,586635,184862,27933
270,586628,184866,27933
272,586729,184895,27938
274,586876,184946,27945
276,586960,184970,27949
278,587297,185073,27965
280,587391,185106,27969
282,587631,185177,27980
284,587630,185177,27980
286,587841,185242,27990
288,588074,185311,28001
290,588227,185359,28009
292,588125,185327,28004
294,587967,185281,27996
296,588228,185367,28009
298,588447,185437,28019
300,588438,185446,28019
302,588363,185428,28015
304,588283,185398,28011
306,588437,185447,28019
308,588739,185540,28033
310,588652,185514,28029
312,588365,185416,28015
314,588238,185377,28009
316,588098,185342,28003
318,588032,185314,27999
320,587928,185277,27994
322,587687,185196,27983
324,587456,185129,27972
326,587283,185077,27964
328,586948,184971,27948
330,587167,185033,27958
332,587370,185091,27968
334,587340,185078,27966
336,587205,185033,27960
338,586711,184877,27936
340,586290,184746,27916
342,586093,184684,27907
344,586349,184766,27919
346,586542,184832,27928
348,586496,184814,27926
350,586324,184760,27918
352,586152,184712,27910
354,585894,184635,27897
356,585676,184560,27887
358,585721,184572,27889
360,585686,184559,27887
362,585986,184651,27901
364,586322,184758,27917
366,586608,184844,27931
368,586536,184825,27927
370,586596,184842,27930
372,586870,184930,27943
374,587072,184994,27953
376,587261,185051,27962
378,587307,185070,27964
380,587596,185156,27978
382,587842,185232,27989
384,587825,185231,27988
386,587847,185239,27989
388,587820,185231,27988
390,587754,185212,27985
392,587876,185253,27991
394,588026,185299,27998
396,588156,185339,28004
398,588407,185420,28016
400,588452,185437,28018
402,588629,185495,28026
404,588601,185487,28025
406,589019,185621,28045
408,589336,185727,28060
410,589755,185856,28080
412,589945,185915,28089
414,589976,185928,28090
416,590255,186012,28104
418,590625,186130,28121
420,590607,186122,28120
422,590923,186224,28135
424,591267,186332,28152
426,591676,186455,28171
428,591796,186490,28176
430,591805,186489,28177
432,591994,186545,28186
434,592207,186619,28196
436,592537,186718,28211
438,592634,186752,28216
440,592880,186827,28228
442,593101,186894,28238
444,593518,187024,28258
446,593728,187088,28268
448,593732,187089,28268
450,594004,187177,28281
452,594382,187292,28299
454,594526,187337,28305
456,594541,187341,28306
458,594627,187365,28310
460,594730,187392,28315
462,594950,187460,28325
464,595230,187552,28339
466,595391,187596,28346
468,595557,187650,28354
470,595695,187691,28360
472,595903,187755,28370
474,595946,187771,28372
476,595976,187786,28374
478,596075,187822,28378
480,596411,187925,28394
482,596559,187974,28401
484,596677,188010,28407
486,596869,188075,28416
488,597123,188156,28428
490,597407,188247,28441
492,597477,188265,28445
494,597667,188325,28454
496,598012,188431,28470
