secs,pps,tps,gps
0,511528,161570,24373
2,538277,169711,25645
4,556233,175295,26503
6,569715,179490,27144
8,570903,180036,27200
10,569627,179457,27139
12,562980,177354,26823
14,563585,177486,26851
16,559288,176030,26645
18,557808,175675,26575
20,555914,175006,26485
22,553757,174302,26382
24,555363,174826,26458
26,553302,174183,26360
28,554567,174539,26420
30,554296,174450,26407
32,553306,174120,26360
34,552350,173860,26315
36,550990,173438,26250
38,550662,173365,26234
40,551817,173784,26290
42,554398,174598,26413
44,555488,174945,26464
46,555948,175094,26486
48,556225,175173,26499
50,555368,174903,26458
52,554940,174846,26438
54,556074,175210,26492
56,556320,175323,26504
58,557149,175567,26544
60,557846,175757,26577
62,558736,176019,26619
64,560733,176689,26714
66,563679,177612,26855
68,564918,177995,26914
70,566386,178462,26983
72,568409,179125,27080
74,570948,179922,27201
76,572872,180554,27293
78,573896,180871,27342
80,574105,180931,27352
82,574535,181043,27372
84,574364,180983,27364
86,574456,181002,27368
88,574531,181019,27372
90,573751,180761,27335
92,573918,180838,27343
94,573921,180842,27343
96,574018,180879,27348
98,573880,180830,27341
100,573617,180764,27329
102,574338,180978,27363
104,574860,181140,27388
106,576227,181575,27453
108,577216,181870,27500
110,577727,182043,27524
112,577242,181903,27501
114,577724,182037,27524
116,577891,182087,27532
118,578020,182139,27538
120,577672,182003,27521
122,577555,181973,27516
124,577875,182072,27531
126,577876,182085,27531
128,577622,182024,27519
130,577620,182020,27519
132,578143,182175,27544
134,578357,182254,27555
136,578497,182304,27561
138,578764,182400,27574
140,579796,182706,27623
142,580803,183022,27672
144,581571,183264,27708
146,581775,183338,27718
148,582121,183437,27735
150,582121,183446,27735
152,582184,183463,27738
154,582386,183525,27748
156,583103,183741,27782
158,583462,183850,27799
160,582978,183687,27776
162,582669,183586,27761
164,582167,183432,27737
166,581770,183327,27719
168,581234,183178,27693
170,581907,183367,27725
172,582541,183554,27755
174,582909,183672,27773
176,582506,183542,27754
178,582470,183543,27752
180,582522,183559,27755
182,582261,183474,27743
184,581974,183397,27729
186,582267,183482,27743
188,582107,183427,27735
190,581889,183351,27725
192,581270,183168,27696
194,580709,182989,27669
196,580283,182864,27649
198,580533,182951,27661
200,580625,182986,27665
202,580633,182990,27666
204,580327,182883,27651
206,579895,182757,27631
208,579601,182678,27617
210,579034,182510,27590
212,578661,182391,27572
214,578209,182247,27551
216,577823,182138,27532
218,577582,182056,27521
220,577275,181969,27506
222,576900,181861,27489
224,576522,181750,27471
226,576177,181633,27454
228,575861,181538,27439
230,575505,181434,27422
232,575089,181307,27402
234,575096,181306,27403
236,575044,181291,27400
238,575098,181310,27403
240,574860,181237,27392
242,574454,181103,27372
244,574198,181025,27360
246,573840,180911,27343
248,573593,180828,27332
250,573076,180667,27307
252,572834,180592,27295
254,572533,180496,27281
256,572218,180403,27266
258,572032,180343,27257
260,571839,180285,27248
262,571589,180208,27236
264,571599,180211,27237
266,571628,180217,27238
268,571784,180257,27246
270,571491,180163,27232
272,571205,180073,27218
274,570987,180007,27208
276,570690,179910,27194
278,570713,179913,27195
280,570598,179887,27189
282,570602,179887,27190
284,570809,179945,27200
286,570983,179996,27208
288,571361,180117,27226
290,571542,180161,27234
292,571696,180209,27242
294,571821,180260,27248
296,571986,180315,27256
298,572415,180450,27276
300,572885,180604,27299
302,573144,180676,27311
304,573101,180665,27309
306,573113,180662,27309
308,573257,180708,27316
310,573689,180856,27337
312,574061,180981,27355
314,574137,181009,27358
316,574281,181055,27365
318,574342,181070,27368
320,574315,181062,27367
322,574772,181202,27389
324,575163,181325,27408
326,575424,181410,27420
328,575420,181411,27420
330,575405,181408,27419
332,575255,181362,27412
334,575278,181377,27413
336,575328,181385,27416
338,575432,181411,27421
340,575496,181423,27424
342,575818,181527,27439
344,576091,181618,27452
346,576381,181708,27466
348,576340,181696,27464
350,576388,181710,27466
352,576347,181700,27464
354,576286,181684,27461
356,576166,181639,27456
358,576194,181652,27457
360,576395,181716,27467
362,576418,181730,27468
364,576557,181771,27475
366,576567,181774,27475
368,576532,181757,27473
370,576602,181777,27477
372,576587,181769,27476
374,576407,181713,27468
376,576179,181641,27457
378,575971,181572,27447
380,575886,181544,27443
382,576160,181628,27456
384,576291,181676,27462
386,576429,181720,27469
388,576453,181720,27470
390,576305,181672,27463
392,576074,181599,27452
394,575961,181564,27447
396,575844,181529,27441
398,575546,181428,27427
400,575365,181370,27418
402,575200,181314,27411
404,575070,181274,27404
406,574980,181249,27400
408,574817,181193,27393
410,574594,181125,27382
412,574373,181062,27372
414,574335,181050,27370
416,574147,180997,27361
418,574020,180956,27355
420,573800,180894,27345
422,573660,180850,27338
424,573533,180809,27332
426,573397,180769,27325
428,573259,180723,27319
430,573119,180680,27312
432,573058,180662,27309
434,573234,180719,27318
436,573527,180814,27332
438,573858,180923,27348
440,573705,180870,27340
442,573825,180910,27346
444,573774,180896,27344
446,573858,180927,27348
448,573681,180866,27339
450,573592,180834,27335
452,573496,180805,27331
454,573251,180729,27319
456,573052,180670,27310
458,572961,180642,27305
460,572981,180648,27306
462,572853,180607,27300
464,572825,180598,27299
466,572634,180537,27290
468,572453,180479,27281
470,572378,180453,27278
472,572401,180462,27279
474,572449,180478,27281
476,572439,180471,27281
478,572521,180495,27285
480,572589,180516,27288
482,572742,180566,27295
484,572776,180581,27297
486,572754,180578,27296
488,572515,180501,27285
490,572458,180481,27282
492,572323,180443,27276
494,572376,180462,27278
496,572329,180445,27276
